"TOA5","CR300_RCSM2","CR300","22811","CR300.Std.10.01","CPU:RCSM2_CR300.CR300","6399","RCSM2"
"TIMESTAMP","RECORD","VWC_5cm","Ka_5cm","T_5cm","BulkEC_5cm","VWC_10cm","Ka_10cm","T_10cm","BulkEC_10cm","VWC_20cm","Ka_20cm","T_20cm","BulkEC_20cm","VWC_30cm","Ka_30cm","T_30cm","BulkEC_30cm","VWC_40cm","Ka_40cm","T_40cm","BulkEC_40cm","VWC_50cm","Ka_50cm","T_50cm","BulkEC_50cm","VWC_60cm","Ka_60cm","T_60cm","BulkEC_60cm","VWC_75cm","Ka_75cm","T_75cm","BulkEC_75cm","VWC_100cm","Ka_100cm","T_100cm","BulkEC_100cm"
"TS","RN","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-08-25 10:00:00",94,0.008,2.615,18.83,0,0.035,3.444,17.98,0,0.041,3.646,18.91,0,0.061,4.337,18.85,0,0.023,3.055,18.35,0,0.07,4.653,17.7,0,0.082,5.148,16.83,0,0.011,2.689,15.78,0,0,1.034,14.18,0
"2020-08-25 10:30:00",95,0.008,2.615,18.83,0,0.035,3.444,17.98,0,0.041,3.646,18.91,0,0.061,4.337,18.85,0,0.023,3.055,18.35,0,0.07,4.653,17.7,0,0.082,5.148,16.83,0,0.011,2.689,15.78,0,0,1.034,14.18,0
"2020-08-25 11:00:00",96,0.009,2.646,21.94,0,0.032,3.326,18.75,0,0.04,3.59,18.83,0,0.062,4.366,18.83,0,0.02,2.969,18.32,0,0.073,4.762,17.67,0,0.08,5.052,16.85,0,0.014,2.778,15.75,0,0,1.147,14.18,0
"2020-08-25 11:30:00",97,0.009,2.646,21.94,0,0.032,3.326,18.75,0,0.04,3.59,18.83,0,0.062,4.366,18.83,0,0.02,2.969,18.32,0,0.073,4.762,17.67,0,0.08,5.052,16.85,0,0.014,2.778,15.75,0,0,1.147,14.18,0
"2020-08-25 12:00:00",98,0.009,2.634,24.4,0,0.033,3.372,19.63,0,0.039,3.564,18.8,0,0.058,4.236,18.72,0,0.019,2.929,18.3,0,0.071,4.688,17.67,0,0.08,5.042,16.88,0,0.012,2.731,15.78,0,0,1.092,14.15,0
"2020-08-25 12:30:00",99,0.009,2.634,24.4,0,0.033,3.372,19.63,0,0.039,3.564,18.8,0,0.058,4.236,18.72,0,0.019,2.929,18.3,0,0.071,4.688,17.67,0,0.08,5.042,16.88,0,0.012,2.731,15.78,0,0,1.092,14.15,0
"2020-08-25 13:00:00",100,0.01,2.675,26.49,0,0.033,3.357,20.54,0,0.039,3.555,18.83,0,0.059,4.267,18.69,0,0.018,2.914,18.3,0,0.073,4.794,17.7,0,0.081,5.085,16.85,0,0.017,2.883,15.75,0,0,1.089,14.18,0
"2020-08-25 13:30:00",101,0.01,2.675,26.49,0,0.033,3.357,20.54,0,0.039,3.555,18.83,0,0.059,4.267,18.69,0,0.018,2.914,18.3,0,0.073,4.794,17.7,0,0.081,5.085,16.85,0,0.017,2.883,15.75,0,0,1.089,14.18,0
"2020-08-25 14:00:00",102,0.011,2.68,27.46,0,0.034,3.403,21.36,0,0.038,3.515,18.93,0,0.056,4.156,18.67,0,0.023,3.043,18.27,0,0.072,4.738,17.7,0,0.078,4.958,16.88,0,0.012,2.715,15.8,0,0,1.106,14.18,0
"2020-08-25 14:30:00",103,0.011,2.68,27.46,0,0.034,3.403,21.36,0,0.038,3.515,18.93,0,0.056,4.156,18.67,0,0.023,3.043,18.27,0,0.072,4.738,17.7,0,0.078,4.958,16.88,0,0.012,2.715,15.8,0,0,1.106,14.18,0
"2020-08-25 15:00:00",104,0.004,2.495,28.29,0,0.035,3.422,22.02,0,0.043,3.684,19.12,0,0.058,4.229,18.67,0,0.02,2.96,18.24,0,0.072,4.735,17.7,0,0.084,5.22,16.85,0,0.011,2.689,15.8,0,0,1.121,14.18,0
"2020-08-25 15:30:00",105,0.004,2.495,28.29,0,0.035,3.422,22.02,0,0.043,3.684,19.12,0,0.058,4.229,18.67,0,0.02,2.96,18.24,0,0.072,4.735,17.7,0,0.084,5.22,16.85,0,0.011,2.689,15.8,0,0,1.121,14.18,0
"2020-08-25 16:00:00",106,0.013,2.738,30.02,0,0.031,3.313,22.76,0,0.042,3.652,19.28,0,0.057,4.172,18.67,0,0.019,2.93,18.19,0,0.073,4.797,17.67,0,0.081,5.09,16.88,0,0.015,2.8,15.8,0,0,1.087,14.15,0
"2020-08-25 16:30:00",107,0.013,2.738,30.02,0,0.031,3.313,22.76,0,0.042,3.652,19.28,0,0.057,4.172,18.67,0,0.019,2.93,18.19,0,0.073,4.797,17.67,0,0.081,5.09,16.88,0,0.015,2.8,15.8,0,0,1.087,14.15,0
"2020-08-25 17:00:00",108,0.008,2.595,28.97,0,0.03,3.265,23.33,0,0.041,3.634,19.53,0,0.057,4.199,18.67,0,0.021,2.984,18.22,0,0.073,4.794,17.67,0,0.081,5.111,16.9,0,0.011,2.698,15.8,0,0,1.076,14.2,0
"2020-08-25 17:30:00",109,0.008,2.595,28.97,0,0.03,3.265,23.33,0,0.041,3.634,19.53,0,0.057,4.199,18.67,0,0.021,2.984,18.22,0,0.073,4.794,17.67,0,0.081,5.111,16.9,0,0.011,2.698,15.8,0,0,1.076,14.2,0
"2020-08-25 18:00:00",110,0.008,2.602,27.88,0,0.031,3.306,23.33,0,0.039,3.569,19.72,0,0.06,4.288,18.72,0,0.017,2.876,18.22,0,0.072,4.755,17.67,0,0.083,5.17,16.88,0,0.012,2.733,15.8,0,0,1.109,14.15,0
"2020-08-25 18:30:00",111,0.008,2.602,27.88,0,0.031,3.306,23.33,0,0.039,3.569,19.72,0,0.06,4.288,18.72,0,0.017,2.876,18.22,0,0.072,4.755,17.67,0,0.083,5.17,16.88,0,0.012,2.733,15.8,0,0,1.109,14.15,0
"2020-08-25 19:00:00",112,0.008,2.609,26.52,0,0.035,3.417,23.3,0,0.038,3.53,19.91,0,0.06,4.301,18.77,0,0.021,2.995,18.22,0,0.073,4.775,17.67,0,0.079,5.024,16.85,0,0.011,2.702,15.82,0,0,1.167,14.18,0
"2020-08-25 19:30:00",113,0.008,2.609,26.52,0,0.035,3.417,23.3,0,0.038,3.53,19.91,0,0.06,4.301,18.77,0,0.021,2.995,18.22,0,0.073,4.775,17.67,0,0.079,5.024,16.85,0,0.011,2.702,15.82,0,0,1.167,14.18,0
"2020-08-25 20:00:00",114,0.007,2.579,24.62,0,0.032,3.343,22.97,0,0.036,3.473,20.07,0,0.061,4.314,18.8,0,0.018,2.888,18.19,0,0.072,4.744,17.64,0,0.079,5,16.85,0,0.013,2.749,15.82,0,0,1.1,14.15,0
"2020-08-25 20:30:00",115,0.007,2.579,24.62,0,0.032,3.343,22.97,0,0.036,3.473,20.07,0,0.061,4.314,18.8,0,0.018,2.888,18.19,0,0.072,4.744,17.64,0,0.079,5,16.85,0,0.013,2.749,15.82,0,0,1.1,14.15,0
"2020-08-25 21:00:00",116,0.006,2.563,22.61,0,0.032,3.334,22.43,0,0.042,3.656,20.16,0,0.06,4.288,18.91,0,0.018,2.906,18.19,0,0.072,4.74,17.67,0,0.077,4.918,16.9,0,0.014,2.788,15.8,0,0,1.075,14.15,0
"2020-08-25 21:30:00",117,0.006,2.563,22.61,0,0.032,3.334,22.43,0,0.042,3.656,20.16,0,0.06,4.288,18.91,0,0.018,2.906,18.19,0,0.072,4.74,17.67,0,0.077,4.918,16.9,0,0.014,2.788,15.8,0,0,1.075,14.15,0
"2020-08-25 22:00:00",118,0.003,2.475,20.99,0,0.032,3.342,21.79,0,0.038,3.536,20.21,0,0.06,4.303,18.96,0,0.021,2.997,18.24,0,0.069,4.623,17.67,0,0.079,5.011,16.88,0,0.016,2.841,15.82,0,0,1.188,14.18,0
"2020-08-25 22:30:00",119,0.003,2.475,20.99,0,0.032,3.342,21.79,0,0.038,3.536,20.21,0,0.06,4.303,18.96,0,0.021,2.997,18.24,0,0.069,4.623,17.67,0,0.079,5.011,16.88,0,0.016,2.841,15.82,0,0,1.188,14.18,0
"2020-08-25 23:00:00",120,0.008,2.604,19.66,0,0.031,3.298,21.19,0,0.038,3.546,20.21,0,0.061,4.326,19.04,0,0.021,2.989,18.27,0,0.072,4.741,17.7,0,0.078,4.977,16.85,0,0.016,2.83,15.82,0,0,1.102,14.15,0
"2020-08-25 23:30:00",121,0.008,2.604,19.66,0,0.031,3.298,21.19,0,0.038,3.546,20.21,0,0.061,4.326,19.04,0,0.021,2.989,18.27,0,0.072,4.741,17.7,0,0.078,4.977,16.85,0,0.016,2.83,15.82,0,0,1.102,14.15,0
"2020-08-26 00:00:00",122,0.006,2.541,18.61,0,0.03,3.279,20.57,0,0.038,3.526,20.16,0,0.063,4.394,19.09,0,0.016,2.85,18.32,0,0.07,4.684,17.7,0,0.081,5.084,16.9,0,0.013,2.755,15.8,0,0,1.199,14.18,0
"2020-08-26 00:30:00",123,0.006,2.541,18.61,0,0.03,3.279,20.57,0,0.038,3.526,20.16,0,0.063,4.394,19.09,0,0.016,2.85,18.32,0,0.07,4.684,17.7,0,0.081,5.084,16.9,0,0.013,2.755,15.8,0,0,1.199,14.18,0
"2020-08-26 01:00:00",124,0.005,2.517,17.72,0,0.029,3.246,19.99,0,0.038,3.542,20.05,0,0.059,4.246,19.12,0,0.021,3,18.32,0,0.071,4.697,17.7,0,0.078,4.983,16.9,0,0.015,2.797,15.82,0,0,1.078,14.15,0
"2020-08-26 01:30:00",125,0.005,2.517,17.72,0,0.029,3.246,19.99,0,0.038,3.542,20.05,0,0.059,4.246,19.12,0,0.021,3,18.32,0,0.071,4.697,17.7,0,0.078,4.983,16.9,0,0.015,2.797,15.82,0,0,1.078,14.15,0
"2020-08-26 02:00:00",126,0.006,2.548,16.98,0,0.035,3.427,19.53,0,0.04,3.613,19.91,0,0.059,4.253,19.15,0,0.02,2.971,18.35,0,0.068,4.591,17.67,0,0.078,4.966,16.88,0,0.014,2.772,15.82,0,0,1.106,14.2,0
"2020-08-26 02:30:00",127,0.006,2.548,16.98,0,0.035,3.427,19.53,0,0.04,3.613,19.91,0,0.059,4.253,19.15,0,0.02,2.971,18.35,0,0.068,4.591,17.67,0,0.078,4.966,16.88,0,0.014,2.772,15.82,0,0,1.106,14.2,0
"2020-08-26 03:00:00",128,0.003,2.457,16.32,0,0.032,3.344,19.07,0,0.038,3.523,19.8,0,0.058,4.21,19.12,0,0.019,2.939,18.38,0,0.074,4.824,17.7,0,0.078,4.986,16.9,0,0.011,2.692,15.82,0,0,1.161,14.2,0
"2020-08-26 03:30:00",129,0.003,2.457,16.32,0,0.032,3.344,19.07,0,0.038,3.523,19.8,0,0.058,4.21,19.12,0,0.019,2.939,18.38,0,0.074,4.824,17.7,0,0.078,4.986,16.9,0,0.011,2.692,15.82,0,0,1.161,14.2,0
"2020-08-26 04:00:00",130,0.007,2.59,15.78,0,0.031,3.315,18.61,0,0.041,3.638,19.66,0,0.055,4.116,19.12,0,0.019,2.945,18.38,0,0.069,4.632,17.72,0,0.083,5.157,16.9,0,0.014,2.778,15.8,0,0,1.143,14.18,0
"2020-08-26 04:30:00",131,0.007,2.59,15.78,0,0.031,3.315,18.61,0,0.041,3.638,19.66,0,0.055,4.116,19.12,0,0.019,2.945,18.38,0,0.069,4.632,17.72,0,0.083,5.157,16.9,0,0.014,2.778,15.8,0,0,1.143,14.18,0
"2020-08-26 05:00:00",132,0.003,2.462,15.24,0,0.032,3.328,18.22,0,0.04,3.609,19.5,0,0.058,4.237,19.09,0,0.021,3,18.4,0,0.074,4.8,17.72,0,0.078,4.975,16.9,0,0.012,2.718,15.82,0,0,1.14,14.15,0
"2020-08-26 05:30:00",133,0.003,2.462,15.24,0,0.032,3.328,18.22,0,0.04,3.609,19.5,0,0.058,4.237,19.09,0,0.021,3,18.4,0,0.074,4.8,17.72,0,0.078,4.975,16.9,0,0.012,2.718,15.82,0,0,1.14,14.15,0
"2020-08-26 06:00:00",134,0.006,2.54,14.75,0,0.035,3.438,17.85,0,0.042,3.651,19.31,0,0.057,4.179,19.07,0,0.02,2.964,18.43,0,0.074,4.801,17.75,0,0.076,4.911,16.9,0,0.012,2.725,15.82,0,0,1.077,14.2,0
"2020-08-26 06:30:00",135,0.006,2.54,14.75,0,0.035,3.438,17.85,0,0.042,3.651,19.31,0,0.057,4.179,19.07,0,0.02,2.964,18.43,0,0.074,4.801,17.75,0,0.076,4.911,16.9,0,0.012,2.725,15.82,0,0,1.077,14.2,0
"2020-08-26 07:00:00",136,0.006,2.556,14.34,0,0.033,3.356,17.46,0,0.037,3.481,19.17,0,0.057,4.191,19.01,0,0.021,2.999,18.43,0,0.073,4.766,17.75,0,0.078,4.982,16.9,0,0.013,2.755,15.85,0,0,1.156,14.2,0
"2020-08-26 07:30:00",137,0.006,2.556,14.34,0,0.033,3.356,17.46,0,0.037,3.481,19.17,0,0.057,4.191,19.01,0,0.021,2.999,18.43,0,0.073,4.766,17.75,0,0.078,4.982,16.9,0,0.013,2.755,15.85,0,0,1.156,14.2,0
"2020-08-26 08:00:00",138,0.009,2.635,14.34,0,0.032,3.33,17.21,0,0.042,3.668,18.96,0,0.059,4.243,18.99,0,0.019,2.939,18.43,0,0.07,4.67,17.72,0,0.083,5.182,16.93,0,0.012,2.73,15.8,0,0,1.138,14.18,0
"2020-08-26 08:30:00",139,0.009,2.635,14.34,0,0.032,3.33,17.21,0,0.042,3.668,18.96,0,0.059,4.243,18.99,0,0.019,2.939,18.43,0,0.07,4.67,17.72,0,0.083,5.182,16.93,0,0.012,2.73,15.8,0,0,1.138,14.18,0
"2020-08-26 09:00:00",140,0.007,2.568,15.16,0,0.034,3.396,17.05,0,0.038,3.546,18.8,0,0.062,4.365,18.91,0,0.018,2.903,18.38,0,0.069,4.635,17.77,0,0.077,4.924,16.9,0,0.015,2.804,15.85,0,0,1.17,14.18,0
"2020-08-26 09:30:00",141,0.007,2.568,15.16,0,0.034,3.396,17.05,0,0.038,3.546,18.8,0,0.062,4.365,18.91,0,0.018,2.903,18.38,0,0.069,4.635,17.77,0,0.077,4.924,16.9,0,0.015,2.804,15.85,0,0,1.17,14.18,0
"2020-08-26 10:00:00",142,0.009,2.628,18.43,0,0.027,3.18,17.28,0,0.04,3.581,18.64,0,0.06,4.297,18.85,0,0.019,2.927,18.4,0,0.069,4.613,17.77,0,0.079,5.002,16.93,0,0.014,2.784,15.85,0,0,1.111,14.18,0
"2020-08-26 10:30:00",143,0.009,2.628,18.43,0,0.027,3.18,17.28,0,0.04,3.581,18.64,0,0.06,4.297,18.85,0,0.019,2.927,18.4,0,0.069,4.613,17.77,0,0.079,5.002,16.93,0,0.014,2.784,15.85,0,0,1.111,14.18,0
"2020-08-26 11:00:00",144,0.007,2.583,22.55,0,0.031,3.297,18.35,0,0.037,3.511,18.59,0,0.053,4.046,18.75,0,0.017,2.875,18.35,0,0.072,4.724,17.77,0,0.078,4.987,16.95,0,0.012,2.727,15.85,0,0,1.16,14.2,0
"2020-08-26 11:30:00",145,0.007,2.583,22.55,0,0.031,3.297,18.35,0,0.037,3.511,18.59,0,0.053,4.046,18.75,0,0.017,2.875,18.35,0,0.072,4.724,17.77,0,0.078,4.987,16.95,0,0.012,2.727,15.85,0,0,1.16,14.2,0
"2020-08-26 12:00:00",146,0.008,2.599,25.19,0,0.033,3.367,19.44,0,0.037,3.499,18.56,0,0.059,4.242,18.67,0,0.019,2.923,18.32,0,0.075,4.852,17.77,0,0.08,5.05,16.93,0,0.015,2.803,15.8,0,0,1.173,14.22,0
"2020-08-26 12:30:00",147,0.008,2.599,25.19,0,0.033,3.367,19.44,0,0.037,3.499,18.56,0,0.059,4.242,18.67,0,0.019,2.923,18.32,0,0.075,4.852,17.77,0,0.08,5.05,16.93,0,0.015,2.803,15.8,0,0,1.173,14.22,0
"2020-08-26 13:00:00",148,0.009,2.64,27.36,0,0.033,3.355,20.54,0,0.037,3.511,18.67,0,0.059,4.24,18.61,0,0.021,2.983,18.32,0,0.076,4.909,17.75,0,0.075,4.873,16.93,0,0.01,2.664,15.85,0,0,1.101,14.2,0
"2020-08-26 13:30:00",149,0.009,2.64,27.36,0,0.033,3.355,20.54,0,0.037,3.511,18.67,0,0.059,4.24,18.61,0,0.021,2.983,18.32,0,0.076,4.909,17.75,0,0.075,4.873,16.93,0,0.01,2.664,15.85,0,0,1.101,14.2,0
"2020-08-26 14:00:00",150,0.006,2.546,29.04,0,0.03,3.266,21.56,0,0.041,3.635,18.8,0,0.059,4.273,18.59,0,0.02,2.961,18.3,0,0.072,4.749,17.72,0,0.078,4.971,16.95,0,0.013,2.748,15.82,0,0,1.114,14.18,0
"2020-08-26 14:30:00",151,0.006,2.546,29.04,0,0.03,3.266,21.56,0,0.041,3.635,18.8,0,0.059,4.273,18.59,0,0.02,2.961,18.3,0,0.072,4.749,17.72,0,0.078,4.971,16.95,0,0.013,2.748,15.82,0,0,1.114,14.18,0
"2020-08-26 15:00:00",152,0.015,2.804,30.1,0,0.03,3.256,22.43,0,0.039,3.552,18.96,0,0.059,4.25,18.56,0,0.021,2.991,18.27,0,0.071,4.692,17.75,0,0.076,4.911,16.95,0,0.016,2.835,15.85,0,0,1.098,14.2,0
"2020-08-26 15:30:00",153,0.015,2.804,30.1,0,0.03,3.256,22.43,0,0.039,3.552,18.96,0,0.059,4.25,18.56,0,0.021,2.991,18.27,0,0.071,4.692,17.75,0,0.076,4.911,16.95,0,0.016,2.835,15.85,0,0,1.098,14.2,0
"2020-08-26 16:00:00",154,0.006,2.554,31.15,0,0.032,3.319,23.21,0,0.039,3.563,19.2,0,0.06,4.301,18.56,0,0.021,2.987,18.24,0,0.071,4.684,17.75,0,0.079,5.013,16.95,0,0.012,2.712,15.82,0,0,1.114,14.22,0
"2020-08-26 16:30:00",155,0.006,2.554,31.15,0,0.032,3.319,23.21,0,0.039,3.563,19.2,0,0.06,4.301,18.56,0,0.021,2.987,18.24,0,0.071,4.684,17.75,0,0.079,5.013,16.95,0,0.012,2.712,15.82,0,0,1.114,14.22,0
"2020-08-26 17:00:00",156,0.012,2.725,29.51,0,0.032,3.34,23.69,0,0.038,3.517,19.47,0,0.06,4.292,18.59,0,0.017,2.863,18.24,0,0.07,4.672,17.72,0,0.077,4.951,16.95,0,0.016,2.845,15.85,0,0,1.076,14.22,0
"2020-08-26 17:30:00",157,0.012,2.725,29.51,0,0.032,3.34,23.69,0,0.038,3.517,19.47,0,0.06,4.292,18.59,0,0.017,2.863,18.24,0,0.07,4.672,17.72,0,0.077,4.951,16.95,0,0.016,2.845,15.85,0,0,1.076,14.22,0
"2020-08-26 18:00:00",158,0.009,2.631,28.01,0,0.033,3.356,23.6,0,0.039,3.554,19.74,0,0.053,4.041,18.67,0,0.019,2.941,18.22,0,0.072,4.743,17.7,0,0.077,4.947,16.93,0,0.015,2.809,15.85,0,0,1.078,14.18,0
"2020-08-26 18:30:00",159,0.009,2.631,28.01,0,0.033,3.356,23.6,0,0.039,3.554,19.74,0,0.053,4.041,18.67,0,0.019,2.941,18.22,0,0.072,4.743,17.7,0,0.077,4.947,16.93,0,0.015,2.809,15.85,0,0,1.078,14.18,0
"2020-08-26 19:00:00",160,0.007,2.59,26.65,0,0.035,3.43,23.48,0,0.04,3.601,19.94,0,0.06,4.308,18.72,0,0.024,3.07,18.19,0,0.073,4.798,17.72,0,0.078,4.956,16.95,0,0.01,2.677,15.87,0,0,1.141,14.22,0
"2020-08-26 19:30:00",161,0.007,2.59,26.65,0,0.035,3.43,23.48,0,0.04,3.601,19.94,0,0.06,4.308,18.72,0,0.024,3.07,18.19,0,0.073,4.798,17.72,0,0.078,4.956,16.95,0,0.01,2.677,15.87,0,0,1.141,14.22,0
"2020-08-26 20:00:00",162,0.01,2.678,24.71,0,0.03,3.275,23.12,0,0.04,3.595,20.13,0,0.058,4.218,18.8,0,0.018,2.91,18.22,0,0.072,4.735,17.72,0,0.077,4.945,16.95,0,0.015,2.8,15.85,0,0,1.096,14.18,0
"2020-08-26 20:30:00",163,0.01,2.678,24.71,0,0.03,3.275,23.12,0,0.04,3.595,20.13,0,0.058,4.218,18.8,0,0.018,2.91,18.22,0,0.072,4.735,17.72,0,0.077,4.945,16.95,0,0.015,2.8,15.85,0,0,1.096,14.18,0
"2020-08-26 21:00:00",164,0.006,2.565,22.76,0,0.029,3.244,22.55,0,0.039,3.573,20.24,0,0.058,4.208,18.91,0,0.017,2.873,18.24,0,0.07,4.674,17.72,0,0.077,4.931,16.93,0,0.014,2.786,15.85,0,0,1.131,14.2,0
"2020-08-26 21:30:00",165,0.006,2.565,22.76,0,0.029,3.244,22.55,0,0.039,3.573,20.24,0,0.058,4.208,18.91,0,0.017,2.873,18.24,0,0.07,4.674,17.72,0,0.077,4.931,16.93,0,0.014,2.786,15.85,0,0,1.131,14.2,0
"2020-08-26 22:00:00",166,0.006,2.554,21.16,0,0.033,3.361,21.97,0,0.037,3.506,20.27,0,0.059,4.254,18.96,0,0.018,2.891,18.24,0,0.071,4.722,17.72,0,0.077,4.928,16.95,0,0.012,2.716,15.87,0,0,1.081,14.22,0
"2020-08-26 22:30:00",167,0.006,2.554,21.16,0,0.033,3.361,21.97,0,0.037,3.506,20.27,0,0.059,4.254,18.96,0,0.018,2.891,18.24,0,0.071,4.722,17.72,0,0.077,4.928,16.95,0,0.012,2.716,15.87,0,0,1.081,14.22,0
"2020-08-26 23:00:00",168,0.009,2.63,19.85,0,0.033,3.37,21.31,0,0.037,3.504,20.27,0,0.055,4.126,19.04,0,0.022,3.027,18.3,0,0.074,4.829,17.72,0,0.082,5.127,16.95,0,0.011,2.703,15.87,0,0,1.134,14.22,0
"2020-08-26 23:30:00",169,0.009,2.63,19.85,0,0.033,3.37,21.31,0,0.037,3.504,20.27,0,0.055,4.126,19.04,0,0.022,3.027,18.3,0,0.074,4.829,17.72,0,0.082,5.127,16.95,0,0.011,2.703,15.87,0,0,1.134,14.22,0
"2020-08-27 00:00:00",170,0.007,2.57,18.77,0,0.032,3.331,20.74,0,0.039,3.549,20.21,0,0.059,4.272,19.12,0,0.018,2.911,18.32,0,0.072,4.74,17.72,0,0.077,4.944,16.9,0,0.013,2.763,15.85,0,0,1.111,14.2,0
"2020-08-27 00:30:00",171,0.007,2.57,18.77,0,0.032,3.331,20.74,0,0.039,3.549,20.21,0,0.059,4.272,19.12,0,0.018,2.911,18.32,0,0.072,4.74,17.72,0,0.077,4.944,16.9,0,0.013,2.763,15.85,0,0,1.111,14.2,0
"2020-08-27 01:00:00",172,0.009,2.636,17.85,0,0.034,3.401,20.21,0,0.036,3.474,20.16,0,0.059,4.244,19.17,0,0.02,2.95,18.38,0,0.073,4.788,17.72,0,0.075,4.858,16.93,0,0.015,2.814,15.87,0,0,1.141,14.22,0
"2020-08-27 01:30:00",173,0.009,2.636,17.85,0,0.034,3.401,20.21,0,0.036,3.474,20.16,0,0.059,4.244,19.17,0,0.02,2.95,18.38,0,0.073,4.788,17.72,0,0.075,4.858,16.93,0,0.015,2.814,15.87,0,0,1.141,14.22,0
"2020-08-27 02:00:00",174,0.008,2.604,17.08,0,0.031,3.317,19.69,0,0.039,3.555,20.02,0,0.061,4.327,19.17,0,0.021,3.001,18.38,0,0.073,4.78,17.75,0,0.077,4.936,16.95,0,0.009,2.642,15.9,0,0,1.119,14.22,0
"2020-08-27 02:30:00",175,0.008,2.604,17.08,0,0.031,3.317,19.69,0,0.039,3.555,20.02,0,0.061,4.327,19.17,0,0.021,3.001,18.38,0,0.073,4.78,17.75,0,0.077,4.936,16.95,0,0.009,2.642,15.9,0,0,1.119,14.22,0
"2020-08-27 03:00:00",176,0.003,2.474,16.42,0,0.031,3.307,19.2,0,0.037,3.504,19.91,0,0.062,4.361,19.23,0,0.021,2.977,18.43,0,0.073,4.768,17.72,0,0.081,5.076,16.9,0,0.011,2.7,15.87,0,0,1.149,14.22,0
"2020-08-27 03:30:00",177,0.003,2.474,16.42,0,0.031,3.307,19.2,0,0.037,3.504,19.91,0,0.062,4.361,19.23,0,0.021,2.977,18.43,0,0.073,4.768,17.72,0,0.081,5.076,16.9,0,0.011,2.7,15.87,0,0,1.149,14.22,0
"2020-08-27 04:00:00",178,0.006,2.558,15.85,0,0.032,3.329,18.77,0,0.039,3.566,19.74,0,0.06,4.299,19.2,0,0.019,2.926,18.45,0,0.071,4.711,17.75,0,0.077,4.946,16.95,0,0.013,2.738,15.85,0,0,1.107,14.25,0
"2020-08-27 04:30:00",179,0.006,2.558,15.85,0,0.032,3.329,18.77,0,0.039,3.566,19.74,0,0.06,4.299,19.2,0,0.019,2.926,18.45,0,0.071,4.711,17.75,0,0.077,4.946,16.95,0,0.013,2.738,15.85,0,0,1.107,14.25,0
"2020-08-27 05:00:00",180,0.007,2.578,15.33,0,0.03,3.269,18.35,0,0.04,3.58,19.61,0,0.059,4.25,19.17,0,0.017,2.882,18.43,0,0.075,4.866,17.77,0,0.083,5.168,16.95,0,0.014,2.783,15.87,0,0,1.108,14.25,0
"2020-08-27 05:30:00",181,0.007,2.578,15.33,0,0.03,3.269,18.35,0,0.04,3.58,19.61,0,0.059,4.25,19.17,0,0.017,2.882,18.43,0,0.075,4.866,17.77,0,0.083,5.168,16.95,0,0.014,2.783,15.87,0,0,1.108,14.25,0
"2020-08-27 06:00:00",182,0.008,2.617,14.9,0,0.029,3.254,17.98,0,0.04,3.613,19.44,0,0.06,4.28,19.17,0,0.022,3.035,18.45,0,0.074,4.809,17.8,0,0.079,5.02,16.95,0,0.013,2.751,15.87,0,0,1.091,14.2,0
"2020-08-27 06:30:00",183,0.008,2.617,14.9,0,0.029,3.254,17.98,0,0.04,3.613,19.44,0,0.06,4.28,19.17,0,0.022,3.035,18.45,0,0.074,4.809,17.8,0,0.079,5.02,16.95,0,0.013,2.751,15.87,0,0,1.091,14.2,0
"2020-08-27 07:00:00",184,0.008,2.597,14.51,0,0.03,3.277,17.62,0,0.038,3.541,19.26,0,0.058,4.209,19.12,0,0.021,2.985,18.45,0,0.074,4.811,17.77,0,0.08,5.055,16.98,0,0.011,2.681,15.85,0,0,1.116,14.22,0
"2020-08-27 07:30:00",185,0.008,2.597,14.51,0,0.03,3.277,17.62,0,0.038,3.541,19.26,0,0.058,4.209,19.12,0,0.021,2.985,18.45,0,0.074,4.811,17.77,0,0.08,5.055,16.98,0,0.011,2.681,15.85,0,0,1.116,14.22,0
"2020-08-27 08:00:00",186,0.009,2.631,14.49,0,0.031,3.293,17.34,0,0.037,3.51,19.09,0,0.059,4.264,19.04,0,0.02,2.974,18.45,0,0.07,4.66,17.8,0,0.081,5.073,16.95,0,0.011,2.702,15.87,0,0,1.157,14.22,0
"2020-08-27 08:30:00",187,0.009,2.631,14.49,0,0.031,3.293,17.34,0,0.037,3.51,19.09,0,0.059,4.264,19.04,0,0.02,2.974,18.45,0,0.07,4.66,17.8,0,0.081,5.073,16.95,0,0.011,2.702,15.87,0,0,1.157,14.22,0
