"Plot Title: RC1SM"
"#","Date Time, GMT-08:00","Water Content, m³/m³ (LGR S/N: 20541053, SEN S/N: 20538920, LBL: RCSM1 1m)","Water Content, m³/m³ (LGR S/N: 20541053, SEN S/N: 20538921, LBL: RCSM1 10cm)","Water Content, m³/m³ (LGR S/N: 20541053, SEN S/N: 20538928, LBL: RCSM1 30cm)"
286,11/27/20 01:00:01 PM,-0.4737,0.2642,0.1862
287,11/27/20 01:30:01 PM,-0.4737,0.2642,0.1872
288,11/27/20 02:00:01 PM,-0.4737,0.2646,0.1881
289,11/27/20 02:30:01 PM,-0.4737,0.2646,0.1885
290,11/27/20 03:00:01 PM,-0.4737,0.2646,0.1895
291,11/27/20 03:30:01 PM,-0.4737,0.2642,0.1898
292,11/27/20 04:00:01 PM,-0.4737,0.2642,0.1908
293,11/27/20 04:30:01 PM,-0.4737,0.2642,0.1917
294,11/27/20 05:00:01 PM,-0.4737,0.2639,0.1923
295,11/27/20 05:30:01 PM,-0.4737,0.2639,0.1932
296,11/27/20 06:00:01 PM,-0.4737,0.2639,0.1935
297,11/27/20 06:30:01 PM,-0.4737,0.2642,0.1939
298,11/27/20 07:00:01 PM,-0.4737,0.2639,0.1948
299,11/27/20 07:30:01 PM,-0.4737,0.2642,0.1954
300,11/27/20 08:00:01 PM,-0.4737,0.2639,0.1958
301,11/27/20 08:30:01 PM,-0.4737,0.2639,0.1958
302,11/27/20 09:00:01 PM,-0.4737,0.2639,0.1958
303,11/27/20 09:30:01 PM,-0.4737,0.2639,0.1954
304,11/27/20 10:00:01 PM,-0.4737,0.2642,0.1948
305,11/27/20 10:30:01 PM,-0.4737,0.2639,0.1939
306,11/27/20 11:00:01 PM,-0.4737,0.2639,0.1932
307,11/27/20 11:30:01 PM,-0.4737,0.2639,0.1917
308,11/28/20 12:00:01 AM,-0.4737,0.2642,0.1908
309,11/28/20 12:30:01 AM,-0.4737,0.2639,0.1898
310,11/28/20 01:00:01 AM,-0.4737,0.2642,0.1891
311,11/28/20 01:30:01 AM,-0.4737,0.2639,0.1876
312,11/28/20 02:00:01 AM,-0.4737,0.2642,0.1872
313,11/28/20 02:30:01 AM,-0.4737,0.2639,0.1862
314,11/28/20 03:00:01 AM,-0.4737,0.2639,0.1853
315,11/28/20 03:30:01 AM,-0.4737,0.2639,0.1843
316,11/28/20 04:00:01 AM,-0.4737,0.2642,0.1840
317,11/28/20 04:30:01 AM,-0.4737,0.2639,0.1830
318,11/28/20 05:00:01 AM,-0.4737,0.2639,0.1820
319,11/28/20 05:30:01 AM,-0.4737,0.2639,0.1813
320,11/28/20 06:00:01 AM,-0.4737,0.2639,0.1807
321,11/28/20 06:30:01 AM,-0.4737,0.2642,0.1797
322,11/28/20 07:00:01 AM,-0.4737,0.2639,0.1789
323,11/28/20 07:30:01 AM,-0.4737,0.2639,0.1783
324,11/28/20 08:00:01 AM,-0.4737,0.2639,0.1779
325,11/28/20 08:30:01 AM,-0.4737,0.2639,0.1769
326,11/28/20 09:00:01 AM,-0.4737,0.2639,0.1765
327,11/28/20 09:30:01 AM,-0.4737,0.2639,0.1762
328,11/28/20 10:00:01 AM,-0.4737,0.2642,0.1762
329,11/28/20 10:30:01 AM,-0.4737,0.2639,0.1762
330,11/28/20 11:00:01 AM,-0.4737,0.2639,0.1762
331,11/28/20 11:30:01 AM,-0.4737,0.2642,0.1762
332,11/28/20 12:00:01 PM,-0.4737,0.2642,0.1765
333,11/28/20 12:30:01 PM,-0.4737,0.2646,0.1769
334,11/28/20 01:00:01 PM,-0.4737,0.2642,0.1779
335,11/28/20 01:30:01 PM,-0.4737,0.2642,0.1783
336,11/28/20 02:00:01 PM,-0.4737,0.2646,0.1793
337,11/28/20 02:30:01 PM,-0.4737,0.2642,0.1797
338,11/28/20 03:00:01 PM,-0.4737,0.2642,0.1807
339,11/28/20 03:30:01 PM,-0.4737,0.2646,0.1813
340,11/28/20 04:00:01 PM,-0.4737,0.2646,0.1820
341,11/28/20 04:30:01 PM,-0.4737,0.2639,0.1826
342,11/28/20 05:00:01 PM,-0.4737,0.2639,0.1830
343,11/28/20 05:30:01 PM,-0.4737,0.2639,0.1836
344,11/28/20 06:00:01 PM,-0.4737,0.2642,0.1840
345,11/28/20 06:30:01 PM,-0.4737,0.2639,0.1843
346,11/28/20 07:00:01 PM,-0.4737,0.2642,0.1849
347,11/28/20 07:30:01 PM,-0.4737,0.2642,0.1853
348,11/28/20 08:00:01 PM,-0.4737,0.2639,0.1859
349,11/28/20 08:30:01 PM,-0.4737,0.2639,0.1859
350,11/28/20 09:00:01 PM,-0.4737,0.2639,0.1859
351,11/28/20 09:30:01 PM,-0.4737,0.2642,0.1859
352,11/28/20 10:00:01 PM,-0.4737,0.2642,0.1853
353,11/28/20 10:30:01 PM,-0.4737,0.2639,0.1849
354,11/28/20 11:00:01 PM,-0.4737,0.2639,0.1843
355,11/28/20 11:30:01 PM,-0.4737,0.2639,0.1836
356,11/29/20 12:00:01 AM,-0.4737,0.2642,0.1830
357,11/29/20 12:30:01 AM,-0.4737,0.2642,0.1820
358,11/29/20 01:00:01 AM,-0.4737,0.2639,0.1816
359,11/29/20 01:30:01 AM,-0.4737,0.2642,0.1807
360,11/29/20 02:00:01 AM,-0.4737,0.2642,0.1803
361,11/29/20 02:30:01 AM,-0.4737,0.2639,0.1797
362,11/29/20 03:00:01 AM,-0.4737,0.2642,0.1789
363,11/29/20 03:30:01 AM,-0.4737,0.2639,0.1783
364,11/29/20 04:00:01 AM,-0.4737,0.2639,0.1779
365,11/29/20 04:30:01 AM,-0.4737,0.2639,0.1775
366,11/29/20 05:00:01 AM,-0.4737,0.2642,0.1769
367,11/29/20 05:30:01 AM,-0.4737,0.2639,0.1765
368,11/29/20 06:00:01 AM,-0.4737,0.2639,0.1762
369,11/29/20 06:30:01 AM,-0.4737,0.2642,0.1756
370,11/29/20 07:00:01 AM,-0.4737,0.2639,0.1752
