"TOA5","CR800","CR800_RCSM2b_1","35057","CR800.Std.27.04","CPU:rockcreek.CR8","58001","Table2"
"TIMESTAMP","RECORD","BattV_Min","VWC_45cm","EC","T"
"TS","RN","Volts","m^3/m^3","dS/m","Deg C"
"","","Min","Smp","Smp","Smp"
"2021-05-04 20:30:00",31448,13.24,0.326,0.046,10.28
"2021-05-04 21:00:00",31449,13.19,0.326,0.046,10.34
"2021-05-04 21:30:00",31450,13.16,0.326,0.046,10.41
"2021-05-04 22:00:00",31451,13.12,0.326,0.046,10.51
"2021-05-04 22:30:00",31452,13.08,0.326,0.047,10.6
"2021-05-04 23:00:00",31453,13.05,0.326,0.046,10.66
"2021-05-04 23:30:00",31454,13.03,0.326,0.047,10.72
"2021-05-05 00:00:00",31455,12.99,0.326,0.047,10.78
"2021-05-05 00:30:00",31456,12.96,0.326,0.047,10.82
"2021-05-05 01:00:00",31457,12.93,0.326,0.047,10.87
"2021-05-05 01:30:00",31458,12.91,0.326,0.047,10.91
"2021-05-05 02:00:00",31459,12.88,0.326,0.047,10.95
"2021-05-05 02:30:00",31460,12.86,0.326,0.047,10.98
"2021-05-05 03:00:00",31461,12.84,0.326,0.047,10.99
"2021-05-05 03:30:00",31462,12.82,0.326,0.047,11
"2021-05-05 04:00:00",31463,12.81,0.326,0.047,11
"2021-05-05 04:30:00",31464,12.79,0.326,0.047,11.02
"2021-05-05 05:00:00",31465,12.78,0.326,0.047,11
"2021-05-05 05:30:00",31466,12.77,0.326,0.047,10.99
"2021-05-05 06:00:00",31467,12.77,0.325,0.047,10.99
"2021-05-05 06:30:00",31468,12.77,0.325,0.047,10.95
"2021-05-05 07:00:00",31469,12.79,0.325,0.047,10.95
"2021-05-05 07:30:00",31470,12.79,0.325,0.047,10.91
"2021-05-05 08:00:00",31471,12.83,0.325,0.047,10.87
"2021-05-05 08:30:00",31472,13.86,0.325,0.047,10.82
"2021-05-05 09:00:00",31473,14.25,0.325,0.047,10.8
"2021-05-05 09:30:00",31474,14.07,0.325,0.047,10.73
"2021-05-05 10:00:00",31475,13.91,0.325,0.047,10.69
"2021-05-05 10:30:00",31476,13.81,0.325,0.047,10.66
"2021-05-05 11:00:00",31477,13.71,0.325,0.047,10.63
"2021-05-05 11:30:00",31478,13.61,0.325,0.046,10.55
"2021-05-05 12:00:00",31479,13.5,0.325,0.047,10.51
"2021-05-05 12:30:00",31480,13.5,0.324,0.046,10.46
"2021-05-05 13:00:00",31481,13.47,0.324,0.046,10.43
"2021-05-05 13:30:00",31482,13.41,0.324,0.046,10.38
"2021-05-05 14:00:00",31483,13.41,0.324,0.046,10.38
"2021-05-05 14:30:00",31484,13.39,0.324,0.046,10.34
"2021-05-05 15:00:00",31485,13.35,0.324,0.046,10.34
"2021-05-05 15:30:00",31486,13.33,0.324,0.046,10.33
"2021-05-05 16:00:00",31487,13.32,0.324,0.046,10.33
"2021-05-05 16:30:00",31488,13.32,0.324,0.046,10.34
"2021-05-05 17:00:00",31489,13.32,0.324,0.046,10.38
"2021-05-05 17:30:00",31490,13.32,0.324,0.046,10.41
"2021-05-05 18:00:00",31491,13.35,0.324,0.046,10.46
"2021-05-05 18:30:00",31492,13.41,0.324,0.046,10.5
"2021-05-05 19:00:00",31493,13.38,0.324,0.046,10.56
"2021-05-05 19:30:00",31494,13.32,0.324,0.047,10.65
"2021-05-05 20:00:00",31495,13.25,0.324,0.046,10.71
"2021-05-05 20:30:00",31496,13.19,0.324,0.047,10.79
"2021-05-05 21:00:00",31497,13.15,0.324,0.046,10.88
"2021-05-05 21:30:00",31498,13.11,0.324,0.047,10.99
"2021-05-05 22:00:00",31499,13.08,0.324,0.047,11.05
"2021-05-05 22:30:00",31500,13.05,0.324,0.047,11.08
"2021-05-05 23:00:00",31501,13.01,0.324,0.048,11.17
"2021-05-05 23:30:00",31502,12.98,0.324,0.047,11.24
"2021-05-06 00:00:00",31503,12.95,0.324,0.047,11.29
"2021-05-06 00:30:00",31504,12.92,0.324,0.048,11.35
"2021-05-06 01:00:00",31505,12.9,0.324,0.047,11.41
"2021-05-06 01:30:00",31506,12.88,0.324,0.047,11.41
"2021-05-06 02:00:00",31507,12.86,0.324,0.048,11.46
"2021-05-06 02:30:00",31508,12.84,0.324,0.048,11.48
"2021-05-06 03:00:00",31509,12.83,0.324,0.048,11.53
"2021-05-06 03:30:00",31510,12.81,0.324,0.047,11.51
"2021-05-06 04:00:00",31511,12.8,0.324,0.047,11.52
"2021-05-06 04:30:00",31512,12.79,0.323,0.047,11.53
"2021-05-06 05:00:00",31513,12.79,0.323,0.048,11.51
"2021-05-06 05:30:00",31514,12.78,0.323,0.048,11.49
"2021-05-06 06:00:00",31515,12.78,0.323,0.048,11.48
"2021-05-06 06:30:00",31516,12.79,0.323,0.048,11.45
"2021-05-06 07:00:00",31517,12.82,0.323,0.048,11.41
"2021-05-06 07:30:00",31518,12.83,0.323,0.048,11.39
"2021-05-06 08:00:00",31519,12.86,0.323,0.048,11.36
"2021-05-06 08:30:00",31520,13.65,0.323,0.048,11.33
"2021-05-06 09:00:00",31521,14.17,0.323,0.047,11.3
"2021-05-06 09:30:00",31522,13.97,0.323,0.048,11.27
"2021-05-06 10:00:00",31523,13.88,0.323,0.047,11.21
"2021-05-06 10:30:00",31524,13.79,0.323,0.047,11.16
"2021-05-06 11:00:00",31525,13.74,0.323,0.047,11.12
"2021-05-06 11:30:00",31526,13.68,0.323,0.047,11.08
"2021-05-06 12:00:00",31527,13.62,0.323,0.047,11.01
"2021-05-06 12:30:00",31528,13.59,0.323,0.047,11
"2021-05-06 13:00:00",31529,13.52,0.323,0.047,10.91
"2021-05-06 13:30:00",31530,13.52,0.323,0.047,10.93
"2021-05-06 14:00:00",31531,13.5,0.323,0.047,10.91
"2021-05-06 14:30:00",31532,13.47,0.323,0.047,10.86
"2021-05-06 15:00:00",31533,13.47,0.323,0.047,10.87
"2021-05-06 15:30:00",31534,13.46,0.322,0.047,10.85
"2021-05-06 16:00:00",31535,13.47,0.322,0.047,10.85
"2021-05-06 16:30:00",31536,13.5,0.322,0.047,10.86
"2021-05-06 17:00:00",31537,13.5,0.322,0.047,10.86
"2021-05-06 17:30:00",31538,13.49,0.322,0.047,10.91
"2021-05-06 18:00:00",31539,13.52,0.322,0.047,10.94
"2021-05-06 18:30:00",31540,13.59,0.322,0.047,10.99
"2021-05-06 19:00:00",31541,13.51,0.322,0.047,11.04
"2021-05-06 19:30:00",31542,13.43,0.322,0.047,11.08
"2021-05-06 20:00:00",31543,13.37,0.322,0.047,11.15
"2021-05-06 20:30:00",31544,13.32,0.322,0.047,11.2
"2021-05-06 21:00:00",31545,13.27,0.322,0.047,11.25
"2021-05-06 21:30:00",31546,13.22,0.322,0.047,11.3
"2021-05-06 22:00:00",31547,13.19,0.322,0.047,11.37
"2021-05-06 22:30:00",31548,13.15,0.322,0.048,11.44
"2021-05-06 23:00:00",31549,13.11,0.322,0.047,11.49
"2021-05-06 23:30:00",31550,13.08,0.322,0.047,11.55
"2021-05-07 00:00:00",31551,13.05,0.322,0.047,11.56
"2021-05-07 00:30:00",31552,13.02,0.322,0.048,11.61
"2021-05-07 01:00:00",31553,12.98,0.322,0.048,11.64
"2021-05-07 01:30:00",31554,12.95,0.322,0.047,11.66
"2021-05-07 02:00:00",31555,12.93,0.322,0.048,11.67
"2021-05-07 02:30:00",31556,12.9,0.321,0.048,11.69
"2021-05-07 03:00:00",31557,12.87,0.321,0.048,11.69
"2021-05-07 03:30:00",31558,12.86,0.321,0.048,11.71
"2021-05-07 04:00:00",31559,12.84,0.321,0.048,11.69
"2021-05-07 04:30:00",31560,12.82,0.321,0.047,11.66
"2021-05-07 05:00:00",31561,12.81,0.321,0.048,11.65
"2021-05-07 05:30:00",31562,12.8,0.321,0.048,11.65
"2021-05-07 06:00:00",31563,12.79,0.321,0.048,11.6
"2021-05-07 06:30:00",31564,12.78,0.321,0.047,11.55
"2021-05-07 07:00:00",31565,12.79,0.321,0.048,11.53
"2021-05-07 07:30:00",31566,12.81,0.321,0.048,11.5
"2021-05-07 08:00:00",31567,12.85,0.321,0.048,11.46
"2021-05-07 08:30:00",31568,14.35,0.321,0.048,11.42
"2021-05-07 09:00:00",31569,14.32,0.321,0.048,11.36
"2021-05-07 09:30:00",31570,14.17,0.321,0.047,11.33
"2021-05-07 10:00:00",31571,14.03,0.321,0.047,11.25
"2021-05-07 10:30:00",31572,13.91,0.321,0.047,11.2
"2021-05-07 11:00:00",31573,13.85,0.321,0.047,11.18
"2021-05-07 11:30:00",31574,13.79,0.321,0.048,11.08
"2021-05-07 12:00:00",31575,13.73,0.321,0.047,11.05
"2021-05-07 12:30:00",31576,13.67,0.321,0.047,11
"2021-05-07 13:00:00",31577,13.62,0.321,0.047,10.94
"2021-05-07 13:30:00",31578,13.59,0.321,0.047,10.9
"2021-05-07 14:00:00",31579,13.55,0.32,0.047,10.88
"2021-05-07 14:30:00",31580,13.58,0.32,0.047,10.85
"2021-05-07 15:00:00",31581,13.59,0.32,0.047,10.82
"2021-05-07 15:30:00",31582,13.55,0.32,0.047,10.81
"2021-05-07 16:00:00",31583,13.55,0.32,0.047,10.82
"2021-05-07 16:30:00",31584,13.59,0.32,0.047,10.79
"2021-05-07 17:00:00",31585,13.59,0.32,0.047,10.83
"2021-05-07 17:30:00",31586,13.58,0.32,0.046,10.86
"2021-05-07 18:00:00",31587,13.62,0.32,0.047,10.89
"2021-05-07 18:30:00",31588,13.68,0.32,0.047,10.93
"2021-05-07 19:00:00",31589,13.57,0.32,0.047,10.99
"2021-05-07 19:30:00",31590,13.51,0.32,0.047,11.05
"2021-05-07 20:00:00",31591,13.44,0.32,0.047,11.12
"2021-05-07 20:30:00",31592,13.39,0.32,0.047,11.16
"2021-05-07 21:00:00",31593,13.34,0.32,0.047,11.24
"2021-05-07 21:30:00",31594,13.3,0.32,0.047,11.3
"2021-05-07 22:00:00",31595,13.26,0.32,0.047,11.36
"2021-05-07 22:30:00",31596,13.22,0.32,0.047,11.41
"2021-05-07 23:00:00",31597,13.18,0.32,0.047,11.46
"2021-05-07 23:30:00",31598,13.15,0.32,0.047,11.49
"2021-05-08 00:00:00",31599,13.11,0.32,0.048,11.56
"2021-05-08 00:30:00",31600,13.07,0.32,0.048,11.59
"2021-05-08 01:00:00",31601,13.04,0.32,0.047,11.62
"2021-05-08 01:30:00",31602,13.01,0.32,0.047,11.61
"2021-05-08 02:00:00",31603,12.98,0.32,0.048,11.67
"2021-05-08 02:30:00",31604,12.95,0.32,0.047,11.67
"2021-05-08 03:00:00",31605,12.93,0.32,0.048,11.68
"2021-05-08 03:30:00",31606,12.9,0.32,0.047,11.65
"2021-05-08 04:00:00",31607,12.88,0.32,0.048,11.65
"2021-05-08 04:30:00",31608,12.85,0.32,0.047,11.65
"2021-05-08 05:00:00",31609,12.83,0.32,0.047,11.6
"2021-05-08 05:30:00",31610,12.81,0.32,0.047,11.58
"2021-05-08 06:00:00",31611,12.8,0.32,0.047,11.55
"2021-05-08 06:30:00",31612,12.8,0.32,0.048,11.51
"2021-05-08 07:00:00",31613,12.81,0.32,0.048,11.47
"2021-05-08 07:30:00",31614,12.82,0.32,0.048,11.45
"2021-05-08 08:00:00",31615,12.86,0.319,0.048,11.43
"2021-05-08 08:30:00",31616,13.74,0.319,0.047,11.35
"2021-05-08 09:00:00",31617,14.32,0.319,0.047,11.31
"2021-05-08 09:30:00",31618,14.2,0.319,0.047,11.24
"2021-05-08 10:00:00",31619,14.07,0.319,0.047,11.2
"2021-05-08 10:30:00",31620,14.01,0.319,0.047,11.14
"2021-05-08 11:00:00",31621,13.91,0.319,0.047,11.1
"2021-05-08 11:30:00",31622,13.85,0.319,0.047,11.01
"2021-05-08 12:00:00",31623,13.79,0.319,0.047,10.97
"2021-05-08 12:30:00",31624,13.73,0.319,0.047,10.92
"2021-05-08 13:00:00",31625,13.68,0.319,0.047,10.86
"2021-05-08 13:30:00",31626,13.64,0.319,0.047,10.82
"2021-05-08 14:00:00",31627,13.62,0.318,0.046,10.75
"2021-05-08 14:30:00",31628,13.59,0.318,0.047,10.74
"2021-05-08 15:00:00",31629,13.55,0.318,0.046,10.71
"2021-05-08 15:30:00",31630,13.52,0.318,0.046,10.68
"2021-05-08 16:00:00",31631,13.53,0.318,0.046,10.7
"2021-05-08 16:30:00",31632,13.52,0.318,0.047,10.69
"2021-05-08 17:00:00",31633,13.55,0.318,0.046,10.71
"2021-05-08 17:30:00",31634,13.59,0.318,0.047,10.74
"2021-05-08 18:00:00",31635,13.65,0.318,0.046,10.77
"2021-05-08 18:30:00",31636,13.71,0.318,0.046,10.83
"2021-05-08 19:00:00",31637,13.76,0.318,0.047,10.88
"2021-05-08 19:30:00",31638,13.53,0.318,0.047,10.92
"2021-05-08 20:00:00",31639,13.46,0.318,0.047,10.97
"2021-05-08 20:30:00",31640,13.39,0.318,0.047,11.06
"2021-05-08 21:00:00",31641,13.35,0.318,0.047,11.12
"2021-05-08 21:30:00",31642,13.3,0.318,0.047,11.18
"2021-05-08 22:00:00",31643,13.26,0.318,0.047,11.26
"2021-05-08 22:30:00",31644,13.23,0.318,0.047,11.31
"2021-05-08 23:00:00",31645,13.19,0.318,0.047,11.38
"2021-05-08 23:30:00",31646,13.15,0.318,0.047,11.42
"2021-05-09 00:00:00",31647,13.11,0.318,0.048,11.48
"2021-05-09 00:30:00",31648,13.08,0.318,0.047,11.51
"2021-05-09 01:00:00",31649,13.05,0.318,0.047,11.53
"2021-05-09 01:30:00",31650,13.01,0.318,0.048,11.58
"2021-05-09 02:00:00",31651,12.99,0.318,0.047,11.63
"2021-05-09 02:30:00",31652,12.96,0.318,0.047,11.62
"2021-05-09 03:00:00",31653,12.93,0.318,0.048,11.62
"2021-05-09 03:30:00",31654,12.91,0.318,0.048,11.63
"2021-05-09 04:00:00",31655,12.88,0.318,0.048,11.61
"2021-05-09 04:30:00",31656,12.86,0.318,0.047,11.59
"2021-05-09 05:00:00",31657,12.84,0.318,0.047,11.62
"2021-05-09 05:30:00",31658,12.82,0.318,0.048,11.58
"2021-05-09 06:00:00",31659,12.8,0.318,0.048,11.57
"2021-05-09 06:30:00",31660,12.79,0.318,0.047,11.54
"2021-05-09 07:00:00",31661,12.8,0.318,0.047,11.5
"2021-05-09 07:30:00",31662,12.83,0.318,0.048,11.46
"2021-05-09 08:00:00",31663,12.88,0.318,0.047,11.44
"2021-05-09 08:30:00",31664,14.42,0.318,0.048,11.39
"2021-05-09 09:00:00",31665,14.28,0.318,0.047,11.36
"2021-05-09 09:30:00",31666,14.13,0.318,0.047,11.31
"2021-05-09 10:00:00",31667,14.04,0.317,0.047,11.25
"2021-05-09 10:30:00",31668,13.97,0.317,0.047,11.27
"2021-05-09 11:00:00",31669,13.85,0.317,0.047,11.18
"2021-05-09 11:30:00",31670,13.79,0.317,0.047,11.1
"2021-05-09 12:00:00",31671,13.76,0.317,0.047,11.04
"2021-05-09 12:30:00",31672,13.71,0.317,0.047,11.01
"2021-05-09 13:00:00",31673,13.65,0.317,0.046,10.97
"2021-05-09 13:30:00",31674,13.62,0.317,0.046,10.91
"2021-05-09 14:00:00",31675,13.55,0.317,0.047,10.9
"2021-05-09 14:30:00",31676,13.53,0.316,0.047,10.87
"2021-05-09 15:00:00",31677,13.5,0.316,0.047,10.87
"2021-05-09 15:30:00",31678,13.47,0.316,0.047,10.85
"2021-05-09 16:00:00",31679,13.53,0.316,0.047,10.83
"2021-05-09 16:30:00",31680,13.53,0.316,0.046,10.85
"2021-05-09 17:00:00",31681,13.53,0.316,0.047,10.86
"2021-05-09 17:30:00",31682,13.53,0.316,0.046,10.9
"2021-05-09 18:00:00",31683,13.53,0.316,0.046,10.93
"2021-05-09 18:30:00",31684,13.59,0.316,0.047,11.01
"2021-05-09 19:00:00",31685,13.54,0.316,0.047,11.05
"2021-05-09 19:30:00",31686,13.47,0.316,0.047,11.15
"2021-05-09 20:00:00",31687,13.4,0.316,0.046,11.19
"2021-05-09 20:30:00",31688,13.34,0.316,0.047,11.28
"2021-05-09 21:00:00",31689,13.29,0.316,0.047,11.34
"2021-05-09 21:30:00",31690,13.25,0.316,0.047,11.44
"2021-05-09 22:00:00",31691,13.21,0.316,0.047,11.5
"2021-05-09 22:30:00",31692,13.17,0.316,0.047,11.58
"2021-05-09 23:00:00",31693,13.14,0.316,0.047,11.65
"2021-05-09 23:30:00",31694,13.1,0.316,0.047,11.71
"2021-05-10 00:00:00",31695,13.07,0.316,0.047,11.76
"2021-05-10 00:30:00",31696,13.04,0.316,0.047,11.78
"2021-05-10 01:00:00",31697,13.01,0.316,0.047,11.86
"2021-05-10 01:30:00",31698,12.98,0.316,0.047,11.86
"2021-05-10 02:00:00",31699,12.95,0.316,0.048,11.91
"2021-05-10 02:30:00",31700,12.92,0.316,0.048,11.9
"2021-05-10 03:00:00",31701,12.9,0.316,0.048,11.94
"2021-05-10 03:30:00",31702,12.87,0.316,0.048,11.94
"2021-05-10 04:00:00",31703,12.85,0.316,0.047,11.95
"2021-05-10 04:30:00",31704,12.83,0.316,0.048,11.95
"2021-05-10 05:00:00",31705,12.81,0.316,0.048,11.93
"2021-05-10 05:30:00",31706,12.8,0.316,0.048,11.91
"2021-05-10 06:00:00",31707,12.78,0.316,0.047,11.94
"2021-05-10 06:30:00",31708,12.78,0.316,0.048,11.89
"2021-05-10 07:00:00",31709,12.8,0.316,0.048,11.85
"2021-05-10 07:30:00",31710,12.8,0.316,0.047,11.8
"2021-05-10 08:00:00",31711,12.84,0.316,0.048,11.78
"2021-05-10 08:30:00",31712,13.98,0.316,0.048,11.74
"2021-05-10 09:00:00",31713,14.25,0.316,0.048,11.68
"2021-05-10 09:30:00",31714,14.13,0.316,0.047,11.65
"2021-05-10 10:00:00",31715,14.04,0.316,0.047,11.61
"2021-05-10 10:30:00",31716,13.94,0.316,0.047,11.56
"2021-05-10 11:00:00",31717,13.85,0.316,0.047,11.5
"2021-05-10 11:30:00",31718,13.79,0.316,0.047,11.47
"2021-05-10 12:00:00",31719,13.73,0.316,0.047,11.4
"2021-05-10 12:30:00",31720,13.68,0.315,0.047,11.34
"2021-05-10 13:00:00",31721,13.64,0.315,0.047,11.31
"2021-05-10 13:30:00",31722,13.6,0.315,0.047,11.25
"2021-05-10 14:00:00",31723,13.55,0.315,0.047,11.23
"2021-05-10 14:30:00",31724,13.53,0.315,0.047,11.19
"2021-05-10 15:00:00",31725,13.5,0.315,0.047,11.19
"2021-05-10 15:30:00",31726,13.47,0.315,0.046,11.17
"2021-05-10 16:00:00",31727,13.47,0.315,0.047,11.17
"2021-05-10 16:30:00",31728,13.47,0.315,0.047,11.22
"2021-05-10 17:00:00",31729,13.47,0.315,0.047,11.19
"2021-05-10 17:30:00",31730,13.47,0.315,0.047,11.26
"2021-05-10 18:00:00",31731,13.47,0.315,0.047,11.31
"2021-05-10 18:30:00",31732,13.53,0.315,0.047,11.36
"2021-05-10 19:00:00",31733,13.48,0.315,0.047,11.4
"2021-05-10 19:30:00",31734,13.42,0.315,0.047,11.48
"2021-05-10 20:00:00",31735,13.36,0.315,0.047,11.53
"2021-05-10 20:30:00",31736,13.3,0.315,0.047,11.65
"2021-05-10 21:00:00",31737,13.26,0.315,0.047,11.71
"2021-05-10 21:30:00",31738,13.22,0.315,0.047,11.78
"2021-05-10 22:00:00",31739,13.18,0.315,0.047,11.85
"2021-05-10 22:30:00",31740,13.14,0.315,0.048,11.95
"2021-05-10 23:00:00",31741,13.1,0.315,0.048,12.03
"2021-05-10 23:30:00",31742,13.07,0.315,0.048,12.07
"2021-05-11 00:00:00",31743,13.04,0.315,0.048,12.13
"2021-05-11 00:30:00",31744,13,0.315,0.048,12.19
"2021-05-11 01:00:00",31745,12.97,0.315,0.048,12.23
"2021-05-11 01:30:00",31746,12.94,0.315,0.048,12.28
"2021-05-11 02:00:00",31747,12.92,0.315,0.047,12.29
"2021-05-11 02:30:00",31748,12.89,0.315,0.048,12.31
"2021-05-11 03:00:00",31749,12.86,0.315,0.048,12.34
"2021-05-11 03:30:00",31750,12.84,0.315,0.048,12.34
"2021-05-11 04:00:00",31751,12.82,0.315,0.048,12.35
"2021-05-11 04:30:00",31752,12.8,0.315,0.048,12.33
"2021-05-11 05:00:00",31753,12.79,0.315,0.048,12.31
"2021-05-11 05:30:00",31754,12.78,0.315,0.048,12.3
"2021-05-11 06:00:00",31755,12.76,0.315,0.048,12.29
"2021-05-11 06:30:00",31756,12.76,0.315,0.048,12.23
"2021-05-11 07:00:00",31757,12.78,0.315,0.049,12.19
"2021-05-11 07:30:00",31758,12.78,0.315,0.048,12.18
"2021-05-11 08:00:00",31759,12.82,0.315,0.047,12.16
"2021-05-11 08:30:00",31760,14.16,0.315,0.049,12.08
"2021-05-11 09:00:00",31761,14.29,0.315,0.048,12.07
"2021-05-11 09:30:00",31762,14.1,0.315,0.048,12.03
"2021-05-11 10:00:00",31763,13.98,0.315,0.048,11.96
"2021-05-11 10:30:00",31764,13.85,0.314,0.048,11.89
"2021-05-11 11:00:00",31765,13.78,0.314,0.047,11.85
"2021-05-11 11:30:00",31766,13.7,0.314,0.047,11.8
"2021-05-11 12:00:00",31767,13.65,0.314,0.047,11.74
"2021-05-11 12:30:00",31768,13.59,0.314,0.047,11.68
"2021-05-11 13:00:00",31769,13.52,0.314,0.047,11.65
"2021-05-11 13:30:00",31770,13.5,0.314,0.047,11.6
"2021-05-11 14:00:00",31771,13.47,0.314,0.047,11.56
"2021-05-11 14:30:00",31772,13.44,0.314,0.047,11.51
"2021-05-11 15:00:00",31773,13.41,0.313,0.047,11.5
"2021-05-11 15:30:00",31774,13.38,0.313,0.047,11.49
"2021-05-11 16:00:00",31775,13.39,0.313,0.047,11.5
"2021-05-11 16:30:00",31776,13.35,0.313,0.047,11.51
"2021-05-11 17:00:00",31777,13.35,0.313,0.047,11.54
"2021-05-11 17:30:00",31778,13.35,0.313,0.047,11.55
"2021-05-11 18:00:00",31779,13.38,0.313,0.047,11.62
"2021-05-11 18:30:00",31780,13.44,0.313,0.047,11.69
"2021-05-11 19:00:00",31781,13.43,0.313,0.047,11.76
"2021-05-11 19:30:00",31782,13.36,0.313,0.047,11.8
"2021-05-11 20:00:00",31783,13.29,0.313,0.048,11.9
"2021-05-11 20:30:00",31784,13.24,0.313,0.047,11.97
"2021-05-11 21:00:00",31785,13.19,0.313,0.048,12.06
"2021-05-11 21:30:00",31786,13.15,0.313,0.048,12.14
"2021-05-11 22:00:00",31787,13.12,0.313,0.048,12.23
"2021-05-11 22:30:00",31788,13.08,0.313,0.047,12.31
"2021-05-11 23:00:00",31789,13.05,0.313,0.047,12.39
"2021-05-11 23:30:00",31790,13.01,0.313,0.048,12.46
"2021-05-12 00:00:00",31791,12.99,0.313,0.048,12.54
"2021-05-12 00:30:00",31792,12.96,0.313,0.048,12.53
"2021-05-12 01:00:00",31793,12.93,0.313,0.048,12.6
"2021-05-12 01:30:00",31794,12.91,0.313,0.048,12.63
"2021-05-12 02:00:00",31795,12.88,0.313,0.049,12.69
"2021-05-12 02:30:00",31796,12.86,0.313,0.048,12.72
"2021-05-12 03:00:00",31797,12.83,0.313,0.048,12.74
"2021-05-12 03:30:00",31798,12.82,0.313,0.048,12.73
"2021-05-12 04:00:00",31799,12.8,0.313,0.048,12.78
"2021-05-12 04:30:00",31800,12.79,0.313,0.048,12.73
"2021-05-12 05:00:00",31801,12.78,0.313,0.049,12.72
"2021-05-12 05:30:00",31802,12.77,0.313,0.048,12.72
"2021-05-12 06:00:00",31803,12.76,0.313,0.048,12.69
"2021-05-12 06:30:00",31804,12.77,0.313,0.048,12.72
"2021-05-12 07:00:00",31805,12.78,0.313,0.048,12.68
"2021-05-12 07:30:00",31806,12.8,0.313,0.049,12.62
"2021-05-12 08:00:00",31807,12.83,0.313,0.049,12.62
"2021-05-12 08:30:00",31808,14.45,0.313,0.049,12.57
"2021-05-12 09:00:00",31809,14.25,0.313,0.048,12.54
"2021-05-12 09:30:00",31810,14.07,0.313,0.049,12.46
"2021-05-12 10:00:00",31811,13.91,0.313,0.048,12.43
"2021-05-12 10:30:00",31812,13.76,0.313,0.048,12.33
"2021-05-12 11:00:00",31813,13.68,0.313,0.048,12.34
"2021-05-12 11:30:00",31814,13.61,0.313,0.048,12.32
"2021-05-12 12:00:00",31815,13.53,0.313,0.048,12.22
"2021-05-12 12:30:00",31816,13.5,0.313,0.048,12.17
"2021-05-12 13:00:00",31817,13.42,0.313,0.048,12.13
"2021-05-12 13:30:00",31818,13.41,0.313,0.048,12.1
"2021-05-12 14:00:00",31819,13.38,0.312,0.048,12.05
"2021-05-12 14:30:00",31820,13.35,0.312,0.048,12.01
"2021-05-12 15:00:00",31821,13.35,0.312,0.048,12.04
"2021-05-12 15:30:00",31822,13.32,0.312,0.048,12.03
"2021-05-12 16:00:00",31823,13.32,0.312,0.048,12.01
"2021-05-12 16:30:00",31824,13.32,0.312,0.048,12.07
"2021-05-12 17:00:00",31825,13.32,0.312,0.048,12.09
"2021-05-12 17:30:00",31826,13.35,0.312,0.048,12.08
"2021-05-12 18:00:00",31827,13.38,0.312,0.048,12.14
"2021-05-12 18:30:00",31828,13.42,0.312,0.048,12.19
"2021-05-12 19:00:00",31829,13.41,0.312,0.048,12.28
"2021-05-12 19:30:00",31830,13.33,0.312,0.048,12.29
"2021-05-12 20:00:00",31831,13.27,0.312,0.048,12.49
"2021-05-12 20:30:00",31832,13.21,0.312,0.048,12.51
"2021-05-12 21:00:00",31833,13.17,0.312,0.048,12.61
"2021-05-12 21:30:00",31834,13.13,0.312,0.048,12.71
"2021-05-12 22:00:00",31835,13.09,0.312,0.049,12.74
"2021-05-12 22:30:00",31836,13.05,0.312,0.049,12.85
"2021-05-12 23:00:00",31837,13.02,0.312,0.048,12.92
"2021-05-12 23:30:00",31838,13,0.312,0.048,12.96
"2021-05-13 00:00:00",31839,12.97,0.312,0.048,13.02
"2021-05-13 00:30:00",31840,12.94,0.312,0.049,13.06
"2021-05-13 01:00:00",31841,12.91,0.312,0.049,13.13
"2021-05-13 01:30:00",31842,12.89,0.312,0.049,13.16
"2021-05-13 02:00:00",31843,12.87,0.312,0.049,13.2
"2021-05-13 02:30:00",31844,12.85,0.312,0.049,13.26
"2021-05-13 03:00:00",31845,12.83,0.312,0.049,13.22
"2021-05-13 03:30:00",31846,12.82,0.312,0.049,13.21
"2021-05-13 04:00:00",31847,12.81,0.312,0.049,13.23
"2021-05-13 04:30:00",31848,12.8,0.312,0.049,13.23
"2021-05-13 05:00:00",31849,12.78,0.312,0.048,13.25
"2021-05-13 05:30:00",31850,12.78,0.312,0.049,13.23
"2021-05-13 06:00:00",31851,12.77,0.312,0.049,13.21
"2021-05-13 06:30:00",31852,12.78,0.312,0.049,13.19
"2021-05-13 07:00:00",31853,12.81,0.312,0.049,13.16
"2021-05-13 07:30:00",31854,12.82,0.312,0.05,13.12
"2021-05-13 08:00:00",31855,12.87,0.311,0.049,13.11
"2021-05-13 08:30:00",31856,14.35,0.311,0.049,13.06
"2021-05-13 09:00:00",31857,14.17,0.311,0.049,13.05
"2021-05-13 09:30:00",31858,14.01,0.311,0.049,12.98
"2021-05-13 10:00:00",31859,13.85,0.311,0.049,12.9
"2021-05-13 10:30:00",31860,13.73,0.311,0.049,12.86
"2021-05-13 11:00:00",31861,13.64,0.311,0.049,12.82
"2021-05-13 11:30:00",31862,13.55,0.311,0.048,12.74
"2021-05-13 12:00:00",31863,13.5,0.311,0.049,12.72
"2021-05-13 12:30:00",31864,13.47,0.311,0.049,12.66
"2021-05-13 13:00:00",31865,13.36,0.311,0.048,12.63
"2021-05-13 13:30:00",31866,13.35,0.311,0.049,12.59
"2021-05-13 14:00:00",31867,13.35,0.311,0.048,12.57
