"Plot Title: RCSF2"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20205243, SEN S/N: 20198357, LBL: new sap flow 30 cm)","Water Content, m³/m³ (LGR S/N: 20205243, SEN S/N: 21077015, LBL: new sap flow 60 cm)"
1497,06/01/21 07:00:01 PM,0.2828,0.3126
1498,06/01/21 07:30:01 PM,0.2821,0.3133
1499,06/01/21 08:00:01 PM,0.2828,0.3133
1500,06/01/21 08:30:01 PM,0.2828,0.3141
1501,06/01/21 09:00:01 PM,0.2828,0.3133
1502,06/01/21 09:30:01 PM,0.2828,0.3133
1503,06/01/21 10:00:01 PM,0.2836,0.3133
1504,06/01/21 10:30:01 PM,0.2828,0.3133
1505,06/01/21 11:00:01 PM,0.2828,0.3141
1506,06/01/21 11:30:01 PM,0.2828,0.3133
1507,06/02/21 12:00:01 AM,0.2828,0.3133
1508,06/02/21 12:30:01 AM,0.2828,0.3126
1509,06/02/21 01:00:01 AM,0.2836,0.3126
1510,06/02/21 01:30:01 AM,0.2828,0.3133
1511,06/02/21 02:00:01 AM,0.2828,0.3133
1512,06/02/21 02:30:01 AM,0.2828,0.3133
1513,06/02/21 03:00:01 AM,0.2836,0.3126
1514,06/02/21 03:30:01 AM,0.2828,0.3133
1515,06/02/21 04:00:01 AM,0.2828,0.3133
1516,06/02/21 04:30:01 AM,0.2828,0.3133
1517,06/02/21 05:00:01 AM,0.2828,0.3133
1518,06/02/21 05:30:01 AM,0.2836,0.3126
1519,06/02/21 06:00:01 AM,0.2828,0.3133
1520,06/02/21 06:30:01 AM,0.2836,0.3126
1521,06/02/21 07:00:01 AM,0.2828,0.3141
1522,06/02/21 07:30:01 AM,0.2836,0.3133
1523,06/02/21 08:00:01 AM,0.2836,0.3141
1524,06/02/21 08:30:01 AM,0.2828,0.3126
1525,06/02/21 09:00:01 AM,0.2836,0.3126
1526,06/02/21 09:30:01 AM,0.2828,0.3133
1527,06/02/21 10:00:01 AM,0.2828,0.3126
1528,06/02/21 10:30:01 AM,0.2828,0.3126
1529,06/02/21 11:00:01 AM,0.2828,0.3133
1530,06/02/21 11:30:01 AM,0.2828,0.3133
1531,06/02/21 12:00:01 PM,0.2828,0.3119
1532,06/02/21 12:30:01 PM,0.2828,0.3126
1533,06/02/21 01:00:01 PM,0.2828,0.3133
1534,06/02/21 01:30:01 PM,0.2828,0.3126
1535,06/02/21 02:00:01 PM,0.2821,0.3133
1536,06/02/21 02:30:01 PM,0.2821,0.3133
1537,06/02/21 03:00:01 PM,0.2821,0.3126
1538,06/02/21 03:30:01 PM,0.2828,0.3126
1539,06/02/21 04:00:01 PM,0.2821,0.3126
1540,06/02/21 04:30:01 PM,0.2828,0.3119
1541,06/02/21 05:00:01 PM,0.2821,0.3112
1542,06/02/21 05:30:01 PM,0.2828,0.3112
1543,06/02/21 06:00:01 PM,0.2828,0.3112
1544,06/02/21 06:30:01 PM,0.2828,0.3104
1545,06/02/21 07:00:01 PM,0.2828,0.3112
1546,06/02/21 07:30:01 PM,0.2828,0.3112
1547,06/02/21 08:00:01 PM,0.2821,0.3104
1548,06/02/21 08:30:01 PM,0.2828,0.3112
1549,06/02/21 09:00:01 PM,0.2828,0.3119
1550,06/02/21 09:30:01 PM,0.2828,0.3119
1551,06/02/21 10:00:01 PM,0.2821,0.3119
1552,06/02/21 10:30:01 PM,0.2821,0.3112
1553,06/02/21 11:00:01 PM,0.2828,0.3112
1554,06/02/21 11:30:01 PM,0.2821,0.3112
1555,06/03/21 12:00:01 AM,0.2836,0.3112
1556,06/03/21 12:30:01 AM,0.2836,0.3112
1557,06/03/21 01:00:01 AM,0.2836,0.3112
1558,06/03/21 01:30:01 AM,0.2836,0.3112
1559,06/03/21 02:00:01 AM,0.2836,0.3112
1560,06/03/21 02:30:01 AM,0.2828,0.3119
1561,06/03/21 03:00:01 AM,0.2828,0.3119
1562,06/03/21 03:30:01 AM,0.2836,0.3112
1563,06/03/21 04:00:01 AM,0.2836,0.3112
1564,06/03/21 04:30:01 AM,0.2836,0.3112
1565,06/03/21 05:00:01 AM,0.2836,0.3104
1566,06/03/21 05:30:01 AM,0.2836,0.3112
1567,06/03/21 06:00:01 AM,0.2828,0.3104
1568,06/03/21 06:30:01 AM,0.2828,0.3104
1569,06/03/21 07:00:01 AM,0.2828,0.3112
1570,06/03/21 07:30:01 AM,0.2836,0.3112
1571,06/03/21 08:00:01 AM,0.2836,0.3104
1572,06/03/21 08:30:01 AM,0.2828,0.3112
1573,06/03/21 09:00:01 AM,0.2836,0.3104
1574,06/03/21 09:30:01 AM,0.2836,0.3104
1575,06/03/21 10:00:01 AM,0.2828,0.3104
1576,06/03/21 10:30:01 AM,0.2828,0.3104
1577,06/03/21 11:00:01 AM,0.2828,0.3112
1578,06/03/21 11:30:01 AM,0.2828,0.3104
1579,06/03/21 12:00:01 PM,0.2828,0.3112
1580,06/03/21 12:30:01 PM,0.2828,0.3104
1581,06/03/21 01:00:01 PM,0.2821,0.3104
1582,06/03/21 01:30:01 PM,0.2828,0.3112
1583,06/03/21 02:00:01 PM,0.2828,0.3097
1584,06/03/21 02:30:01 PM,0.2828,0.3097
1585,06/03/21 03:00:01 PM,0.2828,0.3097
1586,06/03/21 03:30:01 PM,0.2828,0.3097
1587,06/03/21 04:00:01 PM,0.2828,0.3097
1588,06/03/21 04:30:01 PM,0.2836,0.3097
1589,06/03/21 05:00:01 PM,0.2821,0.3090
1590,06/03/21 05:30:01 PM,0.2828,0.3097
1591,06/03/21 06:00:01 PM,0.2821,0.3097
1592,06/03/21 06:30:01 PM,0.2828,0.3097
1593,06/03/21 07:00:01 PM,0.2821,0.3097
1594,06/03/21 07:30:01 PM,0.2821,0.3097
1595,06/03/21 08:00:01 PM,0.2821,0.3097
1596,06/03/21 08:30:01 PM,0.2828,0.3090
1597,06/03/21 09:00:01 PM,0.2828,0.3104
1598,06/03/21 09:30:01 PM,0.2821,0.3104
1599,06/03/21 10:00:01 PM,0.2828,0.3104
1600,06/03/21 10:30:01 PM,0.2821,0.3104
1601,06/03/21 11:00:01 PM,0.2821,0.3097
1602,06/03/21 11:30:01 PM,0.2821,0.3097
1603,06/04/21 12:00:01 AM,0.2828,0.3097
1604,06/04/21 12:30:01 AM,0.2828,0.3097
1605,06/04/21 01:00:01 AM,0.2828,0.3097
1606,06/04/21 01:30:01 AM,0.2828,0.3097
1607,06/04/21 02:00:01 AM,0.2828,0.3097
1608,06/04/21 02:30:01 AM,0.2828,0.3097
1609,06/04/21 03:00:01 AM,0.2828,0.3097
1610,06/04/21 03:30:01 AM,0.2828,0.3097
1611,06/04/21 04:00:01 AM,0.2828,0.3097
1612,06/04/21 04:30:01 AM,0.2821,0.3097
1613,06/04/21 05:00:01 AM,0.2821,0.3104
1614,06/04/21 05:30:01 AM,0.2828,0.3097
1615,06/04/21 06:00:01 AM,0.2828,0.3097
1616,06/04/21 06:30:01 AM,0.2828,0.3097
1617,06/04/21 07:00:01 AM,0.2828,0.3097
1618,06/04/21 07:30:01 AM,0.2828,0.3104
1619,06/04/21 08:00:01 AM,0.2828,0.3090
1620,06/04/21 08:30:01 AM,0.2821,0.3097
1621,06/04/21 09:00:01 AM,0.2828,0.3097
1622,06/04/21 09:30:01 AM,0.2828,0.3097
1623,06/04/21 10:00:01 AM,0.2828,0.3097
1624,06/04/21 10:30:01 AM,0.2821,0.3090
1625,06/04/21 11:00:01 AM,0.2828,0.3104
1626,06/04/21 11:30:01 AM,0.2821,0.3104
1627,06/04/21 12:00:01 PM,0.2828,0.3097
1628,06/04/21 12:30:01 PM,0.2821,0.3104
1629,06/04/21 01:00:01 PM,0.2821,0.3104
1630,06/04/21 01:30:01 PM,0.2828,0.3097
1631,06/04/21 02:00:01 PM,0.2821,0.3097
1632,06/04/21 02:30:01 PM,0.2821,0.3097
1633,06/04/21 03:00:01 PM,0.2814,0.3090
1634,06/04/21 03:30:01 PM,0.2821,0.3097
1635,06/04/21 04:00:01 PM,0.2821,0.3090
1636,06/04/21 04:30:01 PM,0.2821,0.3090
1637,06/04/21 05:00:01 PM,0.2814,0.3090
1638,06/04/21 05:30:01 PM,0.2814,0.3090
1639,06/04/21 06:00:01 PM,0.2814,0.3090
1640,06/04/21 06:30:01 PM,0.2814,0.3082
1641,06/04/21 07:00:01 PM,0.2821,0.3090
1642,06/04/21 07:30:01 PM,0.2814,0.3090
1643,06/04/21 08:00:01 PM,0.2821,0.3082
1644,06/04/21 08:30:01 PM,0.2821,0.3090
1645,06/04/21 09:00:01 PM,0.2814,0.3090
1646,06/04/21 09:30:01 PM,0.2821,0.3097
1647,06/04/21 10:00:01 PM,0.2814,0.3090
1648,06/04/21 10:30:01 PM,0.2821,0.3090
1649,06/04/21 11:00:01 PM,0.2814,0.3090
1650,06/04/21 11:30:01 PM,0.2821,0.3090
1651,06/05/21 12:00:01 AM,0.2814,0.3082
1652,06/05/21 12:30:01 AM,0.2821,0.3090
1653,06/05/21 01:00:01 AM,0.2814,0.3090
1654,06/05/21 01:30:01 AM,0.2814,0.3090
1655,06/05/21 02:00:01 AM,0.2814,0.3090
1656,06/05/21 02:30:01 AM,0.2821,0.3090
1657,06/05/21 03:00:01 AM,0.2821,0.3090
1658,06/05/21 03:30:01 AM,0.2821,0.3097
1659,06/05/21 04:00:01 AM,0.2821,0.3097
1660,06/05/21 04:30:01 AM,0.2814,0.3097
1661,06/05/21 05:00:01 AM,0.2821,0.3097
1662,06/05/21 05:30:01 AM,0.2821,0.3104
1663,06/05/21 06:00:01 AM,0.2821,0.3104
1664,06/05/21 06:30:01 AM,0.2828,0.3097
1665,06/05/21 07:00:01 AM,0.2814,0.3097
1666,06/05/21 07:30:01 AM,0.2821,0.3097
1667,06/05/21 08:00:01 AM,0.2821,0.3090
1668,06/05/21 08:30:01 AM,0.2828,0.3097
1669,06/05/21 09:00:01 AM,0.2821,0.3090
1670,06/05/21 09:30:01 AM,0.2821,0.3090
1671,06/05/21 10:00:01 AM,0.2821,0.3090
1672,06/05/21 10:30:01 AM,0.2821,0.3082
1673,06/05/21 11:00:01 AM,0.2821,0.3090
1674,06/05/21 11:30:01 AM,0.2821,0.3090
1675,06/05/21 12:00:01 PM,0.2821,0.3082
1676,06/05/21 12:30:01 PM,0.2814,0.3090
1677,06/05/21 01:00:01 PM,0.2814,0.3082
1678,06/05/21 01:30:01 PM,0.2814,0.3090
1679,06/05/21 02:00:01 PM,0.2814,0.3090
1680,06/05/21 02:30:01 PM,0.2806,0.3090
1681,06/05/21 03:00:01 PM,0.2814,0.3090
1682,06/05/21 03:30:01 PM,0.2806,0.3090
1683,06/05/21 04:00:01 PM,0.2814,0.3090
1684,06/05/21 04:30:01 PM,0.2806,0.3090
1685,06/05/21 05:00:01 PM,0.2814,0.3090
1686,06/05/21 05:30:01 PM,0.2814,0.3090
1687,06/05/21 06:00:01 PM,0.2806,0.3090
1688,06/05/21 06:30:01 PM,0.2806,0.3082
1689,06/05/21 07:00:01 PM,0.2806,0.3090
1690,06/05/21 07:30:01 PM,0.2814,0.3090
1691,06/05/21 08:00:01 PM,0.2806,0.3090
1692,06/05/21 08:30:01 PM,0.2814,0.3097
1693,06/05/21 09:00:01 PM,0.2806,0.3090
1694,06/05/21 09:30:01 PM,0.2806,0.3090
1695,06/05/21 10:00:01 PM,0.2814,0.3090
1696,06/05/21 10:30:01 PM,0.2814,0.3090
1697,06/05/21 11:00:01 PM,0.2806,0.3090
1698,06/05/21 11:30:01 PM,0.2814,0.3090
1699,06/06/21 12:00:01 AM,0.2814,0.3090
1700,06/06/21 12:30:01 AM,0.2806,0.3090
1701,06/06/21 01:00:01 AM,0.2814,0.3090
1702,06/06/21 01:30:01 AM,0.2814,0.3090
1703,06/06/21 02:00:01 AM,0.2821,0.3090
1704,06/06/21 02:30:01 AM,0.2814,0.3104
1705,06/06/21 03:00:01 AM,0.2814,0.3104
1706,06/06/21 03:30:01 AM,0.2814,0.3097
1707,06/06/21 04:00:01 AM,0.2814,0.3104
1708,06/06/21 04:30:01 AM,0.2814,0.3104
1709,06/06/21 05:00:01 AM,0.2814,0.3104
1710,06/06/21 05:30:01 AM,0.2814,0.3104
1711,06/06/21 06:00:01 AM,0.2821,0.3104
1712,06/06/21 06:30:01 AM,0.2821,0.3097
1713,06/06/21 07:00:01 AM,0.2814,0.3097
1714,06/06/21 07:30:01 AM,0.2814,0.3082
1715,06/06/21 08:00:01 AM,0.2814,0.3090
1716,06/06/21 08:30:01 AM,0.2814,0.3082
1717,06/06/21 09:00:01 AM,0.2814,0.3090
1718,06/06/21 09:30:01 AM,0.2821,0.3090
1719,06/06/21 10:00:01 AM,0.2814,0.3075
1720,06/06/21 10:30:01 AM,0.2821,0.3075
1721,06/06/21 11:00:01 AM,0.2806,0.3075
1722,06/06/21 11:30:01 AM,0.2814,0.3075
1723,06/06/21 12:00:01 PM,0.2814,0.3082
1724,06/06/21 12:30:01 PM,0.2814,0.3082
1725,06/06/21 01:00:01 PM,0.2806,0.3075
1726,06/06/21 01:30:01 PM,0.2806,0.3075
1727,06/06/21 02:00:01 PM,0.2806,0.3082
1728,06/06/21 02:30:01 PM,0.2806,0.3082
1729,06/06/21 03:00:01 PM,0.2806,0.3082
1730,06/06/21 03:30:01 PM,0.2806,0.3075
1731,06/06/21 04:00:01 PM,0.2806,0.3075
1732,06/06/21 04:30:01 PM,0.2799,0.3075
1733,06/06/21 05:00:01 PM,0.2799,0.3075
1734,06/06/21 05:30:01 PM,0.2799,0.3075
1735,06/06/21 06:00:01 PM,0.2799,0.3075
1736,06/06/21 06:30:01 PM,0.2799,0.3075
1737,06/06/21 07:00:01 PM,0.2806,0.3075
1738,06/06/21 07:30:01 PM,0.2799,0.3082
1739,06/06/21 08:00:01 PM,0.2799,0.3082
1740,06/06/21 08:30:01 PM,0.2806,0.3075
1741,06/06/21 09:00:01 PM,0.2806,0.3075
1742,06/06/21 09:30:01 PM,0.2806,0.3075
1743,06/06/21 10:00:01 PM,0.2806,0.3075
1744,06/06/21 10:30:01 PM,0.2806,0.3075
1745,06/06/21 11:00:01 PM,0.2799,0.3075
1746,06/06/21 11:30:01 PM,0.2799,0.3075
1747,06/07/21 12:00:01 AM,0.2799,0.3075
1748,06/07/21 12:30:01 AM,0.2799,0.3075
1749,06/07/21 01:00:01 AM,0.2806,0.3090
1750,06/07/21 01:30:01 AM,0.2806,0.3090
1751,06/07/21 02:00:01 AM,0.2806,0.3082
1752,06/07/21 02:30:01 AM,0.2806,0.3082
1753,06/07/21 03:00:01 AM,0.2806,0.3082
1754,06/07/21 03:30:01 AM,0.2814,0.3090
1755,06/07/21 04:00:01 AM,0.2799,0.3082
1756,06/07/21 04:30:01 AM,0.2806,0.3082
1757,06/07/21 05:00:01 AM,0.2814,0.3090
1758,06/07/21 05:30:01 AM,0.2806,0.3075
1759,06/07/21 06:00:01 AM,0.2814,0.3075
1760,06/07/21 06:30:01 AM,0.2814,0.3090
1761,06/07/21 07:00:01 AM,0.2814,0.3082
1762,06/07/21 07:30:01 AM,0.2806,0.3075
1763,06/07/21 08:00:01 AM,0.2806,0.3068
1764,06/07/21 08:30:01 AM,0.2814,0.3075
1765,06/07/21 09:00:01 AM,0.2806,0.3082
1766,06/07/21 09:30:01 AM,0.2814,0.3075
1767,06/07/21 10:00:01 AM,0.2806,0.3068
1768,06/07/21 10:30:01 AM,0.2806,0.3068
1769,06/07/21 11:00:01 AM,0.2806,0.3068
1770,06/07/21 11:30:01 AM,0.2799,0.3068
1771,06/07/21 12:00:01 PM,0.2806,0.3061
1772,06/07/21 12:30:01 PM,0.2806,0.3061
1773,06/07/21 01:00:01 PM,0.2806,0.3061
1774,06/07/21 01:30:01 PM,0.2799,0.3053
1775,06/07/21 02:00:01 PM,0.2799,0.3061
1776,06/07/21 02:30:01 PM,0.2799,0.3061
1777,06/07/21 03:00:01 PM,0.2806,0.3061
1778,06/07/21 03:30:01 PM,0.2799,0.3053
1779,06/07/21 04:00:01 PM,0.2799,0.3053
1780,06/07/21 04:30:01 PM,0.2799,0.3061
1781,06/07/21 05:00:01 PM,0.2792,0.3061
1782,06/07/21 05:30:01 PM,0.2799,0.3068
1783,06/07/21 06:00:01 PM,0.2792,0.3068
1784,06/07/21 06:30:01 PM,0.2799,0.3068
1785,06/07/21 07:00:01 PM,0.2799,0.3061
1786,06/07/21 07:30:01 PM,0.2792,0.3061
1787,06/07/21 08:00:01 PM,0.2792,0.3061
1788,06/07/21 08:30:01 PM,0.2792,0.3053
1789,06/07/21 09:00:01 PM,0.2799,0.3053
1790,06/07/21 09:30:01 PM,0.2799,0.3053
1791,06/07/21 10:00:01 PM,0.2806,0.3053
1792,06/07/21 10:30:01 PM,0.2799,0.3053
1793,06/07/21 11:00:01 PM,0.2799,0.3053
1794,06/07/21 11:30:01 PM,0.2806,0.3053
1795,06/08/21 12:00:01 AM,0.2806,0.3061
1796,06/08/21 12:30:01 AM,0.2806,0.3068
1797,06/08/21 01:00:01 AM,0.2799,0.3068
1798,06/08/21 01:30:01 AM,0.2799,0.3068
1799,06/08/21 02:00:01 AM,0.2792,0.3068
1800,06/08/21 02:30:01 AM,0.2799,0.3068
1801,06/08/21 03:00:01 AM,0.2799,0.3061
1802,06/08/21 03:30:01 AM,0.2799,0.3061
1803,06/08/21 04:00:01 AM,0.2799,0.3068
1804,06/08/21 04:30:01 AM,0.2799,0.3068
1805,06/08/21 05:00:01 AM,0.2799,0.3061
1806,06/08/21 05:30:01 AM,0.2799,0.3068
1807,06/08/21 06:00:01 AM,0.2799,0.3053
1808,06/08/21 06:30:01 AM,0.2799,0.3053
1809,06/08/21 07:00:01 AM,0.2806,0.3068
1810,06/08/21 07:30:01 AM,0.2799,0.3053
1811,06/08/21 08:00:01 AM,0.2799,0.3061
1812,06/08/21 08:30:01 AM,0.2799,0.3061
1813,06/08/21 09:00:01 AM,0.2806,0.3053
1814,06/08/21 09:30:01 AM,0.2799,0.3053
1815,06/08/21 10:00:01 AM,0.2806,0.3068
1816,06/08/21 10:30:01 AM,0.2799,0.3061
1817,06/08/21 11:00:01 AM,0.2799,0.3046
1818,06/08/21 11:30:01 AM,0.2799,0.3046
1819,06/08/21 12:00:01 PM,0.2799,0.3046
1820,06/08/21 12:30:01 PM,0.2792,0.3046
1821,06/08/21 01:00:01 PM,0.2792,0.3046
1822,06/08/21 01:30:01 PM,0.2792,0.3046
1823,06/08/21 02:00:01 PM,0.2799,0.3061
1824,06/08/21 02:30:01 PM,0.2799,0.3061
1825,06/08/21 03:00:01 PM,0.2792,0.3061
1826,06/08/21 03:30:01 PM,0.2792,0.3061
1827,06/08/21 04:00:01 PM,0.2792,0.3053
1828,06/08/21 04:30:01 PM,0.2792,0.3053
1829,06/08/21 05:00:01 PM,0.2792,0.3053
1830,06/08/21 05:30:01 PM,0.2792,0.3053
1831,06/08/21 06:00:01 PM,0.2792,0.3053
1832,06/08/21 06:30:01 PM,0.2792,0.3046
1833,06/08/21 07:00:01 PM,0.2785,0.3046
1834,06/08/21 07:30:01 PM,0.2792,0.3046
1835,06/08/21 08:00:01 PM,0.2792,0.3046
1836,06/08/21 08:30:01 PM,0.2785,0.3046
1837,06/08/21 09:00:01 PM,0.2792,0.3046
1838,06/08/21 09:30:01 PM,0.2785,0.3053
1839,06/08/21 10:00:01 PM,0.2792,0.3053
1840,06/08/21 10:30:01 PM,0.2792,0.3046
1841,06/08/21 11:00:01 PM,0.2792,0.3039
1842,06/08/21 11:30:01 PM,0.2792,0.3053
1843,06/09/21 12:00:01 AM,0.2792,0.3039
1844,06/09/21 12:30:01 AM,0.2792,0.3039
1845,06/09/21 01:00:01 AM,0.2792,0.3046
1846,06/09/21 01:30:01 AM,0.2792,0.3039
1847,06/09/21 02:00:01 AM,0.2792,0.3039
1848,06/09/21 02:30:01 AM,0.2792,0.3039
1849,06/09/21 03:00:01 AM,0.2792,0.3046
1850,06/09/21 03:30:01 AM,0.2792,0.3039
1851,06/09/21 04:00:01 AM,0.2792,0.3046
1852,06/09/21 04:30:01 AM,0.2792,0.3046
1853,06/09/21 05:00:01 AM,0.2792,0.3046
1854,06/09/21 05:30:01 AM,0.2792,0.3046
1855,06/09/21 06:00:01 AM,0.2792,0.3046
1856,06/09/21 06:30:01 AM,0.2792,0.3046
1857,06/09/21 07:00:01 AM,0.2792,0.3046
1858,06/09/21 07:30:01 AM,0.2792,0.3053
1859,06/09/21 08:00:01 AM,0.2785,0.3053
1860,06/09/21 08:30:01 AM,0.2792,0.3053
1861,06/09/21 09:00:01 AM,0.2799,0.3046
1862,06/09/21 09:30:01 AM,0.2792,0.3046
1863,06/09/21 10:00:01 AM,0.2792,0.3053
1864,06/09/21 10:30:01 AM,0.2799,0.3046
1865,06/09/21 11:00:01 AM,0.2792,0.3039
1866,06/09/21 11:30:01 AM,0.2792,0.3053
1867,06/09/21 12:00:01 PM,0.2792,0.3046
1868,06/09/21 12:30:01 PM,0.2785,0.3046
1869,06/09/21 01:00:01 PM,0.2792,0.3039
1870,06/09/21 01:30:01 PM,0.2792,0.3046
1871,06/09/21 02:00:01 PM,0.2792,0.3053
1872,06/09/21 02:30:01 PM,0.2785,0.3053
1873,06/09/21 03:00:01 PM,0.2785,0.3046
1874,06/09/21 03:30:01 PM,0.2785,0.3053
1875,06/09/21 04:00:01 PM,0.2785,0.3046
1876,06/09/21 04:30:01 PM,0.2785,0.3046
1877,06/09/21 05:00:01 PM,0.2785,0.3046
1878,06/09/21 05:30:01 PM,0.2777,0.3046
1879,06/09/21 06:00:01 PM,0.2777,0.3039
1880,06/09/21 06:30:01 PM,0.2785,0.3032
1881,06/09/21 07:00:01 PM,0.2785,0.3039
1882,06/09/21 07:30:01 PM,0.2785,0.3039
1883,06/09/21 08:00:01 PM,0.2785,0.3039
1884,06/09/21 08:30:01 PM,0.2777,0.3039
1885,06/09/21 09:00:01 PM,0.2785,0.3032
1886,06/09/21 09:30:01 PM,0.2785,0.3039
1887,06/09/21 10:00:01 PM,0.2785,0.3039
1888,06/09/21 10:30:01 PM,0.2785,0.3039
1889,06/09/21 11:00:01 PM,0.2792,0.2915
1890,06/09/21 11:30:01 PM,0.2792,0.2923
1891,06/10/21 12:00:01 AM,0.2785,0.2937
1892,06/10/21 12:30:01 AM,0.2785,0.2937
1893,06/10/21 01:00:01 AM,0.2792,0.2952
1894,06/10/21 01:30:01 AM,0.2792,0.2959
1895,06/10/21 02:00:01 AM,0.2792,0.2952
1896,06/10/21 02:30:01 AM,0.2785,0.2966
1897,06/10/21 03:00:01 AM,0.2792,0.2959
1898,06/10/21 03:30:01 AM,0.2792,0.2959
1899,06/10/21 04:00:01 AM,0.2799,0.2959
1900,06/10/21 04:30:01 AM,0.2792,0.2959
1901,06/10/21 05:00:01 AM,0.2799,0.2952
1902,06/10/21 05:30:01 AM,0.2792,0.2952
1903,06/10/21 06:00:01 AM,0.2799,0.2959
1904,06/10/21 06:30:01 AM,0.2792,0.2959
1905,06/10/21 07:00:01 AM,0.2799,0.2959
1906,06/10/21 07:30:01 AM,0.2799,0.2966
1907,06/10/21 08:00:01 AM,0.2799,0.2974
1908,06/10/21 08:30:01 AM,0.2799,0.2974
1909,06/10/21 09:00:01 AM,0.2792,0.2981
1910,06/10/21 09:30:01 AM,0.2792,0.2981
1911,06/10/21 10:00:01 AM,0.2792,0.2988
1912,06/10/21 10:30:01 AM,0.2785,0.2995
1913,06/10/21 11:00:01 AM,0.2792,0.2988
1914,06/10/21 11:30:01 AM,0.2792,0.2981
1915,06/10/21 12:00:01 PM,0.2785,0.2995
1916,06/10/21 12:30:01 PM,0.2792,0.2995
1917,06/10/21 01:00:01 PM,0.2792,0.2995
1918,06/10/21 01:30:01 PM,0.2792,0.3010
1919,06/10/21 02:00:01 PM,0.2785,0.3017
1920,06/10/21 02:30:01 PM,0.2792,0.3010
1921,06/10/21 03:00:01 PM,0.2785,0.3017
1922,06/10/21 03:30:01 PM,0.2792,0.3010
1923,06/10/21 04:00:01 PM,0.2792,0.3017
1924,06/10/21 04:30:01 PM,0.2785,0.3017
1925,06/10/21 05:00:01 PM,0.2785,0.3017
1926,06/10/21 05:30:01 PM,0.2785,0.3010
1927,06/10/21 06:00:01 PM,0.2792,0.3010
1928,06/10/21 06:30:01 PM,0.2777,0.3017
1929,06/10/21 07:00:01 PM,0.2785,0.3003
1930,06/10/21 07:30:01 PM,0.2777,0.3010
1931,06/10/21 08:00:01 PM,0.2777,0.3010
1932,06/10/21 08:30:01 PM,0.2792,0.3010
1933,06/10/21 09:00:01 PM,0.2785,0.2995
1934,06/10/21 09:30:01 PM,0.2785,0.3010
1935,06/10/21 10:00:01 PM,0.2792,0.3003
1936,06/10/21 10:30:01 PM,0.2792,0.3010
1937,06/10/21 11:00:01 PM,0.2777,0.3017
1938,06/10/21 11:30:01 PM,0.2785,0.3017
1939,06/11/21 12:00:01 AM,0.2792,0.3017
1940,06/11/21 12:30:01 AM,0.2792,0.3017
1941,06/11/21 01:00:01 AM,0.2792,0.3010
1942,06/11/21 01:30:01 AM,0.2792,0.3010
1943,06/11/21 02:00:01 AM,0.2785,0.3017
1944,06/11/21 02:30:01 AM,0.2785,0.3017
1945,06/11/21 03:00:01 AM,0.2792,0.3010
1946,06/11/21 03:30:01 AM,0.2785,0.3010
1947,06/11/21 04:00:01 AM,0.2792,0.3017
1948,06/11/21 04:30:01 AM,0.2792,0.3017
1949,06/11/21 05:00:01 AM,0.2792,0.3010
1950,06/11/21 05:30:01 AM,0.2792,0.3017
1951,06/11/21 06:00:01 AM,0.2792,0.3010
1952,06/11/21 06:30:01 AM,0.2785,0.3010
1953,06/11/21 07:00:01 AM,0.2792,0.3017
1954,06/11/21 07:30:01 AM,0.2792,0.3017
1955,06/11/21 08:00:01 AM,0.2792,0.3010
1956,06/11/21 08:30:01 AM,0.2785,0.3003
1957,06/11/21 09:00:01 AM,0.2792,0.3010
1958,06/11/21 09:30:01 AM,0.2792,0.3003
1959,06/11/21 10:00:01 AM,0.2785,0.3003
1960,06/11/21 10:30:01 AM,0.2785,0.3017
1961,06/11/21 11:00:01 AM,0.2792,0.3003
1962,06/11/21 11:30:01 AM,0.2785,0.3024
1963,06/11/21 12:00:01 PM,0.2792,0.3010
1964,06/11/21 12:30:01 PM,0.2792,0.3010
1965,06/11/21 01:00:01 PM,0.2777,0.3024
1966,06/11/21 01:30:01 PM,0.2785,0.3017
1967,06/11/21 02:00:01 PM,0.2777,0.3017
1968,06/11/21 02:30:01 PM,0.2785,0.3017
1969,06/11/21 03:00:01 PM,0.2777,0.3017
1970,06/11/21 03:30:01 PM,0.2785,0.3017
1971,06/11/21 04:00:01 PM,0.2785,0.3017
1972,06/11/21 04:30:01 PM,0.2777,0.3010
1973,06/11/21 05:00:01 PM,0.2785,0.3017
1974,06/11/21 05:30:01 PM,0.2770,0.3024
1975,06/11/21 06:00:01 PM,0.2785,0.3024
1976,06/11/21 06:30:01 PM,0.2785,0.3024
1977,06/11/21 07:00:01 PM,0.2785,0.3024
1978,06/11/21 07:30:01 PM,0.2785,0.3017
1979,06/11/21 08:00:01 PM,0.2777,0.3017
1980,06/11/21 08:30:01 PM,0.2785,0.3017
1981,06/11/21 09:00:01 PM,0.2777,0.3010
1982,06/11/21 09:30:01 PM,0.2785,0.3010
1983,06/11/21 10:00:01 PM,0.2785,0.3017
1984,06/11/21 10:30:01 PM,0.2777,0.3017
1985,06/11/21 11:00:01 PM,0.2785,0.3017
1986,06/11/21 11:30:01 PM,0.2785,0.3017
1987,06/12/21 12:00:01 AM,0.2777,0.3017
1988,06/12/21 12:30:01 AM,0.2785,0.3010
1989,06/12/21 01:00:01 AM,0.2785,0.3010
1990,06/12/21 01:30:01 AM,0.2785,0.3010
1991,06/12/21 02:00:01 AM,0.2785,0.3010
