"TOA5","CR1000","CR1000","91760","CR1000.Std.32.03","CPU:CR1000_SoilVUEOnly.CR1","4114","Soil"
"TIMESTAMP","RECORD","VWC_5cm","Ka_5cm","T_5cm","BulkEC_5cm","VWC_10cm","Ka_10cm","T_10cm","BulkEC_10cm","VWC_20cm","Ka_20cm","T_20cm","BulkEC_20cm","VWC_30cm","Ka_30cm","T_30cm","BulkEC_30cm","VWC_40cm","Ka_40cm","T_40cm","BulkEC_40cm","VWC_50cm","Ka_50cm","T_50cm","BulkEC_50cm","VWC_60cm","Ka_60cm","T_60cm","BulkEC_60cm","VWC_75cm","Ka_75cm","T_75cm","BulkEC_75cm","VWC_100cm","Ka_100cm","T_100cm","BulkEC_100cm"
"TS","RN","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-08-19 07:30:00",95,0.008,2.61,17.23,0,0.03,3.272,19.23,0,0.039,3.575,19.94,0,0.061,4.314,19.36,0,0.021,2.999,18.48,0,0.074,4.804,17.7,0,0.083,5.176,16.75,0,0.016,2.838,15.63,0,0,1.144,13.89,0
"2020-08-19 08:00:00",96,0.01,2.673,16.95,0,0.032,3.339,18.96,0,0.038,3.533,19.83,0,0.058,4.216,19.36,0,0.02,2.955,18.53,0,0.074,4.836,17.7,0,0.08,5.062,16.8,0,0.013,2.762,15.63,0,0,1.058,13.87,0
"2020-08-19 08:30:00",97,0.01,2.673,16.95,0,0.032,3.339,18.96,0,0.038,3.533,19.83,0,0.058,4.216,19.36,0,0.02,2.955,18.53,0,0.074,4.836,17.7,0,0.08,5.062,16.8,0,0.013,2.762,15.63,0,0,1.058,13.87,0
"2020-08-19 09:00:00",98,0.01,2.66,17.18,0,0.032,3.342,18.75,0,0.041,3.623,19.66,0,0.058,4.214,19.31,0,0.018,2.897,18.51,0,0.074,4.833,17.7,0,0.083,5.158,16.8,0,0.013,2.738,15.6,0,0,1.068,13.87,0
"2020-08-19 09:30:00",99,0.01,2.66,17.18,0,0.032,3.342,18.75,0,0.041,3.623,19.66,0,0.058,4.214,19.31,0,0.018,2.897,18.51,0,0.074,4.833,17.7,0,0.083,5.158,16.8,0,0.013,2.738,15.6,0,0,1.068,13.87,0
"2020-08-19 10:00:00",100,0.01,2.674,20.24,0,0.033,3.354,18.88,0,0.038,3.536,19.58,0,0.057,4.175,19.28,0,0.022,3.025,18.53,0,0.073,4.764,17.75,0,0.085,5.263,16.8,0,0.016,2.843,15.63,0,0,1.112,13.89,0
"2020-08-19 10:30:00",101,0.01,2.674,20.24,0,0.033,3.354,18.88,0,0.038,3.536,19.58,0,0.057,4.175,19.28,0,0.022,3.025,18.53,0,0.073,4.764,17.75,0,0.085,5.263,16.8,0,0.016,2.843,15.63,0,0,1.112,13.89,0
"2020-08-19 11:00:00",102,0.01,2.67,23.42,0,0.031,3.315,19.77,0,0.037,3.502,19.44,0,0.06,4.278,19.23,0,0.02,2.971,18.51,0,0.075,4.851,17.75,0,0.081,5.099,16.83,0,0.012,2.732,15.65,0,0,1.099,13.87,0
"2020-08-19 11:30:00",103,0.01,2.67,23.42,0,0.031,3.315,19.77,0,0.037,3.502,19.44,0,0.06,4.278,19.23,0,0.02,2.971,18.51,0,0.075,4.851,17.75,0,0.081,5.099,16.83,0,0.012,2.732,15.65,0,0,1.099,13.87,0
"2020-08-19 12:00:00",104,0.013,2.741,26.65,0,0.033,3.366,20.85,0,0.039,3.579,19.5,0,0.063,4.387,19.17,0,0.021,2.98,18.51,0,0.077,4.916,17.77,0,0.08,5.042,16.83,0,0.011,2.688,15.65,0,0,1.144,13.91,0
"2020-08-19 12:30:00",105,0.013,2.741,26.65,0,0.033,3.366,20.85,0,0.039,3.579,19.5,0,0.063,4.387,19.17,0,0.021,2.98,18.51,0,0.077,4.916,17.77,0,0.08,5.042,16.83,0,0.011,2.688,15.65,0,0,1.144,13.91,0
"2020-08-19 13:00:00",106,0.011,2.681,29.51,0,0.035,3.435,22.05,0,0.038,3.54,19.58,0,0.058,4.229,19.15,0,0.02,2.972,18.48,0,0.073,4.771,17.75,0,0.084,5.229,16.8,0,0.012,2.726,15.65,0,0,1.097,13.89,0
"2020-08-19 13:30:00",107,0.011,2.681,29.51,0,0.035,3.435,22.05,0,0.038,3.54,19.58,0,0.058,4.229,19.15,0,0.02,2.972,18.48,0,0.073,4.771,17.75,0,0.084,5.229,16.8,0,0.012,2.726,15.65,0,0,1.097,13.89,0
"2020-08-19 14:00:00",108,0.01,2.669,31.39,0,0.035,3.442,23.21,0,0.043,3.687,19.74,0,0.057,4.188,19.15,0,0.022,3.032,18.48,0,0.07,4.655,17.77,0,0.082,5.131,16.83,0,0.011,2.697,15.63,0,0,1.105,13.91,0
"2020-08-19 14:30:00",109,0.01,2.669,31.39,0,0.035,3.442,23.21,0,0.043,3.687,19.74,0,0.057,4.188,19.15,0,0.022,3.032,18.48,0,0.07,4.655,17.77,0,0.082,5.131,16.83,0,0.011,2.697,15.63,0,0,1.105,13.91,0
"2020-08-19 15:00:00",110,0.008,2.613,30.47,0,0.032,3.344,24.03,0,0.041,3.624,19.99,0,0.061,4.325,19.12,0,0.021,2.98,18.48,0,0.077,4.931,17.77,0,0.081,5.112,16.85,0,0.014,2.772,15.65,0,0,1.087,13.91,0
"2020-08-19 15:30:00",111,0.008,2.613,30.47,0,0.032,3.344,24.03,0,0.041,3.624,19.99,0,0.061,4.325,19.12,0,0.021,2.98,18.48,0,0.077,4.931,17.77,0,0.081,5.112,16.85,0,0.014,2.772,15.65,0,0,1.087,13.91,0
"2020-08-19 16:00:00",112,0.011,2.701,29.18,0,0.032,3.322,24.06,0,0.037,3.498,20.18,0,0.052,3.995,19.12,0,0.019,2.926,18.48,0,0.075,4.847,17.8,0,0.082,5.151,16.85,0,0.009,2.641,15.63,0,0,1.138,13.89,0
"2020-08-19 16:30:00",113,0.011,2.701,29.18,0,0.032,3.322,24.06,0,0.037,3.498,20.18,0,0.052,3.995,19.12,0,0.019,2.926,18.48,0,0.075,4.847,17.8,0,0.082,5.151,16.85,0,0.009,2.641,15.63,0,0,1.138,13.89,0
"2020-08-19 17:00:00",114,0.011,2.701,26.89,0,0.034,3.411,23.97,0,0.04,3.603,20.38,0,0.062,4.377,19.17,0,0.021,2.982,18.45,0,0.075,4.846,17.77,0,0.081,5.092,16.85,0,0.01,2.652,15.65,0,0,1.124,13.91,0
"2020-08-19 17:30:00",115,0.011,2.701,26.89,0,0.034,3.411,23.97,0,0.04,3.603,20.38,0,0.062,4.377,19.17,0,0.021,2.982,18.45,0,0.075,4.846,17.77,0,0.081,5.092,16.85,0,0.01,2.652,15.65,0,0,1.124,13.91,0
"2020-08-19 18:00:00",116,0.009,2.632,24.87,0,0.03,3.272,23.48,0,0.04,3.601,20.54,0,0.06,4.29,19.26,0,0.019,2.934,18.48,0,0.071,4.707,17.8,0,0.079,5.002,16.83,0,0.013,2.755,15.65,0,0,1.098,13.91,0
"2020-08-19 18:30:00",117,0.009,2.632,24.87,0,0.03,3.272,23.48,0,0.04,3.601,20.54,0,0.06,4.29,19.26,0,0.019,2.934,18.48,0,0.071,4.707,17.8,0,0.079,5.002,16.83,0,0.013,2.755,15.65,0,0,1.098,13.91,0
"2020-08-19 19:00:00",118,0.005,2.528,22.91,0,0.031,3.308,22.88,0,0.04,3.58,20.57,0,0.062,4.355,19.31,0,0.019,2.942,18.51,0,0.071,4.711,17.8,0,0.085,5.26,16.88,0,0.012,2.725,15.68,0,0,1.179,13.89,0
"2020-08-19 19:30:00",119,0.005,2.528,22.91,0,0.031,3.308,22.88,0,0.04,3.58,20.57,0,0.062,4.355,19.31,0,0.019,2.942,18.51,0,0.071,4.711,17.8,0,0.085,5.26,16.88,0,0.012,2.725,15.68,0,0,1.179,13.89,0
"2020-08-19 20:00:00",120,0.002,2.44,20.57,0,0.035,3.415,22.08,0,0.039,3.572,20.63,0,0.059,4.267,19.34,0,0.021,2.992,18.53,0,0.074,4.825,17.77,0,0.082,5.113,16.88,0,0.013,2.758,15.65,0,0,1.171,13.94,0
"2020-08-19 20:30:00",121,0.002,2.44,20.57,0,0.035,3.415,22.08,0,0.039,3.572,20.63,0,0.059,4.267,19.34,0,0.021,2.992,18.53,0,0.074,4.825,17.77,0,0.082,5.113,16.88,0,0.013,2.758,15.65,0,0,1.171,13.94,0
"2020-08-19 21:00:00",122,0.006,2.547,18.43,0,0.036,3.465,21.22,0,0.035,3.446,20.6,0,0.061,4.319,19.44,0,0.019,2.926,18.53,0,0.075,4.864,17.8,0,0.083,5.181,16.9,0,0.014,2.793,15.68,0,0,1.153,13.94,0
"2020-08-19 21:30:00",123,0.006,2.547,18.43,0,0.036,3.465,21.22,0,0.035,3.446,20.6,0,0.061,4.319,19.44,0,0.019,2.926,18.53,0,0.075,4.864,17.8,0,0.083,5.181,16.9,0,0.014,2.793,15.68,0,0,1.153,13.94,0
"2020-08-19 22:00:00",124,0.003,2.481,16.83,0,0.031,3.306,20.35,0,0.038,3.542,20.46,0,0.06,4.28,19.44,0,0.019,2.931,18.56,0,0.076,4.888,17.83,0,0.077,4.949,16.88,0,0.012,2.737,15.7,0,0,1.114,13.91,0
"2020-08-19 22:30:00",125,0.003,2.481,16.83,0,0.031,3.306,20.35,0,0.038,3.542,20.46,0,0.06,4.28,19.44,0,0.019,2.931,18.56,0,0.076,4.888,17.83,0,0.077,4.949,16.88,0,0.012,2.737,15.7,0,0,1.114,13.91,0
"2020-08-19 23:00:00",126,0.007,2.576,15.7,0,0.031,3.296,19.61,0,0.041,3.62,20.32,0,0.059,4.255,19.47,0,0.02,2.953,18.59,0,0.078,4.961,17.85,0,0.081,5.11,16.88,0,0.012,2.729,15.7,0,0,1.092,13.94,0
"2020-08-19 23:30:00",127,0.007,2.576,15.7,0,0.031,3.296,19.61,0,0.041,3.62,20.32,0,0.059,4.255,19.47,0,0.02,2.953,18.59,0,0.078,4.961,17.85,0,0.081,5.11,16.88,0,0.012,2.729,15.7,0,0,1.092,13.94,0
"2020-08-20 00:00:00",128,0.002,2.441,14.73,0,0.031,3.299,18.91,0,0.037,3.501,20.16,0,0.057,4.202,19.5,0,0.018,2.909,18.61,0,0.075,4.844,17.83,0,0.08,5.068,16.9,0,0.013,2.758,15.7,0,0,1.167,13.94,0
"2020-08-20 00:30:00",129,0.002,2.441,14.73,0,0.031,3.299,18.91,0,0.037,3.501,20.16,0,0.057,4.202,19.5,0,0.018,2.909,18.61,0,0.075,4.844,17.83,0,0.08,5.068,16.9,0,0.013,2.758,15.7,0,0,1.167,13.94,0
"2020-08-20 01:00:00",130,0.006,2.543,13.77,0,0.031,3.306,18.27,0,0.038,3.545,19.99,0,0.064,4.429,19.47,0,0.019,2.938,18.61,0,0.075,4.863,17.85,0,0.081,5.076,16.9,0,0.011,2.699,15.68,0,0,1.064,13.94,0
"2020-08-20 01:30:00",131,0.006,2.543,13.77,0,0.031,3.306,18.27,0,0.038,3.545,19.99,0,0.064,4.429,19.47,0,0.019,2.938,18.61,0,0.075,4.863,17.85,0,0.081,5.076,16.9,0,0.011,2.699,15.68,0,0,1.064,13.94,0
"2020-08-20 02:00:00",132,0.004,2.488,12.93,0,0.031,3.317,17.72,0,0.038,3.54,19.8,0,0.055,4.106,19.42,0,0.02,2.968,18.61,0,0.076,4.893,17.85,0,0.082,5.14,16.93,0,0.015,2.819,15.7,0,0,1.1,13.94,0
"2020-08-20 02:30:00",133,0.004,2.488,12.93,0,0.031,3.317,17.72,0,0.038,3.54,19.8,0,0.055,4.106,19.42,0,0.02,2.968,18.61,0,0.076,4.893,17.85,0,0.082,5.14,16.93,0,0.015,2.819,15.7,0,0,1.1,13.94,0
"2020-08-20 03:00:00",134,0.005,2.536,12.31,0,0.031,3.314,17.18,0,0.038,3.537,19.58,0,0.059,4.26,19.39,0,0.022,3.019,18.64,0,0.072,4.736,17.88,0,0.082,5.119,16.9,0,0.012,2.736,15.7,0,0,1.144,13.94,0
"2020-08-20 03:30:00",135,0.005,2.536,12.31,0,0.031,3.314,17.18,0,0.038,3.537,19.58,0,0.059,4.26,19.39,0,0.022,3.019,18.64,0,0.072,4.736,17.88,0,0.082,5.119,16.9,0,0.012,2.736,15.7,0,0,1.144,13.94,0
"2020-08-20 04:00:00",136,0.004,2.485,11.74,0,0.027,3.185,16.7,0,0.042,3.672,19.31,0,0.064,4.441,19.34,0,0.018,2.9,18.61,0,0.07,4.669,17.88,0,0.08,5.045,16.95,0,0.009,2.646,15.68,0,0,1.095,13.94,0
"2020-08-20 04:30:00",137,0.004,2.485,11.74,0,0.027,3.185,16.7,0,0.042,3.672,19.31,0,0.064,4.441,19.34,0,0.018,2.9,18.61,0,0.07,4.669,17.88,0,0.08,5.045,16.95,0,0.009,2.646,15.68,0,0,1.095,13.94,0
"2020-08-20 05:00:00",138,0.001,2.414,11.11,0,0.031,3.288,16.22,0,0.041,3.636,19.12,0,0.057,4.18,19.26,0,0.02,2.958,18.64,0,0.08,5.05,17.9,0,0.082,5.126,16.9,0,0.011,2.683,15.73,0,0,1.077,13.96,0
"2020-08-20 05:30:00",139,0.001,2.414,11.11,0,0.031,3.288,16.22,0,0.041,3.636,19.12,0,0.057,4.18,19.26,0,0.02,2.958,18.64,0,0.08,5.05,17.9,0,0.082,5.126,16.9,0,0.011,2.683,15.73,0,0,1.077,13.96,0
"2020-08-20 06:00:00",140,0,2.378,10.56,0,0.031,3.287,15.78,0,0.041,3.642,18.91,0,0.06,4.279,19.15,0,0.021,2.979,18.64,0,0.074,4.835,17.88,0,0.082,5.115,16.95,0,0.015,2.805,15.7,0,0,1.082,13.91,0
"2020-08-20 06:30:00",141,0,2.378,10.56,0,0.031,3.287,15.78,0,0.041,3.642,18.91,0,0.06,4.279,19.15,0,0.021,2.979,18.64,0,0.074,4.835,17.88,0,0.082,5.115,16.95,0,0.015,2.805,15.7,0,0,1.082,13.91,0
"2020-08-20 07:00:00",142,0.003,2.46,10.21,0,0.031,3.295,15.36,0,0.039,3.555,18.64,0,0.062,4.369,19.09,0,0.016,2.852,18.59,0,0.077,4.917,17.85,0,0.086,5.28,16.93,0,0.014,2.786,15.7,0,0,1.124,13.96,0
"2020-08-20 07:30:00",143,0.003,2.46,10.21,0,0.031,3.295,15.36,0,0.039,3.555,18.64,0,0.062,4.369,19.09,0,0.016,2.852,18.59,0,0.077,4.917,17.85,0,0.086,5.28,16.93,0,0.014,2.786,15.7,0,0,1.124,13.96,0
"2020-08-20 08:00:00",144,0.002,2.44,10.58,0,0.029,3.24,15.06,0,0.04,3.58,18.43,0,0.059,4.264,19.01,0,0.018,2.909,18.56,0,0.077,4.92,17.88,0,0.076,4.914,16.93,0,0.014,2.779,15.7,0,0,1.058,13.94,0
"2020-08-20 08:30:00",145,0.002,2.44,10.58,0,0.029,3.24,15.06,0,0.04,3.58,18.43,0,0.059,4.264,19.01,0,0.018,2.909,18.56,0,0.077,4.92,17.88,0,0.076,4.914,16.93,0,0.014,2.779,15.7,0,0,1.058,13.94,0
"2020-08-20 09:00:00",146,0.003,2.457,11.92,0,0.032,3.345,15.04,0,0.038,3.516,18.24,0,0.059,4.259,18.91,0,0.021,2.981,18.53,0,0.078,4.986,17.9,0,0.082,5.122,16.98,0,0.013,2.755,15.7,0,0,1.118,13.94,0
"2020-08-20 09:30:00",147,0.003,2.457,11.92,0,0.032,3.345,15.04,0,0.038,3.516,18.24,0,0.059,4.259,18.91,0,0.021,2.981,18.53,0,0.078,4.986,17.9,0,0.082,5.122,16.98,0,0.013,2.755,15.7,0,0,1.118,13.94,0
"2020-08-20 10:00:00",148,0.004,2.496,15.92,0,0.033,3.374,15.46,0,0.039,3.571,18.09,0,0.06,4.283,18.77,0,0.018,2.907,18.51,0,0.077,4.944,17.9,0,0.083,5.153,16.95,0,0.012,2.722,15.73,0,0,1.029,13.94,0
"2020-08-20 10:30:00",149,0.004,2.496,15.92,0,0.033,3.374,15.46,0,0.039,3.571,18.09,0,0.06,4.283,18.77,0,0.018,2.907,18.51,0,0.077,4.944,17.9,0,0.083,5.153,16.95,0,0.012,2.722,15.73,0,0,1.029,13.94,0
"2020-08-20 11:00:00",150,0.009,2.626,19.44,0,0.03,3.28,16.62,0,0.04,3.606,17.93,0,0.06,4.304,18.64,0,0.023,3.057,18.45,0,0.074,4.838,17.88,0,0.082,5.124,16.95,0,0.013,2.751,15.75,0,0,1.15,13.96,0
"2020-08-20 11:30:00",151,0.009,2.626,19.44,0,0.03,3.28,16.62,0,0.04,3.606,17.93,0,0.06,4.304,18.64,0,0.023,3.057,18.45,0,0.074,4.838,17.88,0,0.082,5.124,16.95,0,0.013,2.751,15.75,0,0,1.15,13.96,0
"2020-08-20 12:00:00",152,0.011,2.681,24.46,0,0.031,3.287,17.96,0,0.039,3.572,17.96,0,0.057,4.172,18.59,0,0.02,2.958,18.4,0,0.076,4.909,17.88,0,0.083,5.185,16.95,0,0.011,2.694,15.73,0,0,1.094,13.94,0
"2020-08-20 12:30:00",153,0.011,2.681,24.46,0,0.031,3.287,17.96,0,0.039,3.572,17.96,0,0.057,4.172,18.59,0,0.02,2.958,18.4,0,0.076,4.909,17.88,0,0.083,5.185,16.95,0,0.011,2.694,15.73,0,0,1.094,13.94,0
"2020-08-20 13:00:00",154,0.011,2.684,29.15,0,0.033,3.351,19.77,0,0.037,3.513,18.06,0,0.065,4.464,18.51,0,0.019,2.92,18.38,0,0.074,4.836,17.83,0,0.085,5.242,16.95,0,0.013,2.765,15.78,0,0,1.098,13.99,0
"2020-08-20 13:30:00",155,0.011,2.684,29.15,0,0.033,3.351,19.77,0,0.037,3.513,18.06,0,0.065,4.464,18.51,0,0.019,2.92,18.38,0,0.074,4.836,17.83,0,0.085,5.242,16.95,0,0.013,2.765,15.78,0,0,1.098,13.99,0
"2020-08-20 14:00:00",156,0.007,2.58,32.25,0,0.033,3.364,21.56,0,0.039,3.565,18.24,0,0.06,4.308,18.43,0,0.02,2.953,18.3,0,0.073,4.778,17.85,0,0.082,5.13,16.98,0,0.015,2.797,15.75,0,0,1.089,13.96,0
"2020-08-20 14:30:00",157,0.007,2.58,32.25,0,0.033,3.364,21.56,0,0.039,3.565,18.24,0,0.06,4.308,18.43,0,0.02,2.953,18.3,0,0.073,4.778,17.85,0,0.082,5.13,16.98,0,0.015,2.797,15.75,0,0,1.089,13.96,0
"2020-08-20 15:00:00",158,0.012,2.729,33.38,0,0.034,3.402,23,0,0.038,3.54,18.53,0,0.06,4.303,18.4,0,0.019,2.936,18.3,0,0.076,4.9,17.8,0,0.08,5.07,16.98,0,0.013,2.744,15.78,0,0,1.107,13.99,0
"2020-08-20 15:30:00",159,0.012,2.729,33.38,0,0.034,3.402,23,0,0.038,3.54,18.53,0,0.06,4.303,18.4,0,0.019,2.936,18.3,0,0.076,4.9,17.8,0,0.08,5.07,16.98,0,0.013,2.744,15.78,0,0,1.107,13.99,0
"2020-08-20 16:00:00",160,0.013,2.757,32.01,0,0.032,3.322,23.84,0,0.04,3.608,18.93,0,0.06,4.305,18.38,0,0.016,2.849,18.24,0,0.076,4.906,17.8,0,0.083,5.158,16.98,0,0.013,2.765,15.73,0,0,1.095,13.99,0
"2020-08-20 16:30:00",161,0.013,2.757,32.01,0,0.032,3.322,23.84,0,0.04,3.608,18.93,0,0.06,4.305,18.38,0,0.016,2.849,18.24,0,0.076,4.906,17.8,0,0.083,5.158,16.98,0,0.013,2.765,15.73,0,0,1.095,13.99,0
"2020-08-20 17:00:00",162,0.01,2.668,28.79,0,0.032,3.325,23.91,0,0.038,3.525,19.23,0,0.061,4.336,18.45,0,0.018,2.891,18.19,0,0.071,4.714,17.8,0,0.081,5.084,16.95,0,0.013,2.766,15.78,0,0,1.158,13.99,0
"2020-08-20 17:30:00",163,0.01,2.668,28.79,0,0.032,3.325,23.91,0,0.038,3.525,19.23,0,0.061,4.336,18.45,0,0.018,2.891,18.19,0,0.071,4.714,17.8,0,0.081,5.084,16.95,0,0.013,2.766,15.78,0,0,1.158,13.99,0
"2020-08-20 18:00:00",164,0.008,2.618,26.55,0,0.034,3.387,23.45,0,0.039,3.56,19.53,0,0.058,4.222,18.51,0,0.019,2.935,18.19,0,0.074,4.808,17.77,0,0.078,4.982,16.95,0,0.012,2.737,15.75,0,0,1.082,13.96,0
"2020-08-20 18:30:00",165,0.008,2.618,26.55,0,0.034,3.387,23.45,0,0.039,3.56,19.53,0,0.058,4.222,18.51,0,0.019,2.935,18.19,0,0.074,4.808,17.77,0,0.078,4.982,16.95,0,0.012,2.737,15.75,0,0,1.082,13.96,0
"2020-08-20 19:00:00",166,0,2.399,24.15,0,0.034,3.384,22.91,0,0.039,3.567,19.74,0,0.057,4.195,18.56,0,0.019,2.937,18.19,0,0.072,4.76,17.75,0,0.081,5.074,16.95,0,0.009,2.646,15.78,0,0,1.177,13.96,0
"2020-08-20 19:30:00",167,0,2.399,24.15,0,0.034,3.384,22.91,0,0.039,3.567,19.74,0,0.057,4.195,18.56,0,0.019,2.937,18.19,0,0.072,4.76,17.75,0,0.081,5.074,16.95,0,0.009,2.646,15.78,0,0,1.177,13.96,0
"2020-08-20 20:00:00",168,0.007,2.568,21.28,0,0.033,3.365,22.08,0,0.038,3.531,19.8,0,0.06,4.299,18.67,0,0.021,3,18.19,0,0.074,4.822,17.75,0,0.082,5.126,16.93,0,0.009,2.646,15.75,0,0,1.044,13.96,0
"2020-08-20 20:30:00",169,0.007,2.568,21.28,0,0.033,3.365,22.08,0,0.038,3.531,19.8,0,0.06,4.299,18.67,0,0.021,3,18.19,0,0.074,4.822,17.75,0,0.082,5.126,16.93,0,0.009,2.646,15.75,0,0,1.044,13.96,0
"2020-08-20 21:00:00",170,0.008,2.62,18.99,0,0.033,3.351,21.16,0,0.038,3.536,19.85,0,0.059,4.249,18.72,0,0.02,2.975,18.17,0,0.075,4.84,17.72,0,0.082,5.152,16.95,0,0.012,2.737,15.78,0,0,1.096,13.96,0
"2020-08-20 21:30:00",171,0.008,2.62,18.99,0,0.033,3.351,21.16,0,0.038,3.536,19.85,0,0.059,4.249,18.72,0,0.02,2.975,18.17,0,0.075,4.84,17.72,0,0.082,5.152,16.95,0,0.012,2.737,15.78,0,0,1.096,13.96,0
"2020-08-20 22:00:00",172,0,2.372,17.18,0,0.031,3.315,20.24,0,0.038,3.541,19.83,0,0.061,4.348,18.83,0,0.018,2.908,18.22,0,0.074,4.832,17.72,0,0.088,5.356,16.95,0,0.015,2.815,15.75,0,0,1.1,14.01,0
"2020-08-20 22:30:00",173,0,2.372,17.18,0,0.031,3.315,20.24,0,0.038,3.541,19.83,0,0.061,4.348,18.83,0,0.018,2.908,18.22,0,0.074,4.832,17.72,0,0.088,5.356,16.95,0,0.015,2.815,15.75,0,0,1.1,14.01,0
"2020-08-20 23:00:00",174,0.004,2.491,15.7,0,0.031,3.315,19.39,0,0.044,3.74,19.72,0,0.063,4.389,18.83,0,0.021,2.982,18.19,0,0.074,4.803,17.72,0,0.081,5.11,16.93,0,0.014,2.778,15.78,0,0,1.089,13.96,0
"2020-08-20 23:30:00",175,0.004,2.491,15.7,0,0.031,3.315,19.39,0,0.044,3.74,19.72,0,0.063,4.389,18.83,0,0.021,2.982,18.19,0,0.074,4.803,17.72,0,0.081,5.11,16.93,0,0.014,2.778,15.78,0,0,1.089,13.96,0
"2020-08-21 00:00:00",176,0.004,2.498,14.58,0,0.033,3.356,18.67,0,0.041,3.631,19.58,0,0.061,4.337,18.88,0,0.018,2.898,18.24,0,0.075,4.869,17.72,0,0.082,5.139,16.95,0,0.009,2.64,15.75,0,0,1.154,14.01,0
"2020-08-21 00:30:00",177,0.004,2.498,14.58,0,0.033,3.356,18.67,0,0.041,3.631,19.58,0,0.061,4.337,18.88,0,0.018,2.898,18.24,0,0.075,4.869,17.72,0,0.082,5.139,16.95,0,0.009,2.64,15.75,0,0,1.154,14.01,0
"2020-08-21 01:00:00",178,0.003,2.455,13.63,0,0.035,3.434,18.01,0,0.04,3.597,19.42,0,0.062,4.352,18.88,0,0.019,2.927,18.24,0,0.078,4.965,17.72,0,0.082,5.141,16.93,0,0.016,2.826,15.8,0,0,1.177,13.99,0
"2020-08-21 01:30:00",179,0.003,2.455,13.63,0,0.035,3.434,18.01,0,0.04,3.597,19.42,0,0.062,4.352,18.88,0,0.019,2.927,18.24,0,0.078,4.965,17.72,0,0.082,5.141,16.93,0,0.016,2.826,15.8,0,0,1.177,13.99,0
"2020-08-21 02:00:00",180,0.001,2.404,12.79,0,0.031,3.29,17.36,0,0.04,3.59,19.23,0,0.058,4.214,18.88,0,0.019,2.945,18.24,0,0.075,4.857,17.7,0,0.085,5.267,16.9,0,0.012,2.722,15.78,0,0,1.099,13.99,0
"2020-08-21 02:30:00",181,0.001,2.404,12.79,0,0.031,3.29,17.36,0,0.04,3.59,19.23,0,0.058,4.214,18.88,0,0.019,2.945,18.24,0,0.075,4.857,17.7,0,0.085,5.267,16.9,0,0.012,2.722,15.78,0,0,1.099,13.99,0
