"Plot Title: MMSM5"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20446556, SEN S/N: 10759123, LBL: MMSM5 1 m)","Water Content, m³/m³ (LGR S/N: 20446556, SEN S/N: 20456141, LBL: MMSM5 30 cm)","Water Content, m³/m³ (LGR S/N: 20446556, SEN S/N: 20652825, LBL: MMSM5 10 cm)"
167,09/08/19 01:00:01 AM,0.2177,0.1803,0.0908
168,09/08/19 01:30:01 AM,0.2174,0.1803,0.0902
169,09/08/19 02:00:01 AM,0.2177,0.1803,0.0902
170,09/08/19 02:30:01 AM,0.2177,0.1803,0.0896
171,09/08/19 03:00:01 AM,0.2177,0.1803,0.0896
172,09/08/19 03:30:01 AM,0.2177,0.1803,0.0893
173,09/08/19 04:00:01 AM,0.2177,0.1803,0.0893
174,09/08/19 04:30:01 AM,0.2177,0.1803,0.0893
175,09/08/19 05:00:01 AM,0.2177,0.1803,0.0887
176,09/08/19 05:30:01 AM,0.2177,0.1803,0.0887
177,09/08/19 06:00:01 AM,0.2177,0.1797,0.0887
178,09/08/19 06:30:01 AM,0.2177,0.1797,0.0881
179,09/08/19 07:00:01 AM,0.2177,0.1797,0.0881
180,09/08/19 07:30:01 AM,0.2177,0.1797,0.0881
181,09/08/19 08:00:01 AM,0.2182,0.1803,0.0881
182,09/08/19 08:30:01 AM,0.2182,0.1803,0.0881
183,09/08/19 09:00:01 AM,0.2182,0.1803,0.0881
184,09/08/19 09:30:01 AM,0.2182,0.1803,0.0887
185,09/08/19 10:00:01 AM,0.2182,0.1803,0.0887
186,09/08/19 10:30:01 AM,0.2185,0.1803,0.0893
187,09/08/19 11:00:01 AM,0.2182,0.1803,0.0896
188,09/08/19 11:30:01 AM,0.2182,0.1803,0.0902
189,09/08/19 12:00:01 PM,0.2182,0.1797,0.0908
190,09/08/19 12:30:01 PM,0.2182,0.1803,0.0914
191,09/08/19 01:00:01 PM,0.2182,0.1797,0.0914
192,09/08/19 01:30:01 PM,0.2182,0.1803,0.0920
193,09/08/19 02:00:01 PM,0.2177,0.1797,0.0926
194,09/08/19 02:30:01 PM,0.2177,0.1797,0.0932
195,09/08/19 03:00:01 PM,0.2177,0.1797,0.0937
196,09/08/19 03:30:01 PM,0.2177,0.1793,0.0943
197,09/08/19 04:00:01 PM,0.2177,0.1797,0.0949
198,09/08/19 04:30:01 PM,0.2177,0.1803,0.0949
199,09/08/19 05:00:01 PM,0.2177,0.1797,0.0955
200,09/08/19 05:30:01 PM,0.2177,0.1793,0.0955
201,09/08/19 06:00:01 PM,0.2177,0.1803,0.0955
202,09/08/19 06:30:01 PM,0.2177,0.1803,0.0955
203,09/08/19 07:00:01 PM,0.2174,0.1797,0.0955
204,09/08/19 07:30:01 PM,0.2174,0.1797,0.0949
205,09/08/19 08:00:01 PM,0.2174,0.1797,0.0949
206,09/08/19 08:30:01 PM,0.2174,0.1793,0.0943
207,09/08/19 09:00:01 PM,0.2174,0.1797,0.0937
208,09/08/19 09:30:01 PM,0.2174,0.1797,0.0932
209,09/08/19 10:00:01 PM,0.2174,0.1797,0.0932
210,09/08/19 10:30:01 PM,0.2174,0.1797,0.0926
211,09/08/19 11:00:01 PM,0.2174,0.1797,0.0920
212,09/08/19 11:30:01 PM,0.2174,0.1797,0.0914
213,09/09/19 12:00:01 AM,0.2174,0.1797,0.0914
214,09/09/19 12:30:01 AM,0.2174,0.1797,0.0908
215,09/09/19 01:00:01 AM,0.2174,0.1797,0.0902
216,09/09/19 01:30:01 AM,0.2174,0.1797,0.0902
217,09/09/19 02:00:01 AM,0.2174,0.1797,0.0902
218,09/09/19 02:30:01 AM,0.2174,0.1797,0.0896
219,09/09/19 03:00:01 AM,0.2174,0.1797,0.0896
220,09/09/19 03:30:01 AM,0.2174,0.1797,0.0893
221,09/09/19 04:00:01 AM,0.2177,0.1797,0.0893
222,09/09/19 04:30:01 AM,0.2177,0.1797,0.0893
223,09/09/19 05:00:01 AM,0.2177,0.1797,0.0893
224,09/09/19 05:30:01 AM,0.2177,0.1797,0.0887
225,09/09/19 06:00:01 AM,0.2177,0.1797,0.0887
226,09/09/19 06:30:01 AM,0.2177,0.1797,0.0881
227,09/09/19 07:00:01 AM,0.2177,0.1797,0.0887
228,09/09/19 07:30:01 AM,0.2177,0.1797,0.0881
229,09/09/19 08:00:01 AM,0.2177,0.1797,0.0881
230,09/09/19 08:30:01 AM,0.2177,0.1797,0.0881
231,09/09/19 09:00:01 AM,0.2182,0.1797,0.0887
232,09/09/19 09:30:01 AM,0.2182,0.1797,0.0887
233,09/09/19 10:00:01 AM,0.2182,0.1797,0.0893
234,09/09/19 10:30:01 AM,0.2182,0.1797,0.0893
