"TOA5","CR800Series","CR800","35057","CR800.Std.27.04","CPU:rockcreek.CR8","58001","Table2"
"TIMESTAMP","RECORD","BattV_Min","VWC","EC","T"
"2019-07-28 16:00:00",431,13.17,0.26,0.046,18.91
"2019-07-28 16:30:00",432,13.19,0.26,0.046,18.92
"2019-07-28 17:00:00",433,13.16,0.26,0.046,18.92
"2019-07-28 17:30:00",434,13.16,0.26,0.046,18.96
"2019-07-28 18:00:00",435,13.14,0.26,0.046,19
"2019-07-28 18:30:00",436,13.09,0.26,0.046,19.05
"2019-07-28 19:00:00",437,13.07,0.26,0.047,19.11
"2019-07-28 19:30:00",438,13.05,0.26,0.046,19.16
"2019-07-28 20:00:00",439,13.04,0.26,0.046,19.24
"2019-07-28 20:30:00",440,13.03,0.26,0.046,19.29
"2019-07-28 21:00:00",441,13.02,0.26,0.046,19.34
"2019-07-28 21:30:00",442,13.01,0.26,0.047,19.42
"2019-07-28 22:00:00",443,13,0.26,0.047,19.45
"2019-07-28 22:30:00",444,12.99,0.26,0.046,19.52
"2019-07-28 23:00:00",445,12.98,0.26,0.047,19.58
"2019-07-28 23:30:00",446,12.97,0.26,0.047,19.62
"2019-07-29 00:00:00",447,12.96,0.26,0.047,19.66
"2019-07-29 00:30:00",448,12.96,0.261,0.047,19.68
"2019-07-29 01:00:00",449,12.95,0.261,0.047,19.69
"2019-07-29 01:30:00",450,12.94,0.261,0.047,19.73
"2019-07-29 02:00:00",451,12.93,0.261,0.046,19.74
"2019-07-29 02:30:00",452,12.92,0.261,0.047,19.76
"2019-07-29 03:00:00",453,12.92,0.261,0.047,19.76
"2019-07-29 03:30:00",454,12.92,0.261,0.047,19.73
"2019-07-29 04:00:00",455,12.91,0.261,0.047,19.77
"2019-07-29 04:30:00",456,12.9,0.261,0.047,19.75
"2019-07-29 05:00:00",457,12.9,0.261,0.047,19.73
"2019-07-29 05:30:00",458,12.89,0.261,0.047,19.71
"2019-07-29 06:00:00",459,12.89,0.261,0.047,19.7
"2019-07-29 06:30:00",460,12.89,0.261,0.047,19.67
"2019-07-29 07:00:00",461,12.88,0.261,0.047,19.63
"2019-07-29 07:30:00",462,12.89,0.261,0.047,19.6
"2019-07-29 08:00:00",463,12.9,0.26,0.047,19.58
"2019-07-29 08:30:00",464,13.32,0.26,0.047,19.53
"2019-07-29 09:00:00",465,13.98,0.261,0.047,19.5
"2019-07-29 09:30:00",466,13.79,0.26,0.047,19.45
"2019-07-29 10:00:00",467,13.63,0.26,0.047,19.4
"2019-07-29 10:30:00",468,13.5,0.26,0.047,19.36
"2019-07-29 11:00:00",469,13.41,0.26,0.047,19.34
"2019-07-29 11:30:00",470,13.36,0.26,0.047,19.26
"2019-07-29 12:00:00",471,13.24,0.26,0.046,19.21
"2019-07-29 12:30:00",472,13.19,0.26,0.047,19.18
"2019-07-29 13:00:00",473,13.15,0.26,0.047,19.12
"2019-07-29 13:30:00",474,13.12,0.26,0.046,19.09
"2019-07-29 14:00:00",475,13.09,0.26,0.046,19.06
"2019-07-29 14:30:00",476,13.06,0.26,0.047,19.05
"2019-07-29 15:00:00",477,13.12,0.26,0.047,19
"2019-07-29 15:30:00",478,13.11,0.26,0.047,18.97
"2019-07-29 16:00:00",479,13.2,0.26,0.046,18.98
"2019-07-29 16:30:00",480,13.3,0.26,0.046,18.98
"2019-07-29 17:00:00",481,13.23,0.26,0.046,19.01
"2019-07-29 17:30:00",482,13.2,0.26,0.047,19.03
"2019-07-29 18:00:00",483,13.17,0.26,0.046,19.06
"2019-07-29 18:30:00",484,13.13,0.26,0.046,19.11
"2019-07-29 19:00:00",485,13.1,0.26,0.046,19.18
"2019-07-29 19:30:00",486,13.08,0.26,0.046,19.23
"2019-07-29 20:00:00",487,13.06,0.26,0.046,19.3
"2019-07-29 20:30:00",488,13.04,0.26,0.046,19.32
"2019-07-29 21:00:00",489,13.03,0.26,0.047,19.4
"2019-07-29 21:30:00",490,13.01,0.26,0.047,19.42
"2019-07-29 22:00:00",491,13.01,0.26,0.047,19.48
"2019-07-29 22:30:00",492,12.99,0.26,0.047,19.54
"2019-07-29 23:00:00",493,12.98,0.26,0.047,19.59
"2019-07-29 23:30:00",494,12.97,0.26,0.047,19.63
"2019-07-30 00:00:00",495,12.96,0.26,0.047,19.65
"2019-07-30 00:30:00",496,12.95,0.26,0.047,19.67
"2019-07-30 01:00:00",497,12.94,0.26,0.047,19.65
"2019-07-30 01:30:00",498,12.93,0.26,0.047,19.7
"2019-07-30 02:00:00",499,12.92,0.26,0.047,19.7
"2019-07-30 02:30:00",500,12.92,0.26,0.047,19.71
"2019-07-30 03:00:00",501,12.91,0.26,0.047,19.68
"2019-07-30 03:30:00",502,12.9,0.26,0.047,19.67
"2019-07-30 04:00:00",503,12.9,0.26,0.047,19.67
"2019-07-30 04:30:00",504,12.89,0.26,0.047,19.65
"2019-07-30 05:00:00",505,12.88,0.26,0.047,19.65
"2019-07-30 05:30:00",506,12.87,0.26,0.047,19.58
"2019-07-30 06:00:00",507,12.87,0.26,0.047,19.58
"2019-07-30 06:30:00",508,12.87,0.26,0.047,19.52
"2019-07-30 07:00:00",509,12.86,0.26,0.047,19.5
"2019-07-30 07:30:00",510,12.86,0.26,0.047,19.46
"2019-07-30 08:00:00",511,12.87,0.26,0.047,19.39
"2019-07-30 08:30:00",512,13.89,0.26,0.047,19.36
"2019-07-30 09:00:00",513,14.1,0.26,0.047,19.31
"2019-07-30 09:30:00",514,13.88,0.26,0.047,19.27
"2019-07-30 10:00:00",515,13.71,0.26,0.047,19.23
"2019-07-30 10:30:00",516,13.56,0.26,0.046,19.16
"2019-07-30 11:00:00",517,13.5,0.26,0.047,19.11
"2019-07-30 11:30:00",518,13.41,0.26,0.046,19.06
"2019-07-30 12:00:00",519,13.31,0.26,0.046,19.03
"2019-07-30 12:30:00",520,13.22,0.26,0.046,18.95
"2019-07-30 13:00:00",521,13.18,0.26,0.046,18.88
"2019-07-30 13:30:00",522,13.14,0.26,0.046,18.84
"2019-07-30 14:00:00",523,13.11,0.26,0.046,18.81
"2019-07-30 14:30:00",524,13.11,0.26,0.046,18.77
"2019-07-30 15:00:00",525,13.17,0.26,0.046,18.74
"2019-07-30 15:30:00",526,13.16,0.26,0.046,18.73
"2019-07-30 16:00:00",527,13.22,0.26,0.046,18.69
"2019-07-30 16:30:00",528,13.33,0.26,0.046,18.69
"2019-07-30 17:00:00",529,13.26,0.26,0.046,18.73
"2019-07-30 17:30:00",530,13.23,0.26,0.046,18.72
"2019-07-30 18:00:00",531,13.19,0.26,0.046,18.76
"2019-07-30 18:30:00",532,13.14,0.26,0.046,18.81
"2019-07-30 19:00:00",533,13.11,0.26,0.046,18.83
"2019-07-30 19:30:00",534,13.09,0.26,0.046,18.88
"2019-07-30 20:00:00",535,13.07,0.26,0.046,18.95
"2019-07-30 20:30:00",536,13.06,0.26,0.047,19
"2019-07-30 21:00:00",537,13.04,0.26,0.046,19.06
"2019-07-30 21:30:00",538,13.03,0.26,0.046,19.1
"2019-07-30 22:00:00",539,13.02,0.26,0.046,19.1
"2019-07-30 22:30:00",540,13,0.26,0.047,19.18
"2019-07-30 23:00:00",541,12.99,0.26,0.046,19.22
"2019-07-30 23:30:00",542,12.98,0.26,0.046,19.26
"2019-07-31 00:00:00",543,12.97,0.26,0.046,19.28
"2019-07-31 00:30:00",544,12.95,0.26,0.046,19.32
"2019-07-31 01:00:00",545,12.94,0.26,0.047,19.32
"2019-07-31 01:30:00",546,12.93,0.26,0.047,19.32
"2019-07-31 02:00:00",547,12.93,0.26,0.046,19.37
"2019-07-31 02:30:00",548,12.92,0.26,0.047,19.36
"2019-07-31 03:00:00",549,12.91,0.26,0.047,19.35
"2019-07-31 03:30:00",550,12.9,0.26,0.047,19.34
"2019-07-31 04:00:00",551,12.89,0.26,0.047,19.33
"2019-07-31 04:30:00",552,12.89,0.26,0.047,19.3
"2019-07-31 05:00:00",553,12.88,0.26,0.046,19.28
"2019-07-31 05:30:00",554,12.87,0.26,0.046,19.21
"2019-07-31 06:00:00",555,12.87,0.26,0.046,19.21
"2019-07-31 06:30:00",556,12.86,0.26,0.047,19.2
"2019-07-31 07:00:00",557,12.85,0.26,0.047,19.13
"2019-07-31 07:30:00",558,12.86,0.26,0.047,19.1
"2019-07-31 08:00:00",559,12.86,0.26,0.047,19.06
"2019-07-31 08:30:00",560,14.01,0.26,0.046,19.01
"2019-07-31 09:00:00",561,14.17,0.26,0.046,18.97
"2019-07-31 09:30:00",562,13.95,0.26,0.046,18.91
"2019-07-31 10:00:00",563,13.76,0.26,0.047,18.88
"2019-07-31 10:30:00",564,13.62,0.26,0.046,18.82
"2019-07-31 11:00:00",565,13.56,0.26,0.046,18.74
"2019-07-31 11:30:00",566,13.45,0.26,0.046,18.73
"2019-07-31 12:00:00",567,13.36,0.26,0.046,18.66
"2019-07-31 12:30:00",568,13.24,0.26,0.046,18.59
"2019-07-31 13:00:00",569,13.19,0.26,0.046,18.55
"2019-07-31 13:30:00",570,13.16,0.26,0.046,18.49
"2019-07-31 14:00:00",571,13.13,0.26,0.046,18.42
"2019-07-31 14:30:00",572,13.1,0.26,0.046,18.41
"2019-07-31 15:00:00",573,13.15,0.26,0.046,18.38
"2019-07-31 15:30:00",574,13.18,0.26,0.046,18.35
"2019-07-31 16:00:00",575,13.22,0.26,0.046,18.34
"2019-07-31 16:30:00",576,13.3,0.26,0.046,18.36
"2019-07-31 17:00:00",577,13.25,0.26,0.046,18.33
"2019-07-31 17:30:00",578,13.21,0.26,0.046,18.37
"2019-07-31 18:00:00",579,13.19,0.26,0.046,18.4
"2019-07-31 18:30:00",580,13.15,0.26,0.046,18.42
"2019-07-31 19:00:00",581,13.11,0.26,0.046,18.5
"2019-07-31 19:30:00",582,13.09,0.26,0.046,18.55
"2019-07-31 20:00:00",583,13.07,0.26,0.046,18.6
"2019-07-31 20:30:00",584,13.06,0.26,0.046,18.64
"2019-07-31 21:00:00",585,13.04,0.26,0.046,18.72
"2019-07-31 21:30:00",586,13.03,0.26,0.046,18.78
"2019-07-31 22:00:00",587,13.02,0.26,0.046,18.83
"2019-07-31 22:30:00",588,13.01,0.26,0.046,18.89
"2019-07-31 23:00:00",589,12.99,0.26,0.046,18.89
"2019-07-31 23:30:00",590,12.98,0.26,0.046,18.94
"2019-08-01 00:00:00",591,12.97,0.26,0.046,18.96
"2019-08-01 00:30:00",592,12.96,0.26,0.046,18.99
"2019-08-01 01:00:00",593,12.95,0.26,0.046,19.03
"2019-08-01 01:30:00",594,12.94,0.26,0.046,19.03
"2019-08-01 02:00:00",595,12.93,0.26,0.046,19.05
"2019-08-01 02:30:00",596,12.92,0.26,0.046,19.03
"2019-08-01 03:00:00",597,12.91,0.26,0.046,19.04
"2019-08-01 03:30:00",598,12.9,0.26,0.046,19.07
"2019-08-01 04:00:00",599,12.9,0.26,0.046,19.04
"2019-08-01 04:30:00",600,12.89,0.26,0.046,19.04
"2019-08-01 05:00:00",601,12.89,0.26,0.046,19.03
"2019-08-01 05:30:00",602,12.87,0.26,0.046,19
"2019-08-01 06:00:00",603,12.87,0.26,0.046,18.97
"2019-08-01 06:30:00",604,12.87,0.26,0.046,18.95
"2019-08-01 07:00:00",605,12.86,0.26,0.046,18.91
"2019-08-01 07:30:00",606,12.86,0.26,0.046,18.86
"2019-08-01 08:00:00",607,12.87,0.26,0.046,18.83
"2019-08-01 08:30:00",608,13.82,0.26,0.046,18.78
"2019-08-01 09:00:00",609,14.14,0.26,0.046,18.74
"2019-08-01 09:30:00",610,13.92,0.26,0.046,18.71
"2019-08-01 10:00:00",611,13.76,0.26,0.046,18.66
"2019-08-01 10:30:00",612,13.6,0.26,0.046,18.61
"2019-08-01 11:00:00",613,13.54,0.26,0.046,18.55
"2019-08-01 11:30:00",614,13.43,0.259,0.045,18.52
"2019-08-01 12:00:00",615,13.3,0.259,0.046,18.46
"2019-08-01 12:30:00",616,13.28,0.259,0.046,18.41
"2019-08-01 13:00:00",617,13.2,0.259,0.045,18.35
"2019-08-01 13:30:00",618,13.17,0.259,0.046,18.31
"2019-08-01 14:00:00",619,13.14,0.259,0.046,18.26
"2019-08-01 14:30:00",620,13.12,0.259,0.046,18.23
"2019-08-01 15:00:00",621,13.15,0.259,0.045,18.2
"2019-08-01 15:30:00",622,13.18,0.259,0.045,18.19
"2019-08-01 16:00:00",623,13.19,0.259,0.046,18.16
"2019-08-01 16:30:00",624,13.32,0.259,0.045,18.17
"2019-08-01 17:00:00",625,13.26,0.259,0.046,18.19
"2019-08-01 17:30:00",626,13.21,0.259,0.045,18.21
"2019-08-01 18:00:00",627,13.2,0.259,0.046,18.25
"2019-08-01 18:30:00",628,13.15,0.259,0.046,18.26
"2019-08-01 19:00:00",629,13.12,0.259,0.045,18.34
"2019-08-01 19:30:00",630,13.09,0.259,0.046,18.37
"2019-08-01 20:00:00",631,13.08,0.259,0.046,18.45
"2019-08-01 20:30:00",632,13.06,0.259,0.046,18.49
"2019-08-01 21:00:00",633,13.05,0.259,0.045,18.54
"2019-08-01 21:30:00",634,13.03,0.259,0.046,18.62
"2019-08-01 22:00:00",635,13.02,0.259,0.046,18.67
"2019-08-01 22:30:00",636,13.01,0.259,0.045,18.72
"2019-08-01 23:00:00",637,13,0.259,0.046,18.76
"2019-08-01 23:30:00",638,12.98,0.259,0.046,18.8
"2019-08-02 00:00:00",639,12.97,0.259,0.046,18.83
"2019-08-02 00:30:00",640,12.96,0.26,0.046,18.85
"2019-08-02 01:00:00",641,12.95,0.26,0.046,18.84
"2019-08-02 01:30:00",642,12.94,0.26,0.046,18.88
"2019-08-02 02:00:00",643,12.93,0.259,0.046,18.9
"2019-08-02 02:30:00",644,12.92,0.259,0.046,18.91
"2019-08-02 03:00:00",645,12.91,0.259,0.046,18.92
"2019-08-02 03:30:00",646,12.91,0.259,0.046,18.91
"2019-08-02 04:00:00",647,12.9,0.259,0.046,18.9
"2019-08-02 04:30:00",648,12.89,0.26,0.046,18.89
"2019-08-02 05:00:00",649,12.88,0.26,0.046,18.86
"2019-08-02 05:30:00",650,12.87,0.26,0.046,18.82
"2019-08-02 06:00:00",651,12.87,0.26,0.046,18.81
"2019-08-02 06:30:00",652,12.86,0.26,0.046,18.78
"2019-08-02 07:00:00",653,12.86,0.26,0.046,18.74
"2019-08-02 07:30:00",654,12.86,0.26,0.046,18.74
"2019-08-02 08:00:00",655,12.87,0.259,0.046,18.68
"2019-08-02 08:30:00",656,13.81,0.259,0.046,18.62
"2019-08-02 09:00:00",657,14.17,0.259,0.046,18.59
"2019-08-02 09:30:00",658,13.92,0.259,0.046,18.54
"2019-08-02 10:00:00",659,13.76,0.259,0.046,18.5
"2019-08-02 10:30:00",660,13.63,0.259,0.046,18.46
"2019-08-02 11:00:00",661,13.56,0.259,0.045,18.39
"2019-08-02 11:30:00",662,13.47,0.259,0.046,18.35
"2019-08-02 12:00:00",663,13.36,0.259,0.046,18.31
"2019-08-02 12:30:00",664,13.25,0.259,0.045,18.25
"2019-08-02 13:00:00",665,13.2,0.259,0.045,18.18
"2019-08-02 13:30:00",666,13.16,0.259,0.045,18.14
"2019-08-02 14:00:00",667,13.14,0.259,0.045,18.11
"2019-08-02 14:30:00",668,13.11,0.258,0.046,18.08
"2019-08-02 15:00:00",669,13.12,0.259,0.045,18.07
"2019-08-02 15:30:00",670,13.15,0.259,0.045,18.06
"2019-08-02 16:00:00",671,13.17,0.259,0.045,18.03
"2019-08-02 16:30:00",672,13.3,0.259,0.045,18.03
"2019-08-02 17:00:00",673,13.24,0.259,0.045,18.03
"2019-08-02 17:30:00",674,13.19,0.259,0.045,18.07
"2019-08-02 18:00:00",675,13.16,0.259,0.045,18.1
"2019-08-02 18:30:00",676,13.12,0.259,0.046,18.14
"2019-08-02 19:00:00",677,13.1,0.259,0.045,18.2
"2019-08-02 19:30:00",678,13.07,0.259,0.046,18.25
"2019-08-02 20:00:00",679,13.06,0.259,0.046,18.3
"2019-08-02 20:30:00",680,13.04,0.259,0.046,18.4
"2019-08-02 21:00:00",681,13.03,0.259,0.045,18.43
"2019-08-02 21:30:00",682,13.02,0.259,0.046,18.49
"2019-08-02 22:00:00",683,13.01,0.259,0.046,18.55
"2019-08-02 22:30:00",684,13,0.259,0.046,18.57
"2019-08-02 23:00:00",685,12.99,0.259,0.045,18.66
"2019-08-02 23:30:00",686,12.98,0.259,0.046,18.69
"2019-08-03 00:00:00",687,12.97,0.259,0.046,18.7
"2019-08-03 00:30:00",688,12.96,0.259,0.046,18.75
"2019-08-03 01:00:00",689,12.95,0.259,0.046,18.77
"2019-08-03 01:30:00",690,12.94,0.259,0.046,18.77
"2019-08-03 02:00:00",691,12.93,0.259,0.046,18.81
"2019-08-03 02:30:00",692,12.93,0.259,0.046,18.83
"2019-08-03 03:00:00",693,12.92,0.259,0.046,18.83
"2019-08-03 03:30:00",694,12.91,0.259,0.046,18.85
"2019-08-03 04:00:00",695,12.9,0.259,0.046,18.82
"2019-08-03 04:30:00",696,12.9,0.259,0.046,18.84
"2019-08-03 05:00:00",697,12.89,0.259,0.046,18.81
"2019-08-03 05:30:00",698,12.89,0.259,0.046,18.78
"2019-08-03 06:00:00",699,12.88,0.259,0.046,18.76
"2019-08-03 06:30:00",700,12.87,0.259,0.046,18.75
"2019-08-03 07:00:00",701,12.87,0.259,0.046,18.74
"2019-08-03 07:30:00",702,12.87,0.259,0.046,18.68
"2019-08-03 08:00:00",703,12.87,0.259,0.046,18.68
"2019-08-03 08:30:00",704,13.34,0.259,0.046,18.65
"2019-08-03 09:00:00",705,14.11,0.259,0.046,18.55
"2019-08-03 09:30:00",706,13.89,0.259,0.046,18.57
"2019-08-03 10:00:00",707,13.71,0.259,0.046,18.52
"2019-08-03 10:30:00",708,13.56,0.259,0.046,18.49
"2019-08-03 11:00:00",709,13.5,0.259,0.046,18.45
"2019-08-03 11:30:00",710,13.39,0.259,0.046,18.4
"2019-08-03 12:00:00",711,13.28,0.259,0.045,18.36
"2019-08-03 12:30:00",712,13.21,0.258,0.045,18.3
"2019-08-03 13:00:00",713,13.17,0.259,0.045,18.28
"2019-08-03 13:30:00",714,13.14,0.259,0.045,18.23
"2019-08-03 14:00:00",715,13.1,0.259,0.045,18.19
"2019-08-03 14:30:00",716,13.08,0.259,0.045,18.15
"2019-08-03 15:00:00",717,13.08,0.259,0.045,18.13
"2019-08-03 15:30:00",718,13.1,0.259,0.045,18.11
"2019-08-03 16:00:00",719,13.13,0.259,0.045,18.11
"2019-08-03 16:30:00",720,13.22,0.259,0.045,18.1
"2019-08-03 17:00:00",721,13.19,0.259,0.045,18.14
"2019-08-03 17:30:00",722,13.14,0.258,0.046,18.17
"2019-08-03 18:00:00",723,13.12,0.258,0.046,18.2
"2019-08-03 18:30:00",724,13.09,0.259,0.045,18.26
"2019-08-03 19:00:00",725,13.06,0.259,0.045,18.32
"2019-08-03 19:30:00",726,13.05,0.259,0.045,18.39
"2019-08-03 20:00:00",727,13.03,0.259,0.045,18.46
"2019-08-03 20:30:00",728,13.02,0.259,0.045,18.52
"2019-08-03 21:00:00",729,13.01,0.258,0.046,18.57
"2019-08-03 21:30:00",730,13,0.258,0.046,18.61
"2019-08-03 22:00:00",731,12.99,0.258,0.046,18.69
"2019-08-03 22:30:00",732,12.98,0.258,0.046,18.76
"2019-08-03 23:00:00",733,12.97,0.259,0.046,18.8
"2019-08-03 23:30:00",734,12.96,0.259,0.046,18.84
"2019-08-04 00:00:00",735,12.95,0.259,0.046,18.87
"2019-08-04 00:30:00",736,12.95,0.259,0.046,18.95
"2019-08-04 01:00:00",737,12.94,0.259,0.046,18.97
"2019-08-04 01:30:00",738,12.93,0.259,0.046,19.01
"2019-08-04 02:00:00",739,12.92,0.259,0.046,18.98
"2019-08-04 02:30:00",740,12.91,0.259,0.046,19.02
"2019-08-04 03:00:00",741,12.91,0.259,0.046,19.01
"2019-08-04 03:30:00",742,12.9,0.259,0.046,19
"2019-08-04 04:00:00",743,12.89,0.259,0.046,19.02
"2019-08-04 04:30:00",744,12.89,0.259,0.046,19.04
"2019-08-04 05:00:00",745,12.88,0.259,0.046,19.02
"2019-08-04 05:30:00",746,12.88,0.259,0.046,19.02
"2019-08-04 06:00:00",747,12.87,0.259,0.046,19
"2019-08-04 06:30:00",748,12.87,0.259,0.046,18.98
"2019-08-04 07:00:00",749,12.87,0.259,0.046,18.95
"2019-08-04 07:30:00",750,12.87,0.259,0.046,18.94
"2019-08-04 08:00:00",751,12.87,0.259,0.046,18.88
"2019-08-04 08:30:00",752,13.21,0.259,0.046,18.87
"2019-08-04 09:00:00",753,14.07,0.259,0.046,18.83
"2019-08-04 09:30:00",754,13.85,0.258,0.046,18.78
"2019-08-04 10:00:00",755,13.71,0.258,0.046,18.72
"2019-08-04 10:30:00",756,13.59,0.259,0.046,18.68
"2019-08-04 11:00:00",757,13.53,0.258,0.046,18.68
"2019-08-04 11:30:00",758,13.44,0.258,0.046,18.59
"2019-08-04 12:00:00",759,13.29,0.258,0.046,18.57
"2019-08-04 12:30:00",760,13.23,0.258,0.046,18.52
"2019-08-04 13:00:00",761,13.18,0.258,0.046,18.47
"2019-08-04 13:30:00",762,13.15,0.258,0.045,18.45
"2019-08-04 14:00:00",763,13.12,0.258,0.046,18.38
"2019-08-04 14:30:00",764,13.09,0.258,0.046,18.37
"2019-08-04 15:00:00",765,13.11,0.258,0.046,18.37
"2019-08-04 15:30:00",766,13.12,0.259,0.045,18.36
"2019-08-04 16:00:00",767,13.15,0.258,0.045,18.35
"2019-08-04 16:30:00",768,13.3,0.258,0.046,18.36
"2019-08-04 17:00:00",769,13.26,0.259,0.045,18.37
"2019-08-04 17:30:00",770,13.17,0.258,0.046,18.38
"2019-08-04 18:00:00",771,13.14,0.258,0.046,18.43
"2019-08-04 18:30:00",772,13.1,0.258,0.046,18.48
"2019-08-04 19:00:00",773,13.08,0.258,0.046,18.51
"2019-08-04 19:30:00",774,13.06,0.258,0.046,18.57
"2019-08-04 20:00:00",775,13.04,0.258,0.046,18.68
"2019-08-04 20:30:00",776,13.03,0.258,0.046,18.72
"2019-08-04 21:00:00",777,13.02,0.258,0.046,18.78
"2019-08-04 21:30:00",778,13.01,0.258,0.046,18.84
"2019-08-04 22:00:00",779,12.99,0.258,0.046,18.86
"2019-08-04 22:30:00",780,12.98,0.258,0.046,18.94
"2019-08-04 23:00:00",781,12.97,0.258,0.046,18.99
"2019-08-04 23:30:00",782,12.96,0.258,0.046,19.01
"2019-08-05 00:00:00",783,12.95,0.258,0.046,19.06
"2019-08-05 00:30:00",784,12.94,0.258,0.046,19.07
"2019-08-05 01:00:00",785,12.93,0.258,0.046,19.1
"2019-08-05 01:30:00",786,12.92,0.258,0.046,19.13
"2019-08-05 02:00:00",787,12.92,0.258,0.046,19.16
"2019-08-05 02:30:00",788,12.91,0.258,0.046,19.15
"2019-08-05 03:00:00",789,12.9,0.258,0.046,19.12
"2019-08-05 03:30:00",790,12.89,0.258,0.046,19.17
"2019-08-05 04:00:00",791,12.89,0.258,0.046,19.15
"2019-08-05 04:30:00",792,12.88,0.258,0.046,19.16
"2019-08-05 05:00:00",793,12.87,0.258,0.046,19.1
"2019-08-05 05:30:00",794,12.86,0.258,0.046,19.07
"2019-08-05 06:00:00",795,12.86,0.258,0.046,19.07
"2019-08-05 06:30:00",796,12.85,0.258,0.046,19.06
"2019-08-05 07:00:00",797,12.85,0.258,0.046,19.02
"2019-08-05 07:30:00",798,12.85,0.258,0.046,18.98
"2019-08-05 08:00:00",799,12.85,0.258,0.046,18.96
"2019-08-05 08:30:00",800,13.1,0.258,0.046,18.91
"2019-08-05 09:00:00",801,14.17,0.258,0.046,18.83
"2019-08-05 09:30:00",802,13.94,0.258,0.046,18.81
"2019-08-05 10:00:00",803,13.76,0.258,0.046,18.77
"2019-08-05 10:30:00",804,13.65,0.258,0.046,18.72
"2019-08-05 11:00:00",805,13.59,0.258,0.046,18.68
"2019-08-05 11:30:00",806,13.41,0.258,0.046,18.62
"2019-08-05 12:00:00",807,13.31,0.258,0.046,18.57
"2019-08-05 12:30:00",808,13.23,0.258,0.046,18.52
"2019-08-05 13:00:00",809,13.19,0.258,0.046,18.45
"2019-08-05 13:30:00",810,13.15,0.258,0.045,18.43
"2019-08-05 14:00:00",811,13.13,0.258,0.046,18.4
"2019-08-05 14:30:00",812,13.09,0.258,0.046,18.35
"2019-08-05 15:00:00",813,13.17,0.258,0.046,18.33
"2019-08-05 15:30:00",814,13.2,0.258,0.045,18.3
"2019-08-05 16:00:00",815,13.23,0.258,0.045,18.3
"2019-08-05 16:30:00",816,13.25,0.258,0.046,18.29
"2019-08-05 17:00:00",817,13.28,0.258,0.045,18.34
"2019-08-05 17:30:00",818,13.33,0.258,0.045,18.33
"2019-08-05 18:00:00",819,13.31,0.258,0.045,18.36
"2019-08-05 18:30:00",820,13.26,0.258,0.046,18.41
"2019-08-05 19:00:00",821,13.2,0.258,0.045,18.48
"2019-08-05 19:30:00",822,13.15,0.258,0.046,18.51
"2019-08-05 20:00:00",823,13.12,0.258,0.046,18.56
"2019-08-05 20:30:00",824,13.1,0.258,0.046,18.63
"2019-08-05 21:00:00",825,13.08,0.258,0.045,18.68
"2019-08-05 21:30:00",826,13.06,0.258,0.046,18.73
"2019-08-05 22:00:00",827,13.05,0.258,0.046,18.79
"2019-08-05 22:30:00",828,13.03,0.258,0.046,18.83
"2019-08-05 23:00:00",829,13.02,0.258,0.046,18.89
"2019-08-05 23:30:00",830,13.01,0.258,0.046,18.96
"2019-08-06 00:00:00",831,12.99,0.258,0.046,18.96
"2019-08-06 00:30:00",832,12.98,0.258,0.046,19.01
"2019-08-06 01:00:00",833,12.97,0.258,0.046,19.04
"2019-08-06 01:30:00",834,12.96,0.258,0.046,19.05
"2019-08-06 02:00:00",835,12.95,0.258,0.046,19.03
"2019-08-06 02:30:00",836,12.95,0.258,0.046,19.09
"2019-08-06 03:00:00",837,12.94,0.258,0.046,19.05
"2019-08-06 03:30:00",838,12.94,0.258,0.046,19.09
"2019-08-06 04:00:00",839,12.93,0.258,0.046,19.12
"2019-08-06 04:30:00",840,12.92,0.258,0.046,19.1
"2019-08-06 05:00:00",841,12.92,0.258,0.046,19.09
"2019-08-06 05:30:00",842,12.92,0.258,0.046,19.05
"2019-08-06 06:00:00",843,12.91,0.258,0.046,19.07
"2019-08-06 06:30:00",844,12.91,0.258,0.046,19.06
"2019-08-06 07:00:00",845,12.91,0.258,0.046,19.03
"2019-08-06 07:30:00",846,12.92,0.258,0.046,19
"2019-08-06 08:00:00",847,12.93,0.258,0.046,18.98
"2019-08-06 08:30:00",848,12.97,0.258,0.046,18.94
"2019-08-06 09:00:00",849,13.95,0.258,0.046,18.9
"2019-08-06 09:30:00",850,13.82,0.258,0.046,18.89
"2019-08-06 10:00:00",851,13.76,0.258,0.046,18.87
"2019-08-06 10:30:00",852,13.68,0.258,0.046,18.83
"2019-08-06 11:00:00",853,13.65,0.258,0.046,18.8
"2019-08-06 11:30:00",854,13.62,0.258,0.046,18.74
"2019-08-06 12:00:00",855,13.59,0.258,0.046,18.72
"2019-08-06 12:30:00",856,13.51,0.258,0.046,18.69
"2019-08-06 13:00:00",857,13.34,0.258,0.046,18.68
"2019-08-06 13:30:00",858,13.33,0.258,0.046,18.65
"2019-08-06 14:00:00",859,13.25,0.258,0.046,18.61
"2019-08-06 14:30:00",860,13.2,0.258,0.046,18.61
"2019-08-06 15:00:00",861,13.28,0.258,0.046,18.57
"2019-08-06 15:30:00",862,13.29,0.258,0.046,18.55
"2019-08-06 16:00:00",863,13.26,0.258,0.046,18.55
"2019-08-06 16:30:00",864,13.37,0.258,0.046,18.53
"2019-08-06 17:00:00",865,13.31,0.258,0.046,18.55
