"Plot Title: RCSM3_temp"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20418944, SEN S/N: 20684004, LBL: RCSM3_temp_30cm)","Water Content, m³/m³ (LGR S/N: 20418944, SEN S/N: 21077014, LBL: RCSM3_temp_70cm)"
385,09/17/21 02:00:01 PM,0.1967,0.1891
386,09/17/21 02:30:01 PM,0.1967,0.1891
387,09/17/21 03:00:01 PM,0.1967,0.1891
388,09/17/21 03:30:01 PM,0.1967,0.1891
389,09/17/21 04:00:01 PM,0.1967,0.1891
390,09/17/21 04:30:01 PM,0.1967,0.1891
391,09/17/21 05:00:01 PM,0.1967,0.1891
392,09/17/21 05:30:01 PM,0.1967,0.1891
393,09/17/21 06:00:01 PM,0.1967,0.1891
394,09/17/21 06:30:01 PM,0.1963,0.1891
395,09/17/21 07:00:01 PM,0.1652,0.1891
396,09/17/21 07:30:01 PM,0.1963,0.1891
397,09/17/21 08:00:01 PM,0.1963,0.1891
398,09/17/21 08:30:01 PM,0.1958,0.1891
399,09/17/21 09:00:01 PM,0.1958,0.1891
400,09/17/21 09:30:01 PM,0.1958,0.1891
401,09/17/21 10:00:01 PM,0.1958,0.1891
402,09/17/21 10:30:01 PM,0.1958,0.1891
403,09/17/21 11:00:01 PM,0.1958,0.1891
404,09/17/21 11:30:01 PM,0.1958,0.1891
405,09/18/21 12:00:01 AM,0.1958,0.1891
406,09/18/21 12:30:01 AM,0.1958,0.1891
407,09/18/21 01:00:01 AM,0.1954,0.1891
408,09/18/21 01:30:01 AM,0.1954,0.1891
409,09/18/21 02:00:01 AM,0.1958,0.1891
410,09/18/21 02:30:01 AM,0.1958,0.1891
411,09/18/21 03:00:01 AM,0.1958,0.1891
412,09/18/21 03:30:01 AM,0.1958,0.1891
413,09/18/21 04:00:01 AM,0.1958,0.1891
414,09/18/21 04:30:01 AM,0.1958,0.1891
415,09/18/21 05:00:01 AM,0.1958,0.1891
416,09/18/21 05:30:01 AM,0.1958,0.1891
417,09/18/21 06:00:01 AM,0.1958,0.1891
418,09/18/21 06:30:01 AM,0.1958,0.1891
419,09/18/21 07:00:01 AM,0.1958,0.1891
420,09/18/21 07:30:01 AM,0.1958,0.1891
421,09/18/21 08:00:01 AM,0.1958,0.1891
422,09/18/21 08:30:01 AM,0.1958,0.1891
423,09/18/21 09:00:01 AM,0.1963,0.1891
424,09/18/21 09:30:01 AM,0.1963,0.1891
425,09/18/21 10:00:01 AM,0.1963,0.1891
426,09/18/21 10:30:01 AM,0.1963,0.1891
427,09/18/21 11:00:01 AM,0.1963,0.1891
428,09/18/21 11:30:01 AM,0.1935,0.1891
429,09/18/21 12:00:01 PM,0.1917,0.1891
430,09/18/21 12:30:01 PM,0.1923,0.1891
431,09/18/21 01:00:01 PM,0.1917,0.1891
432,09/18/21 01:30:01 PM,0.1923,0.1891
433,09/18/21 02:00:01 PM,0.1923,0.1891
434,09/18/21 02:30:01 PM,0.1923,0.1891
435,09/18/21 03:00:01 PM,0.1963,0.1891
436,09/18/21 03:30:01 PM,0.1963,0.1891
437,09/18/21 04:00:01 PM,0.1963,0.1891
438,09/18/21 04:30:01 PM,0.1958,0.1891
439,09/18/21 05:00:01 PM,0.1935,0.1891
440,09/18/21 05:30:01 PM,0.1958,0.1891
441,09/18/21 06:00:01 PM,0.1958,0.1891
442,09/18/21 06:30:01 PM,0.1958,0.1891
443,09/18/21 07:00:01 PM,0.1954,0.1891
444,09/18/21 07:30:01 PM,0.1954,0.1891
445,09/18/21 08:00:01 PM,0.1954,0.1891
446,09/18/21 08:30:01 PM,0.1948,0.1891
447,09/18/21 09:00:01 PM,0.1948,0.1891
448,09/18/21 09:30:01 PM,0.1948,0.1884
449,09/18/21 10:00:01 PM,0.1948,0.1891
450,09/18/21 10:30:01 PM,0.1948,0.1891
451,09/18/21 11:00:01 PM,0.1948,0.1891
452,09/18/21 11:30:01 PM,0.1948,0.1884
453,09/19/21 12:00:01 AM,0.1948,0.1891
454,09/19/21 12:30:01 AM,0.1948,0.1891
455,09/19/21 01:00:01 AM,0.1948,0.1891
456,09/19/21 01:30:01 AM,0.1948,0.1891
457,09/19/21 02:00:01 AM,0.1948,0.1884
458,09/19/21 02:30:01 AM,0.1948,0.1884
459,09/19/21 03:00:01 AM,0.1948,0.1891
460,09/19/21 03:30:01 AM,0.1948,0.1891
461,09/19/21 04:00:01 AM,0.1948,0.1891
462,09/19/21 04:30:01 AM,0.1948,0.1891
463,09/19/21 05:00:01 AM,0.1948,0.1884
464,09/19/21 05:30:01 AM,0.1948,0.1884
465,09/19/21 06:00:01 AM,0.1948,0.1891
466,09/19/21 06:30:01 AM,0.1948,0.1884
467,09/19/21 07:00:01 AM,0.1948,0.1891
468,09/19/21 07:30:01 AM,0.1948,0.1891
469,09/19/21 08:00:01 AM,0.1948,0.1884
470,09/19/21 08:30:01 AM,0.1954,0.1884
471,09/19/21 09:00:01 AM,0.1954,0.1884
