Date,VWC_10cm_CM1SM,VWC_10cm_CM2SM,VWC_10cm_CMSM3,VWC_10cm_CMSM4,VWC_30cm_CM1SM,VWC_30cm_CM2SM,VWC_30cm_CMSM3,VWC_30cm_CMSM4,VWC_1m_CM1SM,VWC_1m_CM2SM,VWC_1m_CMSM3,VWC_1m_CMSM4
2020-07-09 06:00:00,0.2122,0.1064,NA,0.1425,0.2753,0.3019,NA,0.2871,0.0803,0.3098,NA,0.2955
2020-07-09 06:30:00,0.2117,0.1069,NA,0.1425,0.2753,0.3015,NA,0.2874,0.0803,0.3098,NA,0.2955
2020-07-09 07:00:00,0.2122,0.1075,NA,0.1425,0.2753,0.3019,NA,0.2871,0.0803,0.3098,NA,0.2955
2020-07-09 07:30:00,0.2122,0.108,NA,0.143,0.2753,0.3019,NA,0.2874,0.081,0.3098,NA,0.2955
2020-07-09 08:00:00,0.2126,0.1085,NA,0.1434,0.2753,0.3019,NA,0.2874,0.081,0.3098,NA,0.2955
2020-07-09 08:30:00,0.2126,0.108,NA,0.1441,0.2753,0.3019,NA,0.2874,0.081,0.3098,NA,0.2959
2020-07-09 09:00:00,0.2126,0.108,NA,0.1434,0.2753,0.3019,NA,0.2871,0.0816,0.3098,NA,0.2959
2020-07-09 09:30:00,0.2126,0.108,NA,0.1441,0.2753,0.3019,NA,0.2874,0.0822,0.3098,NA,0.2959
2020-07-09 10:00:00,0.2131,0.1075,NA,0.1441,0.2753,0.3019,NA,0.2874,0.0835,0.3098,NA,0.2955
2020-07-09 10:30:00,0.2126,0.1069,NA,0.143,0.2753,0.3019,NA,0.2874,0.0841,0.3102,NA,0.2955
2020-07-09 11:00:00,0.2126,0.1064,NA,0.143,0.2749,0.3019,NA,0.2871,0.085,0.3098,NA,0.2955
2020-07-09 11:30:00,0.2122,0.1064,NA,0.143,0.2749,0.3015,NA,0.2871,0.0863,-0.427,NA,0.2955
2020-07-09 12:00:00,0.2122,0.1064,NA,0.1425,0.2749,0.3015,NA,0.2871,0.0875,0.3098,NA,0.2959
2020-07-09 12:30:00,0.2122,0.1053,NA,0.1421,0.2746,0.3015,NA,0.2874,0.0887,0.2498,NA,0.2959
2020-07-09 13:00:00,0.2122,0.1053,NA,0.1425,0.2743,0.3015,NA,0.2871,0.0902,0.3098,NA,0.2959
2020-07-09 13:30:00,0.2117,0.1053,NA,0.1425,0.2743,0.3015,NA,0.2871,0.0908,-0.4356,NA,0.2955
2020-07-09 14:00:00,0.2112,0.1047,NA,0.1421,0.2739,0.3015,NA,0.2868,0.0914,0.3095,NA,0.2955
2020-07-09 14:30:00,0.2112,0.1036,NA,0.1421,0.2739,0.3015,NA,0.2871,0.092,0.3098,NA,0.2955
2020-07-09 15:00:00,0.2109,0.1031,NA,0.143,0.2739,0.3015,NA,0.2871,0.0932,0.3098,NA,0.2955
2020-07-09 15:30:00,0.2109,0.1025,NA,0.1425,0.2739,0.3015,NA,0.2868,0.0937,0.3098,NA,0.2959
2020-07-09 16:00:00,0.2109,0.1014,NA,0.1425,0.2736,0.3015,NA,0.2868,0.0937,0.3095,NA,0.2955
2020-07-09 16:30:00,0.2109,0.1003,NA,0.143,0.2736,0.3015,NA,0.2868,0.0937,0.3098,NA,0.2955
2020-07-09 17:00:00,0.2112,0.0992,NA,0.143,0.2732,0.3015,NA,0.2868,0.0932,0.3095,NA,0.2955
2020-07-09 17:30:00,0.2112,0.0981,NA,0.143,0.2732,0.3011,NA,0.2868,0.0932,0.3092,NA,0.2955
2020-07-09 18:00:00,0.2109,0.0981,NA,0.1425,0.2736,0.3011,NA,0.2868,0.092,-0.427,NA,0.2955
2020-07-09 18:30:00,0.2109,0.0969,NA,0.1425,0.2732,0.3015,NA,0.2868,0.0896,0.3092,NA,0.2955
2020-07-09 19:00:00,0.2109,0.0955,NA,0.1421,0.2729,0.3011,NA,0.2864,0.0893,0.3087,NA,0.2952
2020-07-09 19:30:00,0.2109,0.0955,NA,0.1421,0.2732,0.3011,NA,0.2868,0.0881,0.3087,NA,0.2952
2020-07-09 20:00:00,0.2109,0.0943,NA,0.1421,0.2732,0.3011,NA,0.2864,0.0881,0.3092,NA,0.2952
2020-07-09 20:30:00,0.2109,0.0937,NA,0.1416,0.2732,0.3011,NA,0.2864,0.0869,0.3087,NA,0.2952
2020-07-09 21:00:00,0.2109,0.0932,NA,0.1412,0.2732,0.3008,NA,0.2864,0.0857,0.3092,NA,0.2952
2020-07-09 21:30:00,0.2109,0.0932,NA,0.1416,0.2732,0.3008,NA,0.2861,0.085,0.3087,NA,0.2952
2020-07-09 22:00:00,0.2109,0.0926,NA,0.1405,0.2732,0.3008,NA,0.2864,0.0841,0.3087,NA,0.2952
2020-07-09 22:30:00,0.2104,0.0926,NA,0.1405,0.2729,0.3008,NA,0.2861,0.0835,0.3087,NA,0.2949
2020-07-09 23:00:00,0.2109,0.0932,NA,0.14,0.2732,0.3008,NA,0.2861,0.0829,0.3087,NA,0.2952
2020-07-09 23:30:00,0.2109,0.0926,NA,0.14,0.2732,0.3008,NA,0.2864,0.0822,0.3087,NA,0.2949
2020-07-10 00:00:00,0.2109,0.0932,NA,0.14,0.2732,0.3008,NA,0.2861,0.0816,0.3084,NA,0.2949
2020-07-10 00:30:00,0.2109,0.0926,NA,0.1396,0.2729,0.3008,NA,0.2861,0.0816,0.3084,NA,0.2949
2020-07-10 01:00:00,0.2109,0.0926,NA,0.1396,0.2732,0.3008,NA,0.2864,0.081,0.3084,NA,0.2949
2020-07-10 01:30:00,0.2109,0.0937,NA,0.1391,0.2732,0.3008,NA,0.2864,0.0803,0.3084,NA,0.2949
2020-07-10 02:00:00,0.2109,0.0937,NA,0.1391,0.2732,0.3005,NA,0.2861,0.0797,0.3084,NA,0.2949
2020-07-10 02:30:00,0.2109,0.0937,NA,0.1387,0.2732,0.3008,NA,0.2864,0.0797,0.3084,NA,0.2949
2020-07-10 03:00:00,0.2104,0.0943,NA,0.1387,0.2732,0.3008,NA,0.2861,0.0794,0.3084,NA,0.2949
2020-07-10 03:30:00,0.2104,0.0955,NA,0.1387,0.2732,0.3008,NA,0.2861,0.0794,0.3084,NA,0.2946
2020-07-10 04:00:00,0.2109,0.0955,NA,0.1391,0.2732,0.3005,NA,0.2861,0.0794,0.3084,NA,0.2946
2020-07-10 04:30:00,0.2104,0.0955,NA,0.1391,0.2732,0.3008,NA,0.2861,0.0787,0.308,NA,0.2949
2020-07-10 05:00:00,0.2104,0.0961,NA,0.1387,0.2732,0.3005,NA,0.2861,0.0781,0.308,NA,0.2949
2020-07-10 05:30:00,0.2109,0.0963,NA,0.1391,0.2732,0.3008,NA,0.2861,0.0787,0.308,NA,0.2946
2020-07-10 06:00:00,0.2109,0.0969,NA,0.1387,0.2732,0.3005,NA,0.2861,0.0787,0.308,NA,0.2949
2020-07-10 06:30:00,0.2109,0.0969,NA,0.1391,0.2732,0.3005,NA,0.2861,0.0781,0.308,NA,0.2946
2020-07-10 07:00:00,0.2109,0.0981,NA,0.1391,0.2732,0.3005,NA,0.2861,0.0781,0.308,NA,0.2949
2020-07-10 07:30:00,0.2109,0.0981,NA,0.1396,0.2732,0.3005,NA,0.2861,0.0787,0.308,NA,0.2946
2020-07-10 08:00:00,0.2109,0.0981,NA,0.1396,0.2736,0.3008,NA,0.2861,0.0781,0.308,NA,0.2949
2020-07-10 08:30:00,0.2109,0.0986,NA,0.14,0.2732,0.3005,NA,0.2864,0.0787,0.3084,NA,0.2949
2020-07-10 09:00:00,0.2112,0.0992,NA,0.14,0.2736,0.3005,NA,0.2861,0.0794,0.308,NA,0.2949
2020-07-10 09:30:00,0.2109,0.0992,NA,0.14,0.2732,0.3008,NA,0.2864,0.0797,0.308,NA,0.2949
2020-07-10 10:00:00,0.2112,0.0986,NA,0.1396,0.2736,0.3005,NA,0.2861,0.081,0.308,NA,0.2949
2020-07-10 10:30:00,0.2112,0.0981,NA,0.1396,0.2736,0.3005,NA,0.2864,0.0822,0.3084,NA,0.2949
2020-07-10 11:00:00,0.2112,0.0975,NA,0.1396,0.2732,0.3005,NA,0.2861,0.0835,0.3084,NA,0.2949
2020-07-10 11:30:00,0.2109,0.0969,NA,0.1396,0.2732,0.3005,NA,0.2861,0.0844,0.3084,NA,0.2949
2020-07-10 12:00:00,0.2109,0.0963,NA,0.1391,0.2729,0.3005,NA,0.2861,0.085,0.308,NA,0.2949
2020-07-10 12:30:00,0.2104,0.0963,NA,0.1396,0.2729,0.3005,NA,0.2861,0.0875,0.3084,NA,0.2949
2020-07-10 13:00:00,0.2104,0.0969,NA,0.1396,0.2729,0.3005,NA,0.2861,0.0875,0.3084,NA,0.2949
2020-07-10 13:30:00,0.2104,0.0963,NA,0.1391,0.2726,0.3005,NA,0.2857,0.0887,0.308,NA,0.2949
2020-07-10 14:00:00,0.21,0.0963,NA,0.1391,0.2722,0.3005,NA,0.2861,0.0902,0.308,NA,0.2949
2020-07-10 14:30:00,0.2095,0.0961,NA,0.1391,0.2722,0.3005,NA,0.2857,0.0902,0.308,NA,0.2949
2020-07-10 15:00:00,0.2095,0.0955,NA,0.1391,0.2719,0.3005,NA,0.2857,0.0914,0.308,NA,0.2949
2020-07-10 15:30:00,0.2095,0.0949,NA,0.1396,0.2719,0.3001,NA,0.2857,0.092,0.308,NA,0.2946
2020-07-10 16:00:00,0.2092,0.0937,NA,0.1396,0.2719,0.3001,NA,0.2857,0.092,0.308,NA,0.2949
2020-07-10 16:30:00,0.2095,0.0937,NA,0.1396,0.2715,0.3005,NA,0.2853,0.092,0.308,NA,0.2949
2020-07-10 17:00:00,0.2092,0.092,NA,0.1396,0.2719,0.3001,NA,0.2857,0.0914,0.3077,NA,0.2946
2020-07-10 17:30:00,0.2092,0.0914,NA,0.1396,0.2715,0.3001,NA,0.2853,0.0908,0.308,NA,0.2949
2020-07-10 18:00:00,0.2095,0.0902,NA,0.1396,0.2719,0.3001,NA,0.2853,0.0896,0.308,NA,0.2946
2020-07-10 18:30:00,0.2095,0.0893,NA,0.1391,0.2715,0.3001,NA,0.2853,0.0881,0.3077,NA,0.2946
2020-07-10 19:00:00,0.2092,0.0881,NA,0.1391,0.2712,0.2997,NA,0.2853,0.0869,0.3077,NA,0.2946
2020-07-10 19:30:00,0.2092,0.0881,NA,0.1387,0.2715,0.2997,NA,0.285,0.0863,0.3077,NA,0.2946
2020-07-10 20:00:00,0.2092,0.0869,NA,0.1391,0.2715,0.2997,NA,0.285,0.085,0.3072,NA,0.2942
2020-07-10 20:30:00,0.2092,0.0863,NA,0.1387,0.2715,0.2997,NA,0.285,0.0844,0.3072,NA,0.2942
2020-07-10 21:00:00,0.2092,0.0857,NA,0.1382,0.2715,0.2997,NA,0.285,0.0835,0.3069,NA,0.2942
2020-07-10 21:30:00,0.2092,0.085,NA,0.1375,0.2715,0.2997,NA,0.285,0.0822,0.3069,NA,0.2942
2020-07-10 22:00:00,0.2092,0.085,NA,0.137,0.2712,0.2997,NA,0.2847,0.081,0.3069,NA,0.2942
2020-07-10 22:30:00,0.2087,0.0844,NA,0.137,0.2712,0.2994,NA,0.285,0.0803,0.3069,NA,0.2942
2020-07-10 23:00:00,0.2092,0.0844,NA,0.1366,0.2715,0.2997,NA,0.285,0.0797,0.3069,NA,0.2942
2020-07-10 23:30:00,0.2092,0.0844,NA,0.1366,0.2712,0.2997,NA,0.285,0.0794,0.3069,NA,0.2938
2020-07-11 00:00:00,0.2087,0.0844,NA,0.1361,0.2712,0.2994,NA,0.2847,0.0781,0.3066,NA,0.2942
2020-07-11 00:30:00,0.2087,0.085,NA,0.1357,0.2715,0.2997,NA,0.285,0.0781,0.3066,NA,0.2942
2020-07-11 01:00:00,0.2087,0.085,NA,0.1357,0.2715,0.2994,NA,0.2847,0.0775,0.3069,NA,0.2938
2020-07-11 01:30:00,0.2092,0.085,NA,0.1357,0.2712,0.2994,NA,0.2847,0.0768,0.3066,NA,0.2942
2020-07-11 02:00:00,0.2092,0.0857,NA,0.1357,0.2715,0.2994,NA,0.2847,0.0768,0.3069,NA,0.2938
2020-07-11 02:30:00,0.2087,0.0857,NA,0.1357,0.2715,0.2994,NA,0.285,0.0762,0.3069,NA,0.2938
2020-07-11 03:00:00,0.2087,0.0863,NA,0.1352,0.2712,0.2994,NA,0.285,0.0762,0.3066,NA,0.2938
2020-07-11 03:30:00,0.2087,0.0875,NA,0.1352,0.2715,0.299,NA,0.2847,0.0758,0.3066,NA,0.2935
2020-07-11 04:00:00,0.2092,0.0875,NA,0.1352,0.2715,0.2994,NA,0.2847,0.0752,0.30620000000000003,NA,0.2938
2020-07-11 04:30:00,0.2092,0.0881,NA,0.1352,0.2715,0.2994,NA,0.2847,0.0745,0.3066,NA,0.2938
2020-07-11 05:00:00,0.2087,0.0887,NA,0.1352,0.2712,0.299,NA,0.2847,0.0752,0.3066,NA,0.2938
2020-07-11 05:30:00,0.2092,0.0887,NA,0.1352,0.2712,0.299,NA,0.2847,0.0745,0.3066,NA,0.2938
2020-07-11 06:00:00,0.2087,0.0893,NA,0.1357,0.2712,0.299,NA,0.2847,0.0745,0.3066,NA,0.2938
2020-07-11 06:30:00,0.2092,0.0896,NA,0.1357,0.2712,0.299,NA,0.2847,0.0745,0.3066,NA,0.2938
2020-07-11 07:00:00,0.2087,0.0896,NA,0.1357,0.2715,0.299,NA,0.2847,0.0745,0.3066,NA,0.2938
2020-07-11 07:30:00,0.2092,0.0902,NA,0.1361,0.2715,0.2994,NA,0.2847,0.0745,0.30620000000000003,NA,0.2935
2020-07-11 08:00:00,0.2095,0.0902,NA,0.1366,0.2719,0.2994,NA,0.285,0.0752,0.3066,NA,0.2938
2020-07-11 08:30:00,0.2095,0.0908,NA,0.137,0.2719,0.299,NA,0.285,0.0752,0.30620000000000003,NA,0.2938
2020-07-11 09:00:00,0.2095,0.0908,NA,0.137,0.2715,0.299,NA,0.2847,0.0762,0.30620000000000003,NA,0.2938
2020-07-11 09:30:00,0.2092,0.0908,NA,0.1366,0.2715,0.299,NA,0.285,0.0762,0.30620000000000003,NA,0.2938
2020-07-11 10:00:00,0.2095,0.0914,NA,0.137,0.2719,0.2994,NA,0.285,0.0775,0.3066,NA,0.2938
2020-07-11 10:30:00,0.21,0.0908,NA,0.1366,0.2715,0.299,NA,0.285,0.0787,0.3066,NA,0.2938
2020-07-11 11:00:00,0.2092,0.0902,NA,0.1361,0.2715,0.2994,NA,0.2847,0.0803,0.3066,NA,0.2938
2020-07-11 11:30:00,0.2092,0.0896,NA,0.1361,0.2712,0.299,NA,0.2847,0.0816,0.3066,NA,0.2938
2020-07-11 12:00:00,0.2092,0.0896,NA,0.1357,0.2712,0.299,NA,0.2847,0.0829,0.3066,NA,0.2938
2020-07-11 12:30:00,0.2087,0.0893,NA,0.1357,0.2712,0.299,NA,0.2847,0.0841,0.3066,NA,0.2938
2020-07-11 13:00:00,0.2092,0.0896,NA,0.1357,0.2712,0.299,NA,0.2847,0.085,0.3066,NA,0.2938
2020-07-11 13:30:00,0.2087,0.0896,NA,0.1352,0.2708,0.299,NA,0.2847,0.0869,0.30620000000000003,NA,0.2938
2020-07-11 14:00:00,0.2083,0.0893,NA,0.1357,0.2708,0.299,NA,0.2844,0.0875,0.30620000000000003,NA,0.2938
2020-07-11 14:30:00,0.2078,0.0887,NA,0.1357,0.2705,0.299,NA,0.2847,0.0887,0.30620000000000003,NA,0.2935
2020-07-11 15:00:00,0.2083,0.0887,NA,0.1357,0.2701,0.299,NA,0.2844,0.0887,0.30620000000000003,NA,0.2938
2020-07-11 15:30:00,0.2078,0.0875,NA,0.1357,0.2701,0.299,NA,0.2844,0.0893,0.30620000000000003,NA,0.2938
2020-07-11 16:00:00,0.2078,0.0869,NA,0.1357,0.2701,0.299,NA,0.284,0.0893,0.30620000000000003,NA,0.2938
2020-07-11 16:30:00,0.2078,0.0863,NA,0.1357,0.2701,0.2987,NA,0.2844,0.0893,0.30620000000000003,NA,0.2938
2020-07-11 17:00:00,0.2083,0.085,NA,0.1361,0.2701,0.2987,NA,0.284,0.0893,0.3058,NA,0.2938
2020-07-11 17:30:00,0.2078,0.0841,NA,0.1361,0.2701,0.2987,NA,0.284,0.0887,0.3058,NA,0.2938
2020-07-11 18:00:00,0.2078,0.0829,NA,0.1357,0.2701,0.2987,NA,0.284,0.0875,0.3058,NA,0.2938
2020-07-11 18:30:00,0.2073,0.0816,NA,0.1357,0.2698,0.2987,NA,0.284,0.0857,0.30620000000000003,NA,0.2935
2020-07-11 19:00:00,0.2073,0.081,NA,0.1357,0.2698,0.2987,NA,0.2837,0.085,0.3058,NA,0.2935
2020-07-11 19:30:00,0.2073,0.0803,NA,0.1352,0.2698,0.2984,NA,0.2837,0.0835,0.3058,NA,0.2935
2020-07-11 20:00:00,0.2078,0.0794,NA,0.1357,0.2701,0.2984,NA,0.284,0.0822,0.3054,NA,0.2932
2020-07-11 20:30:00,0.2078,0.0787,NA,0.1352,0.2698,0.2984,NA,0.2837,0.0816,0.3054,NA,0.2932
2020-07-11 21:00:00,0.2073,0.0781,NA,0.1347,0.2698,0.2984,NA,0.2837,0.0803,0.3054,NA,0.2932
2020-07-11 21:30:00,0.2073,0.0781,NA,0.1342,0.2694,0.2984,NA,0.2837,0.0797,0.3054,NA,0.2928
2020-07-11 22:00:00,0.2073,0.0781,NA,0.1335,0.2694,0.2984,NA,0.2837,0.0794,0.3054,NA,0.2932
2020-07-11 22:30:00,0.2073,0.0775,NA,0.1331,0.2694,0.2984,NA,0.2837,0.0787,0.3054,NA,0.2932
2020-07-11 23:00:00,0.2073,0.0775,NA,0.1331,0.2698,0.2984,NA,0.2837,0.0775,0.3051,NA,0.2932
2020-07-11 23:30:00,0.207,0.0775,NA,0.1331,0.2698,0.2984,NA,0.2834,0.0768,0.3051,NA,0.2932
2020-07-12 00:00:00,0.2073,0.0768,NA,0.1326,0.2698,0.2979,NA,0.2837,0.0762,0.3051,NA,0.2928
2020-07-12 00:30:00,0.207,0.0775,NA,0.1326,0.2698,0.2979,NA,0.2837,0.0758,0.3051,NA,0.2932
2020-07-12 01:00:00,0.207,0.0775,NA,0.1326,0.2698,0.2979,NA,0.2837,0.0752,0.3051,NA,0.2928
2020-07-12 01:30:00,0.2073,0.0775,NA,0.1326,0.2698,0.2979,NA,0.2834,0.0745,0.3048,NA,0.2932
2020-07-12 02:00:00,0.2073,0.0775,NA,0.1321,0.2698,0.2979,NA,0.2834,0.0745,0.3051,NA,0.2928
2020-07-12 02:30:00,0.2073,0.0781,NA,0.1321,0.2698,0.2979,NA,0.2837,0.0738,0.3048,NA,0.2928
2020-07-12 03:00:00,0.2073,0.0781,NA,0.1317,0.2698,0.2979,NA,0.2837,0.0732,0.3048,NA,0.2928
2020-07-12 03:30:00,0.207,0.0781,NA,0.1317,0.2698,0.2979,NA,0.2834,0.0725,0.3048,NA,0.2928
2020-07-12 04:00:00,0.2073,0.0787,NA,0.1321,0.2698,0.2979,NA,0.2834,0.0725,0.3048,NA,0.2928
2020-07-12 04:30:00,0.2073,0.0794,NA,0.1317,0.2698,0.2979,NA,0.2834,0.0722,0.3048,NA,0.2928
2020-07-12 05:00:00,0.2073,0.0794,NA,0.1317,0.2698,0.2979,NA,0.2834,0.0722,0.3048,NA,0.2928
2020-07-12 05:30:00,0.2073,0.0794,NA,0.1321,0.2698,0.2979,NA,0.2834,0.0722,0.3048,NA,0.2928
2020-07-12 06:00:00,0.207,0.0803,NA,0.1317,0.2698,0.2976,NA,0.2834,0.0715,0.3048,NA,0.2928
2020-07-12 06:30:00,0.2073,0.0803,NA,0.1321,0.2698,0.2979,NA,0.2834,0.0715,0.3048,NA,0.2925
2020-07-12 07:00:00,0.207,0.081,NA,0.1321,0.2698,0.2979,NA,0.2834,0.0715,0.3048,NA,0.2928
2020-07-12 07:30:00,0.207,0.081,NA,0.1317,0.2698,0.2979,NA,0.2834,0.0715,0.3048,NA,0.2928
2020-07-12 08:00:00,0.207,0.0816,NA,0.1321,0.2698,0.2979,NA,0.2837,0.0722,0.3048,NA,0.2928
2020-07-12 08:30:00,0.2073,0.0816,NA,0.1326,0.2701,0.2979,NA,0.2837,0.0725,0.3048,NA,0.2928
2020-07-12 09:00:00,0.2078,0.0822,NA,0.1331,0.2701,0.2979,NA,0.2837,0.0732,0.3048,NA,0.2928
2020-07-12 09:30:00,0.2073,0.0822,NA,0.1326,0.2701,0.2979,NA,0.2837,0.0732,0.3048,NA,0.2928
2020-07-12 10:00:00,0.2078,0.0816,NA,0.1326,0.2701,0.2979,NA,0.2834,0.0752,0.3048,NA,0.2928
2020-07-12 10:30:00,0.2078,0.0816,NA,0.1326,0.2701,0.2979,NA,0.2834,0.0758,0.3048,NA,0.2928
2020-07-12 11:00:00,0.2078,0.0816,NA,0.1326,0.2701,0.2979,NA,0.2837,0.0775,0.3048,NA,0.2928
2020-07-12 11:30:00,0.2078,0.0816,NA,0.1326,0.2701,0.2979,NA,0.2834,0.0781,0.3048,NA,0.2932
2020-07-12 12:00:00,0.2073,0.081,NA,0.1321,0.2698,0.2976,NA,0.2834,0.0797,0.3048,NA,0.2928
2020-07-12 12:30:00,0.2073,0.081,NA,0.1321,0.2698,0.2979,NA,0.2834,0.0816,0.3048,NA,0.2928
2020-07-12 13:00:00,0.2073,0.0822,NA,0.1317,0.2694,0.2976,NA,0.2834,0.0829,0.3048,NA,0.2928
2020-07-12 13:30:00,0.207,0.0822,NA,0.1321,0.2694,0.2976,NA,0.283,0.0841,0.3048,NA,0.2928
2020-07-12 14:00:00,0.2064,0.0822,NA,0.1326,0.2691,0.2976,NA,0.283,0.085,0.3048,NA,0.2928
2020-07-12 14:30:00,0.2061,0.0816,NA,0.1321,0.2691,0.2976,NA,0.283,0.0857,0.3048,NA,0.2928
2020-07-12 15:00:00,0.2064,0.0816,NA,0.1326,0.2691,0.2976,NA,0.283,0.0863,0.3048,NA,0.2928
2020-07-12 15:30:00,0.2061,0.0803,NA,0.1326,0.2687,0.2973,NA,0.283,0.0863,0.3048,NA,0.2928
2020-07-12 16:00:00,0.2061,0.0797,NA,0.1326,0.2687,0.2976,NA,0.283,0.0863,0.3048,NA,0.2928
2020-07-12 16:30:00,0.2061,0.0794,NA,0.1326,0.2687,0.2973,NA,0.2827,0.0863,0.3048,NA,0.2928
2020-07-12 17:00:00,0.2061,0.0787,NA,0.1331,0.2687,0.2976,NA,0.2827,0.0863,0.3048,NA,0.2928
2020-07-12 17:30:00,0.2064,0.0775,NA,0.1331,0.2687,0.2973,NA,0.2827,0.0857,0.3043,NA,0.2928
2020-07-12 18:00:00,0.2064,0.0768,NA,0.1331,0.2684,0.2973,NA,0.2827,0.085,0.3048,NA,0.2925
2020-07-12 18:30:00,0.2061,0.0758,NA,0.1326,0.268,0.2973,NA,0.2827,0.0835,0.3043,NA,0.2928
2020-07-12 19:00:00,0.2061,0.0745,NA,0.1321,0.2684,0.2973,NA,0.2824,0.0816,0.3043,NA,0.2928
2020-07-12 19:30:00,0.2061,0.0732,NA,0.1321,0.268,0.2973,NA,0.2824,0.081,0.3043,NA,0.2928
2020-07-12 20:00:00,0.2056,0.0725,NA,0.1321,0.268,0.2973,NA,0.2824,0.0797,0.304,NA,0.2925
2020-07-12 20:30:00,0.2056,0.0725,NA,0.1317,0.268,0.297,NA,0.2824,0.0794,0.304,NA,0.2922
2020-07-12 21:00:00,0.2056,0.0722,NA,0.1317,0.268,0.297,NA,0.2824,0.0787,0.3037,NA,0.2925
2020-07-12 21:30:00,0.2056,0.0708,NA,0.1312,0.2684,0.297,NA,0.2824,0.0775,0.3037,NA,0.2925
2020-07-12 22:00:00,0.2061,0.0708,NA,0.1307,0.2684,0.2966,NA,0.2824,0.0762,0.304,NA,0.2922
2020-07-12 22:30:00,0.2056,0.0708,NA,0.1302,0.268,0.297,NA,0.2821,0.0758,0.3037,NA,0.2922
2020-07-12 23:00:00,0.2061,0.0708,NA,0.1307,0.268,0.297,NA,0.2821,0.0752,0.3037,NA,0.2922
2020-07-12 23:30:00,0.2056,0.0702,NA,0.1302,0.268,0.297,NA,0.2821,0.0745,0.3037,NA,0.2922
2020-07-13 00:00:00,0.2056,0.0702,NA,0.1302,0.268,0.2966,NA,0.2821,0.0738,0.3037,NA,0.2922
2020-07-13 00:30:00,0.2052,0.0702,NA,0.1297,0.268,0.297,NA,0.2821,0.0732,0.3037,NA,0.2922
2020-07-13 01:00:00,0.2056,0.0702,NA,0.129,0.2684,0.297,NA,0.2821,0.0725,0.3037,NA,0.2922
2020-07-13 01:30:00,0.2056,0.0702,NA,0.129,0.2684,0.2966,NA,0.2821,0.0722,0.3033,NA,0.2922
2020-07-13 02:00:00,0.2056,0.0702,NA,0.129,0.268,0.297,NA,0.2821,0.0722,0.3033,NA,0.2922
2020-07-13 02:30:00,0.2056,0.0702,NA,0.129,0.268,0.2966,NA,0.2821,0.0715,0.3033,NA,0.2919
2020-07-13 03:00:00,0.2056,0.0702,NA,0.1285,0.268,0.2966,NA,0.2817,0.0708,0.3033,NA,0.2922
2020-07-13 03:30:00,0.2056,0.0708,NA,0.1285,0.2684,0.2966,NA,0.2821,0.0702,0.3033,NA,0.2922
2020-07-13 04:00:00,0.2056,0.0708,NA,0.129,0.2684,0.2966,NA,0.2821,0.0702,0.3033,NA,0.2919
2020-07-13 04:30:00,0.2056,0.0708,NA,0.1285,0.2684,0.2966,NA,0.2821,0.0695,0.3033,NA,0.2919
2020-07-13 05:00:00,0.2056,0.0708,NA,0.1285,0.2684,0.2966,NA,0.2821,0.0695,0.3033,NA,0.2919
2020-07-13 05:30:00,0.2056,0.0715,NA,0.1281,0.2684,0.2966,NA,0.2817,0.0691,0.3033,NA,0.2919
2020-07-13 06:00:00,0.2056,0.0715,NA,0.1285,0.268,0.2966,NA,0.2821,0.0691,0.3033,NA,0.2919
2020-07-13 06:30:00,0.2056,0.0715,NA,0.129,0.2684,0.2966,NA,0.2817,0.0684,0.3033,NA,0.2919
2020-07-13 07:00:00,0.2061,0.0722,NA,0.1285,0.2684,0.2966,NA,0.2817,0.0684,0.3033,NA,0.2919
2020-07-13 07:30:00,0.2056,0.0725,NA,0.1285,0.268,0.2966,NA,0.2821,0.0695,0.3033,NA,0.2919
2020-07-13 08:00:00,0.2061,0.0725,NA,0.1285,0.268,0.2966,NA,0.2821,0.0695,0.3029,NA,0.2919
2020-07-13 08:30:00,0.2061,0.0725,NA,0.1285,0.2687,0.2966,NA,0.2821,0.0702,0.3033,NA,0.2922
2020-07-13 09:00:00,0.2056,0.0732,NA,0.1285,0.2684,0.2963,NA,0.2821,0.0715,0.3033,NA,0.2919
2020-07-13 09:30:00,0.2064,0.0732,NA,0.129,0.2684,0.2966,NA,0.2821,0.0722,0.3033,NA,0.2919
2020-07-13 10:00:00,0.2061,0.0732,NA,0.129,0.2684,0.2966,NA,0.2821,0.0725,0.3033,NA,0.2922
2020-07-13 10:30:00,0.2064,0.0738,NA,0.129,0.2684,0.2966,NA,0.2821,0.0745,0.3033,NA,0.2922
2020-07-13 11:00:00,0.2064,0.0725,NA,0.1297,0.2684,0.2966,NA,0.2821,0.0752,0.3033,NA,0.2922
2020-07-13 11:30:00,0.2061,0.0732,NA,0.129,0.2684,0.2966,NA,0.2821,0.0762,0.3033,NA,0.2922
2020-07-13 12:00:00,0.2061,0.0738,NA,0.129,0.2684,0.2966,NA,0.2821,0.0781,0.3033,NA,0.2922
2020-07-13 12:30:00,0.2061,0.0738,NA,0.129,0.268,0.2963,NA,0.2821,0.0794,0.3033,NA,0.2922
2020-07-13 13:00:00,0.2061,0.0752,NA,0.1297,0.268,0.2963,NA,0.2817,0.0803,0.3033,NA,0.2922
2020-07-13 13:30:00,0.2056,0.0752,NA,0.1297,0.268,0.2966,NA,0.2817,0.0816,0.3033,NA,0.2919
